cell,drug1_db,drug2_db,synergy,synergistic
83,37,18,0,0
6,62,6,0,0
29,9,45,1,1
20,10,54,0,0
97,7,50,0,0
57,2,24,0,0
9,37,11,0,0
64,40,25,0,0
60,47,60,0,0
42,6,51,0,0
46,1,29,0,0
24,9,61,0,0
49,47,59,0,0
94,51,9,0,0
48,58,16,0,0
36,62,51,0,0
25,7,10,0,0
40,16,46,0,0
110,10,32,0,0
69,15,3,0,0
107,45,2,0,0
95,59,55,0,0
92,13,27,0,0
25,3,24,0,0
60,51,30,0,0
108,29,45,0,0
109,13,48,0,0
91,9,36,0,0
27,6,16,0,0
9,11,12,1,1
119,35,45,0,0
122,9,2,0,0
62,39,45,0,0
96,11,40,0,0
86,16,3,0,0
57,51,61,0,0
110,35,34,1,1
92,28,33,0,0
40,9,5,1,1
4,46,12,0,0
119,34,15,0,0
85,6,26,0,0
43,2,43,0,0
20,46,1,0,0
54,27,30,0,0
121,41,22,0,0
64,32,55,0,0
41,13,42,0,0
16,46,22,0,0
11,56,16,0,0
94,10,28,0,0
29,46,13,0,0
69,2,45,0,0
84,59,61,0,0
75,38,61,0,0
25,16,13,0,0
56,44,34,0,0
70,27,9,0,0
42,29,4,0,0
118,38,60,0,0
38,12,54,0,0
27,27,6,0,0
40,62,25,0,0
103,4,23,0,0
79,13,7,0,0
29,38,49,0,0
88,7,34,0,0
33,25,60,0,0
53,11,38,0,0
109,12,48,0,0
63,10,35,0,0
7,12,42,1,1
1,0,19,0,0
74,16,29,0,0
6,48,60,0,0
16,47,17,0,0
66,25,12,0,0
118,0,57,1,1
21,27,45,0,0
9,10,47,0,0
122,39,10,0,0
8,13,51,0,0
53,16,14,0,0
100,51,16,0,0
39,16,34,0,0
57,15,7,0,0
104,12,4,0,0
22,48,6,0,0
85,47,28,0,0
31,62,12,0,0
88,51,52,0,0
3,14,25,0,0
45,23,12,0,0
36,12,22,0,0
10,59,2,0,0
121,34,13,0,0
59,62,25,0,0
16,28,45,0,0
54,47,12,0,0
15,56,61,0,0
73,27,37,0,0
79,0,35,0,0
24,9,15,0,0
48,61,11,0,0
30,43,6,0,0
103,23,61,1,1
44,13,61,0,0
40,62,49,0,0
66,46,57,0,0
34,34,56,0,0
112,59,11,0,0
48,41,9,0,0
26,10,37,0,0
119,56,10,0,0
111,44,52,0,0
109,25,38,0,0
84,16,15,0,0
59,7,53,0,0
26,46,56,0,0
92,61,12,0,0
71,28,57,0,0
34,51,48,0,0
93,10,41,0,0
37,44,55,0,0
67,23,39,0,0
102,46,16,0,0
36,15,57,0,0
41,7,0,0,0
91,58,11,0,0
117,9,47,0,0
85,0,38,0,0
120,7,51,0,0
85,16,10,0,0
9,59,18,0,0
108,15,61,0,0
53,15,6,0,0
70,9,62,0,0
17,44,12,0,0
121,11,6,0,0
5,15,10,0,0
29,58,38,0,0
98,9,51,0,0
6,41,50,0,0
18,61,35,0,0
61,13,2,0,0
51,7,9,0,0
36,15,10,1,1
97,62,61,0,0
90,10,3,0,0
14,28,57,0,0
17,24,6,0,0
33,61,29,0,0
77,32,9,0,0
24,29,10,0,0
9,61,59,0,0
69,59,15,0,0
23,51,52,1,1
8,7,12,0,0
38,58,56,1,1
24,16,3,0,0
34,48,16,0,0
21,48,10,0,0
59,48,8,0,0
31,47,3,0,0
35,13,43,0,0
22,58,49,0,0
89,43,14,0,0
65,51,24,0,0
30,7,38,0,0
117,6,62,0,0
93,59,31,0,0
109,15,36,0,0
107,15,45,0,0
71,51,31,0,0
7,46,50,0,0
92,7,26,0,0
70,10,22,0,0
56,51,47,0,0
68,34,41,0,0
46,34,39,0,0
97,25,62,0,0
59,62,42,0,0
47,28,35,0,0
90,9,50,0,0
119,23,35,0,0
66,62,25,0,0
29,58,16,0,0
118,15,25,1,1
49,12,56,0,0
46,34,23,0,0
109,10,25,0,0
84,34,59,0,0
69,61,3,0,0
91,6,16,0,0
7,28,56,0,0
87,2,45,0,0
77,34,37,0,0
0,27,61,0,0
1,34,31,0,0
22,12,44,0,0
54,46,56,0,0
6,15,62,0,0
15,2,1,0,0
25,1,34,1,1
105,7,6,0,0
2,9,59,0,0
109,9,34,0,0
14,10,42,0,0
73,59,45,0,0
37,25,52,0,0
49,28,47,0,0
65,25,34,1,1
65,55,61,0,0
30,10,14,0,0
62,6,59,0,0
38,59,34,0,0
26,28,6,0,0
1,10,56,0,0
122,4,23,0,0
45,13,7,0,0
38,12,60,0,0
60,15,44,0,0
105,34,23,0,0
118,15,10,1,1
102,48,10,0,0
5,16,43,0,0
122,15,23,0,0
96,52,24,0,0
38,13,53,0,0
43,24,13,0,0
118,34,57,0,0
5,25,55,0,0
6,28,7,0,0
96,40,34,0,0
26,47,7,0,0
9,25,35,0,0
121,28,41,0,0
24,39,43,0,0
51,58,45,0,0
86,23,3,0,0
73,15,49,0,0
54,58,46,0,0
102,16,15,1,1
106,59,6,0,0
38,6,9,1,1
99,34,45,0,0
63,41,34,0,0
99,1,56,0,0
93,46,9,0,0
123,7,24,0,0
106,34,21,1,1
50,16,9,0,0
33,62,59,0,0
103,59,1,0,0
84,46,37,0,0
62,56,2,0,0
64,52,44,0,0
38,28,62,0,0
19,6,12,0,0
13,38,43,0,0
97,61,38,0,0
95,61,15,0,0
87,2,6,0,0
110,15,32,0,0
65,7,59,1,1
27,16,9,0,0
113,27,60,0,0
28,15,44,0,0
56,12,47,0,0
13,10,35,0,0
60,61,13,0,0
3,38,9,0,0
101,62,35,1,1
68,41,3,0,0
42,45,23,0,0
110,44,16,0,0
73,58,56,0,0
41,58,29,1,1
109,34,53,0,0
121,10,15,1,1
40,59,10,0,0
14,16,44,0,0
27,13,44,0,0
20,46,28,0,0
123,34,44,0,0
119,7,10,0,0
121,15,41,0,0
57,16,59,0,0
33,0,15,0,0
20,61,34,1,1
20,34,60,0,0
4,16,49,0,0
112,37,32,0,0
25,23,51,0,0
103,10,6,0,0
106,62,50,0,0
49,0,16,0,0
113,51,44,0,0
107,6,56,0,0
103,24,45,0,0
121,10,62,1,1
60,59,20,0,0
93,12,1,0,0
82,10,9,0,0
45,61,59,0,0
69,59,51,0,0
14,59,15,0,0
9,40,10,0,0
70,48,21,0,0
46,56,1,0,0
64,14,40,0,0
88,18,24,0,0
70,7,13,0,0
72,12,6,0,0
6,41,34,0,0
39,38,33,0,0
54,41,28,0,0
92,0,42,0,0
121,62,1,0,0
20,15,54,0,0
10,15,23,0,0
10,56,59,0,0
106,12,3,0,0
95,59,35,0,0
47,27,9,0,0
18,34,39,0,0
41,6,34,0,0
27,59,44,0,0
34,6,25,0,0
50,59,39,0,0
33,61,17,0,0
26,16,51,0,0
38,11,31,0,0
53,35,32,1,1
26,6,46,0,0
9,11,43,1,1
110,55,59,0,0
1,15,44,0,0
44,2,15,0,0
86,9,61,1,1
22,27,53,0,0
120,34,6,0,0
11,34,15,0,0
117,41,59,0,0
89,61,37,0,0
118,59,0,0,0
108,35,16,0,0
78,16,12,0,0
79,6,1,0,0
64,61,11,1,1
20,34,20,0,0
42,4,15,0,0
117,15,62,0,0
79,48,26,0,0
10,59,51,0,0
70,12,25,0,0
115,1,15,0,0
0,0,26,0,0
110,43,7,0,0
113,27,41,0,0
91,41,34,0,0
52,37,9,0,0
73,48,16,0,0
70,16,58,0,0
52,35,55,0,0
117,34,8,0,0
59,9,53,0,0
93,12,53,0,0
36,46,9,0,0
15,59,6,0,0
70,28,50,0,0
53,15,40,0,0
6,0,41,0,0
32,15,3,0,0
69,13,6,0,0
38,6,50,0,0
5,52,24,0,0
30,12,43,0,0
49,46,29,0,0
90,9,20,0,0
86,4,29,0,0
38,59,48,0,0
20,46,36,0,0
36,25,12,0,0
39,41,50,0,0
45,43,15,0,0
76,24,10,0,0
49,6,58,0,0
98,34,15,0,0
31,61,54,0,0
98,18,7,0,0
14,25,29,0,0
67,56,23,0,0
3,16,24,0,0
81,45,7,0,0
17,34,61,0,0
73,27,30,0,0
70,48,25,0,0
20,27,12,0,0
7,28,25,0,0
100,10,12,0,0
80,61,2,0,0
54,47,28,0,0
14,10,60,0,0
36,28,48,1,1
100,13,29,0,0
54,51,62,0,0
34,25,9,0,0
21,51,19,0,0
28,51,37,0,0
28,9,38,0,0
1,28,34,0,0
16,27,22,0,0
72,43,10,0,0
90,47,51,0,0
7,28,29,0,0
41,7,20,0,0
42,59,24,0,0
104,9,15,0,0
34,0,48,0,0
89,25,24,0,0
34,48,21,0,0
19,10,51,0,0
11,56,10,0,0
65,18,52,0,0
52,52,55,0,0
97,25,3,0,0
31,48,54,0,0
45,9,10,0,0
54,13,16,0,0
38,62,35,0,0
53,6,32,0,0
0,28,36,0,0
66,11,46,0,0
99,3,45,0,0
78,37,18,0,0
54,9,10,0,0
93,13,10,0,0
63,48,46,0,0
113,27,17,0,0
23,9,25,0,0
68,9,49,0,0
121,16,15,1,1
23,7,35,0,0
33,27,44,0,0
76,24,1,0,0
90,61,30,0,0
55,13,15,0,0
8,27,33,0,0
40,7,26,0,0
0,10,41,0,0
54,34,20,0,0
34,61,25,0,0
39,27,29,0,0
33,61,50,0,0
71,38,59,0,0
48,27,28,0,0
58,61,12,0,0
102,0,9,0,0
18,35,56,0,0
90,47,58,0,0
21,11,13,0,0
97,25,28,0,0
47,34,9,0,0
32,2,34,0,0
29,47,37,0,0
75,38,59,1,1
1,61,60,0,0
38,41,57,0,0
8,25,20,0,0
8,61,58,0,0
14,51,8,0,0
12,12,4,0,0
6,12,51,0,0
4,6,13,0,0
91,12,19,0,0
90,62,0,1,1
61,2,10,0,0
38,38,30,0,0
67,7,12,0,0
122,13,56,0,0
70,27,6,0,0
16,25,47,0,0
85,13,62,0,0
31,25,34,0,0
124,59,13,0,0
36,6,13,0,0
116,52,18,0,0
0,28,6,0,0
82,35,10,0,0
11,1,39,0,0
31,34,21,0,0
90,38,11,0,0
19,13,56,0,0
42,59,45,0,0
23,11,7,0,0
101,0,3,0,0
59,11,13,0,0
34,59,36,0,0
1,16,58,0,0
23,32,43,0,0
83,25,35,0,0
6,13,48,0,0
67,15,13,0,0
70,58,60,0,0
90,10,33,0,0
61,29,39,0,0
54,46,59,0,0
113,28,7,0,0
109,12,20,0,0
8,59,57,0,0
92,48,7,0,0
29,7,37,0,0
31,38,5,0,0
78,14,32,0,0
44,10,61,0,0
104,43,1,0,0
24,9,6,1,1
47,10,53,0,0
70,58,17,0,0
74,15,24,0,0
80,15,3,0,0
40,7,42,0,0
33,51,17,0,0
14,51,3,0,0
39,38,8,0,0
34,41,49,0,0
60,48,50,0,0
78,55,34,0,0
16,62,31,0,0
41,11,0,0,0
6,48,5,0,0
39,25,57,0,0
38,15,9,0,0
94,12,58,0,0
40,47,51,0,0
120,16,3,0,0
33,61,13,0,0
45,2,6,0,0
35,2,51,0,0
44,1,59,0,0
47,0,10,0,0
80,3,6,0,0
123,52,34,0,0
39,16,38,0,0
0,38,21,0,0
66,27,37,0,0
73,51,48,0,0
44,6,24,0,0
96,32,44,0,0
69,39,56,0,0
99,45,51,0,0
49,25,7,0,0
73,15,26,0,0
105,15,10,0,0
53,40,38,1,1
1,0,29,0,0
101,38,8,1,1
121,15,56,0,0
31,59,10,0,0
26,47,16,0,0
28,9,52,0,0
6,9,59,1,1
28,47,11,0,0
119,35,4,0,0
7,47,28,0,0
36,62,0,0,0
4,41,38,0,0
105,45,29,0,0
66,6,21,0,0
71,16,29,1,1
39,25,37,0,0
30,32,16,0,0
24,59,1,0,0
124,6,15,0,0
35,51,29,0,0
21,46,26,0,0
120,7,15,0,0
69,2,34,0,0
78,55,43,0,0
84,13,25,0,0
59,58,15,0,0
42,16,51,0,0
116,12,43,0,0
47,58,33,0,0
73,13,0,0,0
98,44,11,0,0
111,15,55,0,0
92,7,50,0,0
36,38,15,0,0
51,11,26,0,0
88,52,32,0,0
93,48,25,0,0
118,15,6,0,0
0,6,37,0,0
61,9,12,0,0
32,51,12,0,0
3,10,24,0,0
39,27,34,0,0
42,3,34,0,0
16,15,27,0,0
52,52,18,0,0
3,34,7,0,0
106,15,8,0,0
10,10,3,0,0
70,34,61,0,0
41,34,9,0,0
15,29,51,0,0
113,58,19,0,0
123,35,37,0,0
105,1,9,0,0
84,11,6,1,1
7,11,44,1,1
82,12,15,0,0
9,51,55,0,0
31,48,8,0,0
103,35,3,0,0
96,40,15,0,0
12,10,56,0,0
79,6,41,0,0
20,9,31,0,0
98,52,11,0,0
37,40,6,0,0
123,52,24,0,0
27,11,34,0,0
43,23,34,0,0
95,7,9,0,0
41,13,34,0,0
25,2,10,0,0
29,7,38,0,0
115,3,45,0,0
1,11,56,0,0
27,11,61,0,0
102,13,15,0,0
8,28,48,0,0
40,11,19,0,0
58,56,6,0,0
88,38,51,0,0
66,46,41,0,0
0,48,3,0,0
66,28,58,0,0
83,12,10,0,0
56,35,55,0,0
107,39,2,0,0
93,58,13,0,0
88,10,40,0,0
52,34,12,1,1
22,27,36,0,0
115,13,61,0,0
101,62,33,0,0
14,47,16,0,0
42,13,9,0,0
121,6,60,0,0
87,59,10,0,0
76,39,51,0,0
113,61,22,0,0
51,38,41,0,0
6,16,47,0,0
64,24,11,0,0
34,41,15,0,0
68,59,16,0,0
73,0,57,0,0
7,9,59,1,1
74,16,23,0,0
15,13,34,0,0
29,38,41,0,0
73,34,36,0,0
36,28,44,0,0
0,34,61,0,0
80,13,7,0,0
33,11,53,0,0
0,11,35,0,0
35,34,29,0,0
79,47,16,0,0
59,34,56,0,0
84,9,61,0,0
4,10,11,0,0
16,7,0,0,0
95,59,61,0,0
86,35,9,0,0
21,62,17,0,0
11,13,56,0,0
66,48,12,0,0
22,16,58,0,0
96,43,37,0,0
108,15,59,0,0
117,62,26,0,0
102,6,8,0,0
118,12,28,0,0
19,3,13,0,0
98,40,15,0,0
83,16,11,0,0
90,13,7,0,0
93,11,34,0,0
41,58,13,0,0
60,0,9,0,0
3,61,15,0,0
81,24,43,0,0
1,59,29,0,0
60,27,0,0,0
9,6,16,0,0
39,11,62,0,0
56,12,25,0,0
3,6,12,0,0
7,48,11,0,0
117,48,42,0,0
122,23,13,1,1
7,0,42,0,0
85,0,6,0,0
74,34,6,0,0
95,7,61,0,0
113,51,41,0,0
31,62,51,0,0
80,23,51,0,0
46,61,45,0,0
44,15,56,0,0
38,51,53,0,0
38,41,37,0,0
60,59,22,1,1
33,10,38,0,0
80,15,29,0,0
73,28,37,0,0
103,56,12,0,0
96,18,37,0,0
4,10,34,0,0
103,6,10,0,0
26,46,34,0,0
88,14,34,0,0
112,16,59,0,0
32,29,59,0,0
112,55,18,0,0
122,61,2,0,0
65,10,38,0,0
100,2,12,0,0
102,7,49,0,0
66,15,42,0,0
101,6,9,0,0
7,41,7,0,0
84,58,38,0,0
27,51,26,0,0
26,16,62,0,0
68,13,25,0,0
6,9,27,0,0
118,10,46,0,0
33,61,37,0,0
120,9,13,0,0
38,41,30,0,0
89,44,37,0,0
77,55,52,0,0
51,6,8,0,0
96,37,44,0,0
84,46,28,0,0
20,28,12,0,0
20,9,11,0,0
123,7,14,0,0
95,32,44,0,0
91,61,5,0,0
8,51,9,0,0
109,27,45,0,0
53,11,35,1,1
44,59,35,0,0
52,14,16,0,0
55,34,43,0,0
86,4,12,0,0
59,38,22,0,0
97,47,1,0,0
65,52,38,0,0
29,10,8,0,0
58,24,45,0,0
66,6,3,0,0
33,9,13,0,0
105,6,9,0,0
23,61,18,0,0
38,15,21,0,0
109,48,45,0,0
11,10,1,0,0
93,13,56,0,0
113,48,51,0,0
43,45,6,0,0
54,15,27,0,0
45,10,2,0,0
66,15,7,0,0
42,61,34,0,0
102,38,9,0,0
85,41,31,0,0
6,13,29,0,0
63,59,51,0,0
21,13,19,0,0
46,39,9,0,0
101,46,20,0,0
84,38,35,0,0
49,48,20,0,0
80,43,56,0,0
60,7,22,0,0
19,12,24,0,0
21,27,44,0,0
63,62,27,0,0
4,6,38,0,0
88,43,10,0,0
4,51,13,0,0
39,9,28,1,1
52,12,16,0,0
61,24,45,0,0
109,59,15,0,0
93,59,53,0,0
45,51,3,0,0
105,35,59,0,0
115,59,12,0,0
3,38,6,0,0
71,9,12,0,0
113,59,34,0,0
90,15,47,1,1
26,34,31,0,0
15,12,43,0,0
51,61,5,0,0
48,62,47,0,0
92,61,41,0,0
85,0,33,0,0
62,15,51,0,0
44,23,24,0,0
80,45,12,0,0
34,28,11,0,0
72,29,13,0,0
79,59,35,1,1
97,11,51,0,0
92,46,7,0,0
66,62,30,0,0
2,15,7,0,0
118,16,19,0,0
75,11,18,0,0
97,9,35,1,1
79,0,13,0,0
70,59,11,0,0
109,51,16,0,0
114,16,43,0,0
56,61,47,0,0
71,51,50,0,0
102,34,31,0,0
68,15,31,0,0
29,10,38,0,0
33,34,42,0,0
2,14,7,0,0
72,1,56,0,0
8,34,12,0,0
29,34,62,0,0
102,16,17,0,0
84,25,41,0,0
45,43,4,0,0
28,14,24,0,0
33,59,44,0,0
37,37,11,1,1
85,11,28,0,0
63,7,3,0,0
18,1,3,0,0
89,32,40,0,0
66,12,42,0,0
51,47,53,0,0
30,38,59,0,0
46,12,24,0,0
82,16,1,0,0
40,25,38,0,0
77,47,9,1,1
33,25,34,0,0
117,58,27,0,0
78,24,52,0,0
93,34,59,0,0
54,58,60,0,0
46,29,4,0,0
113,48,25,0,0
35,24,13,0,0
6,34,36,0,0
108,4,39,0,0
91,9,41,1,1
84,58,1,0,0
56,16,15,0,0
23,34,25,0,0
35,13,35,0,0
43,23,45,0,0
41,6,7,0,0
36,61,50,0,0
93,51,34,0,0
5,24,11,0,0
68,13,37,0,0
108,59,43,0,0
0,41,45,0,0
22,6,11,0,0
6,10,19,0,0
33,59,53,0,0
9,38,7,0,0
28,59,43,0,0
106,7,58,0,0
85,46,35,0,0
40,25,61,0,0
26,0,1,0,0
86,12,34,0,0
78,32,59,0,0
17,40,47,0,0
31,0,3,0,0
12,51,43,0,0
33,27,46,0,0
37,51,52,0,0
5,37,25,0,0
29,27,33,0,0
109,51,12,0,0
5,43,61,0,0
0,41,11,0,0
39,12,56,0,0
8,11,1,0,0
14,61,53,0,0
78,16,14,0,0
73,11,12,1,1
87,10,15,0,0
47,47,9,0,0
63,6,15,0,0
42,23,6,0,0
113,10,27,0,0
109,11,59,0,0
18,61,9,0,0
63,58,50,1,1
37,51,16,0,0
1,46,5,0,0
6,51,36,0,0
34,9,1,0,0
119,51,35,0,0
91,25,38,0,0
92,47,30,0,0
43,29,59,0,0
111,59,18,0,0
73,62,7,0,0
28,12,18,0,0
0,12,15,0,0
41,48,49,0,0
92,28,47,0,0
16,7,21,0,0
101,9,22,0,0
49,6,21,0,0
40,38,49,0,0
47,10,12,0,0
66,62,53,0,0
27,13,54,0,0
64,35,32,0,0
5,61,35,0,0
66,28,38,0,0
53,15,25,0,0
105,51,3,0,0
50,51,59,0,0
90,47,6,0,0
81,10,9,0,0
77,52,47,0,0
44,29,56,0,0
99,1,35,0,0
44,51,6,0,0
84,58,7,0,0
95,61,47,0,0
47,51,61,0,0
17,61,35,0,0
49,62,59,0,0
8,28,3,0,0
28,55,32,0,0
27,27,22,0,0
101,61,16,0,0
89,24,52,0,0
109,0,12,0,0
11,9,16,0,0
23,37,15,0,0
45,39,23,0,0
117,34,6,0,0
68,51,12,0,0
27,16,59,1,1
109,27,56,0,0
24,3,61,0,0
75,52,37,0,0
73,25,10,0,0
63,48,62,0,0
14,51,21,0,0
66,7,59,0,0
54,48,3,0,0
97,10,59,0,0
62,9,45,0,0
77,61,11,0,0
71,48,50,0,0
16,34,50,0,0
65,51,16,0,0
24,7,13,0,0
69,35,39,0,0
40,48,54,1,1
31,48,5,0,0
77,43,24,0,0
6,12,60,0,0
59,27,1,0,0
72,3,7,0,0
83,51,44,0,0
20,47,53,0,0
101,7,30,0,0
13,18,34,0,0
6,59,56,0,0
54,59,56,0,0
59,15,57,1,1
5,32,47,0,0
0,27,53,0,0
120,2,9,0,0
36,27,11,0,0
113,13,45,0,0
67,13,7,1,1
114,24,6,0,0
71,15,33,0,0
55,29,9,0,0
90,15,33,0,0
38,9,46,0,0
109,6,36,0,0
43,45,3,0,0
59,25,11,0,0
9,34,32,0,0
4,47,34,0,0
107,2,59,0,0
20,25,29,0,0
12,15,23,0,0
46,61,39,0,0
21,0,41,0,0
73,7,20,0,0
7,58,44,0,0
90,27,16,0,0
71,9,45,0,0
49,15,42,0,0
118,28,1,0,0
92,25,38,0,0
21,10,19,0,0
75,15,11,0,0
108,12,61,0,0
109,10,15,0,0
67,7,35,0,0
22,62,42,0,0
115,23,16,0,0
102,25,33,0,0
120,1,3,0,0
90,58,3,0,0
63,10,1,0,0
58,4,51,0,0
39,13,36,0,0
35,56,24,0,0
14,6,61,0,0
31,38,13,0,0
13,51,32,0,0
54,27,6,0,0
18,3,10,0,0
121,61,37,0,0
43,2,45,0,0
9,55,24,0,0
69,1,23,0,0
23,16,32,0,0
33,62,30,0,0
38,28,53,0,0
120,6,56,0,0
68,28,36,0,0
93,48,56,0,0
7,27,17,0,0
0,59,10,0,0
34,16,9,1,1
37,10,11,0,0
55,2,24,0,0
109,41,11,0,0
91,12,25,0,0
54,48,19,0,0
58,13,1,0,0
38,9,57,1,1
104,10,23,0,0
98,40,25,0,0
14,61,8,0,0
110,61,59,0,0
84,61,25,0,0
1,28,19,0,0
12,61,12,0,0
79,28,3,0,0
36,59,49,0,0
82,6,56,0,0
119,13,35,0,0
60,16,44,0,0
82,24,61,0,0
14,16,36,0,0
49,46,28,0,0
79,62,49,0,0
54,6,60,0,0
40,7,53,0,0
92,47,38,0,0
59,6,42,0,0
28,52,34,0,0
107,43,10,0,0
57,45,56,0,0
64,37,16,0,0
53,11,47,0,0
73,0,48,0,0
109,6,9,0,0
17,7,10,0,0
73,41,13,0,0
21,12,41,0,0
36,48,50,0,0
105,39,9,0,0
29,13,35,0,0
22,15,60,0,0
6,15,59,0,0
82,1,3,0,0
25,35,16,0,0
48,28,15,0,0
1,48,62,0,0
29,0,49,0,0
88,6,40,0,0
25,15,3,0,0
98,24,43,0,0
22,7,27,0,0
70,27,34,0,0
65,15,11,0,0
118,0,25,0,0
27,34,37,0,0
54,12,62,0,0
25,34,7,1,1
19,13,7,0,0
71,46,53,0,0
73,28,60,0,0
115,16,2,0,0
27,9,16,0,0
39,59,12,0,0
76,24,43,1,1
22,61,33,0,0
34,38,34,0,0
116,51,59,0,0
80,51,9,0,0
4,25,22,0,0
74,2,39,0,0
18,2,23,0,0
47,59,15,0,0
39,0,5,0,0
117,62,17,0,0
76,1,34,0,0
22,58,33,0,0
67,7,2,0,0
45,1,29,0,0
117,51,42,0,0
106,61,17,0,0
75,55,9,0,0
88,6,25,0,0
39,10,53,0,0
118,38,41,0,0
1,15,50,0,0
79,59,57,0,0
57,51,15,0,0
26,16,46,0,0
122,56,24,0,0
40,15,0,0,0
89,35,51,0,0
66,16,35,0,0
85,0,15,0,0
38,12,30,0,0
14,10,1,0,0
4,34,48,0,0
121,41,31,0,0
121,11,12,0,0
46,7,39,0,0
39,25,29,0,0
112,24,35,0,0
66,11,60,0,0
69,39,51,0,0
19,7,15,0,0
0,15,47,1,1
88,18,51,0,0
66,16,42,0,0
109,46,47,0,0
78,52,24,0,0
26,10,36,0,0
118,46,62,0,0
52,9,37,0,0
16,61,35,0,0
45,4,61,0,0
4,12,26,0,0
61,1,2,0,0
99,3,7,0,0
41,41,62,0,0
101,51,3,0,0
58,39,1,0,0
109,11,47,0,0
22,9,53,0,0
105,56,43,0,0
79,0,19,0,0
46,2,3,0,0
65,37,32,0,0
60,15,46,0,0
97,41,59,0,0
101,46,50,0,0
90,28,41,0,0
29,41,36,0,0
91,27,29,0,0
20,11,9,1,1
105,13,43,0,0
20,51,0,0,0
20,41,37,0,0
21,59,30,0,0
24,45,51,0,0
36,9,37,1,1
91,10,19,0,0
99,12,3,0,0
113,61,57,0,0
76,24,15,0,0
40,28,53,0,0
37,24,37,0,0
71,0,50,0,0
54,15,33,0,0
15,59,13,1,1
26,27,6,0,0
121,12,16,0,0
89,18,9,0,0
22,9,25,1,1
28,9,34,0,0
51,9,58,1,1
6,10,46,0,0
105,6,35,0,0
2,40,55,0,0
113,7,0,0,0
67,24,56,0,0
11,51,15,0,0
112,51,43,0,0
51,11,45,0,0
102,10,51,0,0
106,11,59,0,0
59,11,19,0,0
103,51,61,0,0
103,39,12,0,0
86,3,51,0,0
90,6,13,1,1
6,28,56,0,0
26,6,11,0,0
48,59,51,0,0
85,59,28,0,0
22,12,8,0,0
27,15,49,0,0
49,61,29,0,0
60,12,53,0,0
49,59,41,0,0
27,7,11,0,0
70,16,5,0,0
35,59,34,0,0
68,38,12,0,0
92,10,50,0,0
86,43,23,0,0
112,16,55,0,0
103,45,34,0,0
86,2,10,0,0
40,59,30,0,0
108,29,3,0,0
63,11,20,0,0
0,12,35,0,0
23,52,47,0,0
117,59,57,0,0
101,41,10,0,0
7,13,17,0,0
33,11,49,0,0
123,32,24,0,0
6,16,1,0,0
93,38,6,0,0
80,59,16,0,0
90,7,17,0,0
38,48,1,0,0
