cell,drug1_db,drug2_db,synergy,synergistic
96,37,11,0,0
48,21,12,0,0
94,55,59,0,0
49,62,54,0,0
73,47,11,0,0
27,37,38,0,0
13,32,39,0,0
87,47,26,0,0
101,17,27,0,0
61,45,46,0,0
84,45,60,0,0
117,54,15,0,0
94,45,15,0,0
83,53,17,0,0
74,61,10,0,0
27,1,41,0,0
19,48,10,0,0
38,45,7,0,0
114,47,55,0,0
99,10,13,0,0
61,47,5,0,0
44,8,25,0,0
98,57,31,0,0
14,11,40,0,0
15,45,56,0,0
1,51,3,0,0
84,33,3,0,0
98,37,53,0,0
9,40,56,0,0
83,11,5,0,0
25,51,48,0,0
8,5,41,0,0
59,36,8,0,0
121,33,37,0,0
47,22,21,1,1
18,36,37,0,0
37,53,3,0,0
105,62,60,0,0
37,48,32,0,0
35,18,19,0,0
16,51,30,0,0
28,54,17,0,0
64,32,54,0,0
19,32,30,0,0
92,61,2,0,0
3,58,53,0,0
111,37,38,0,0
4,54,21,0,0
120,47,11,0,0
40,33,31,0,0
17,33,51,0,0
41,0,35,0,0
89,41,29,0,0
4,3,14,0,0
124,17,28,0,0
57,55,37,0,0
53,30,38,1,1
49,33,13,0,0
37,18,45,0,0
94,17,28,0,0
43,7,55,0,0
21,62,31,1,1
56,3,31,0,0
79,4,59,0,0
42,33,56,0,0
63,25,17,0,0
18,37,41,0,0
43,48,55,0,0
28,45,21,0,0
46,8,49,0,0
71,32,34,0,0
101,3,57,0,0
8,40,36,0,0
78,25,3,1,1
89,55,30,0,0
41,62,17,0,0
87,37,33,0,0
15,11,21,0,0
101,54,7,0,0
100,30,16,0,0
89,11,37,0,0
97,10,6,0,0
39,45,3,0,0
42,45,28,0,0
121,28,52,0,0
115,16,28,0,0
82,28,33,0,0
68,37,25,0,0
78,17,16,0,0
74,55,50,0,0
56,25,16,0,0
10,17,42,0,0
32,62,20,0,0
58,11,40,0,0
55,57,5,0,0
99,11,60,0,0
112,17,51,0,0
124,4,12,0,0
85,47,25,0,0
120,48,26,0,0
21,15,5,0,0
42,62,30,0,0
51,0,15,0,0
102,21,14,0,0
58,62,44,0,0
14,17,9,0,0
68,21,55,0,0
114,16,56,0,0
105,3,27,0,0
123,41,25,0,0
70,43,55,0,0
44,55,16,0,0
41,21,35,0,0
35,0,11,0,0
79,17,3,0,0
64,32,55,0,0
117,4,60,0,0
2,28,47,0,0
25,54,4,0,0
92,48,30,0,0
124,7,59,0,0
61,53,61,0,0
81,55,3,0,0
102,11,56,0,0
92,3,21,0,0
68,37,41,0,0
25,51,9,0,0
53,28,38,0,0
119,54,34,0,0
25,21,62,0,0
27,30,40,0,0
110,15,39,0,0
72,7,56,0,0
97,58,41,0,0
86,53,62,1,1
84,28,37,0,0
86,33,4,0,0
61,51,46,0,0
64,61,54,0,0
80,10,54,0,0
52,51,59,0,0
22,53,47,0,0
73,21,28,0,0
89,21,17,0,0
91,37,1,0,0
14,62,33,0,0
45,47,30,0,0
41,32,23,0,0
75,57,25,1,1
94,33,31,0,0
29,48,33,0,0
84,4,31,0,0
45,28,38,0,0
29,18,7,0,0
45,0,15,0,0
101,61,45,0,0
29,30,34,0,0
35,15,5,0,0
20,30,45,0,0
39,40,5,0,0
7,45,3,0,0
23,6,43,0,0
20,28,52,0,0
41,51,9,0,0
45,62,54,0,0
106,41,12,1,1
86,55,23,0,0
73,29,53,1,1
3,55,11,0,0
79,37,57,0,0
29,7,18,0,0
51,0,35,0,0
13,53,62,0,0
21,21,35,0,0
5,52,12,0,0
123,21,56,0,0
75,31,5,0,0
15,18,19,0,0
2,45,8,0,0
119,0,57,0,0
79,10,51,0,0
108,51,37,0,0
28,45,0,1,1
83,3,51,0,0
88,17,57,0,0
48,43,55,1,1
26,45,41,0,0
66,25,40,0,0
71,53,52,1,1
38,53,10,0,0
10,4,21,0,0
36,49,8,0,0
35,45,40,0,0
19,17,54,0,0
81,53,40,0,0
1,31,30,0,0
120,51,4,0,0
12,3,8,0,0
40,51,30,0,0
38,11,56,0,0
13,61,14,0,0
57,17,33,0,0
4,3,39,0,0
14,15,50,0,0
45,17,12,0,0
79,33,45,0,0
91,30,55,0,0
42,17,26,0,0
86,33,2,0,0
92,48,28,0,0
117,18,44,0,0
26,25,55,0,0
2,1,57,0,0
114,17,51,0,0
61,3,26,0,0
64,61,55,0,0
110,54,30,0,0
19,47,55,0,0
70,8,29,0,0
98,30,16,1,1
89,41,37,0,0
43,0,20,0,0
64,17,50,0,0
24,33,8,0,0
105,21,51,0,0
70,6,41,0,0
38,3,21,1,1
7,3,43,0,0
67,3,51,0,0
108,45,17,0,0
105,51,4,0,0
109,30,4,1,1
83,4,27,0,0
105,15,38,0,0
70,49,53,0,0
118,61,26,0,0
44,36,47,0,0
124,7,11,0,0
13,51,2,0,0
115,55,3,0,0
68,17,51,0,0
57,45,49,0,0
43,18,53,0,0
63,1,4,0,0
70,3,10,0,0
13,33,24,0,0
82,29,8,0,0
19,61,32,0,0
124,7,34,0,0
72,4,11,0,0
57,21,6,0,0
46,21,12,0,0
75,28,25,0,0
110,4,12,0,0
118,53,18,0,0
26,55,56,0,0
77,28,17,0,0
49,53,17,1,1
26,40,28,0,0
95,4,31,0,0
116,5,4,0,0
25,0,9,0,0
74,17,54,0,0
54,37,38,0,0
33,21,36,0,0
37,30,0,0,0
79,54,17,0,0
23,11,21,0,0
52,7,21,0,0
75,53,57,0,0
60,10,54,0,0
111,3,56,0,0
54,53,57,0,0
123,1,4,0,0
80,4,0,0,0
100,5,25,0,0
101,3,9,0,0
80,47,46,1,1
86,28,47,1,1
84,30,39,0,0
3,11,47,0,0
86,54,61,0,0
102,54,28,1,1
87,61,35,0,0
107,0,54,0,0
42,15,42,0,0
94,54,14,0,0
49,61,12,0,0
51,37,47,0,0
51,3,33,0,0
32,33,24,1,1
33,5,25,0,0
111,18,55,0,0
36,12,41,0,0
54,7,31,0,0
77,49,41,0,0
112,1,30,0,0
108,31,47,0,0
86,30,24,0,0
71,61,47,0,0
101,62,33,0,0
120,21,31,0,0
48,17,33,0,0
105,10,13,0,0
40,52,12,0,0
2,5,28,0,0
111,17,12,0,0
8,38,5,0,0
100,53,55,0,0
63,55,16,0,0
12,55,28,0,0
62,8,52,0,0
35,28,33,0,0
67,4,37,0,0
79,48,55,0,0
68,56,5,0,0
54,37,30,0,0
2,1,37,0,0
19,54,20,0,0
20,45,41,0,0
74,30,20,0,0
119,3,31,0,0
0,37,45,0,0
106,54,43,0,0
13,48,5,0,0
85,17,51,0,0
39,21,25,0,0
45,37,38,0,0
87,18,40,0,0
79,18,44,0,0
122,30,51,0,0
106,22,10,0,0
121,55,27,0,0
99,11,45,0,0
124,11,47,0,0
114,55,56,0,0
32,15,42,0,0
38,62,34,0,0
119,32,39,0,0
84,32,3,0,0
41,17,4,0,0
38,61,54,0,0
73,45,41,0,0
85,31,30,0,0
70,30,6,0,0
26,51,45,0,0
67,38,51,0,0
35,47,55,0,0
72,53,56,0,0
120,51,59,0,0
46,22,47,0,0
9,41,45,0,0
67,28,3,1,1
86,3,34,0,0
45,18,2,0,0
10,18,46,0,0
100,16,47,0,0
60,62,44,0,0
51,21,11,0,0
25,0,20,0,0
86,4,28,0,0
115,30,1,0,0
92,3,51,0,0
48,17,8,0,0
48,43,11,0,0
23,29,30,0,0
37,18,9,0,0
60,37,13,0,0
59,41,56,0,0
115,36,56,0,0
17,58,45,0,0
54,54,30,0,0
105,33,9,0,0
79,15,55,0,0
8,51,36,0,0
54,7,23,0,0
20,37,30,0,0
49,54,32,0,0
41,33,10,0,0
80,17,30,0,0
73,30,8,0,0
5,17,21,0,0
47,43,41,0,0
52,47,33,0,0
50,47,40,0,0
16,47,38,0,0
62,29,10,0,0
99,15,5,0,0
59,5,16,0,0
113,8,31,0,0
53,47,40,0,0
119,3,23,0,0
35,33,57,0,0
11,1,53,0,0
46,52,37,0,0
124,32,20,0,0
104,28,17,0,0
109,36,41,0,0
77,47,29,0,0
117,53,47,0,0
70,51,29,0,0
68,51,3,0,0
91,1,57,1,1
14,48,32,0,0
14,17,46,0,0
118,37,57,0,0
117,0,39,0,0
112,28,45,0,0
102,4,60,0,0
83,10,40,0,0
105,47,5,0,0
113,37,33,1,1
13,48,3,0,0
105,53,42,0,0
51,21,35,0,0
111,21,3,0,0
84,45,34,0,0
101,48,3,0,0
111,21,26,0,0
102,18,57,0,0
13,45,62,0,0
72,54,17,0,0
67,53,1,1,1
40,10,6,0,0
22,54,43,0,0
40,49,6,0,0
82,53,3,1,1
100,38,16,0,0
94,30,42,0,0
22,49,22,0,0
88,31,57,0,0
87,17,12,0,0
94,62,44,0,0
84,21,35,0,0
90,54,21,0,0
95,53,3,0,0
28,21,20,0,0
124,55,27,0,0
77,11,12,0,0
94,51,15,0,0
119,48,23,0,0
14,48,42,0,0
64,37,7,0,0
60,47,50,0,0
93,17,28,0,0
49,28,13,0,0
74,7,11,0,0
100,21,8,0,0
97,28,41,0,0
5,21,55,0,0
51,53,56,0,0
43,11,31,0,0
29,30,15,0,0
43,54,61,0,0
55,40,21,0,0
14,0,51,0,0
89,37,10,0,0
15,30,3,0,0
56,31,25,0,0
49,48,38,0,0
60,62,14,0,0
83,30,24,0,0
8,51,1,0,0
108,41,53,0,0
78,1,4,0,0
1,51,30,1,1
94,48,52,0,0
84,15,38,0,0
105,18,19,0,0
111,33,48,0,0
78,45,41,0,0
29,30,5,0,0
35,15,57,0,0
83,17,26,0,0
66,5,38,0,0
83,15,52,0,0
79,45,34,0,0
105,4,10,0,0
69,17,52,0,0
38,15,38,0,0
21,45,46,0,0
107,48,44,0,0
28,62,33,0,0
87,18,2,0,0
102,51,39,0,0
14,0,39,0,0
85,47,5,0,0
87,48,47,0,0
87,0,13,0,0
81,53,5,0,0
64,4,59,0,0
120,18,23,0,0
29,17,59,0,0
74,4,21,0,0
24,47,55,0,0
51,45,34,0,0
66,17,45,0,0
102,45,11,0,0
43,15,28,0,0
95,1,30,0,0
121,54,4,0,0
15,54,20,0,0
13,53,12,0,0
111,7,52,0,0
25,15,21,0,0
2,37,57,0,0
93,16,40,0,0
23,30,31,1,1
69,54,21,0,0
111,21,28,0,0
94,55,14,0,0
62,33,17,0,0
61,21,3,0,0
44,5,53,0,0
107,28,37,0,0
0,47,53,0,0
20,10,41,0,0
98,51,41,0,0
19,54,28,0,0
50,53,56,0,0
52,55,3,0,0
19,3,9,0,0
86,32,39,0,0
41,37,61,0,0
77,45,49,0,0
101,0,51,0,0
51,61,30,0,0
4,0,46,0,0
70,37,47,0,0
62,6,29,0,0
26,30,3,0,0
45,21,55,0,0
101,37,61,0,0
63,3,56,0,0
15,51,34,0,0
53,51,37,0,0
34,22,6,0,0
73,29,12,0,0
21,62,39,0,0
64,28,5,0,0
16,36,56,0,0
79,18,60,0,0
4,15,7,0,0
80,47,7,0,0
61,10,50,0,0
102,47,33,0,0
113,30,45,0,0
19,51,2,0,0
21,53,32,0,0
100,4,21,0,0
89,33,51,1,1
97,17,8,0,0
109,31,5,0,0
70,28,22,0,0
119,51,42,0,0
119,21,13,0,0
58,0,5,0,0
2,16,40,0,0
35,10,53,0,0
95,40,56,0,0
37,10,14,0,0
71,11,38,0,0
45,48,30,0,0
117,45,3,1,1
107,17,33,0,0
64,3,26,0,0
110,32,17,0,0
52,53,20,0,0
42,17,9,0,0
21,21,51,0,0
69,6,29,0,0
7,17,45,0,0
99,61,17,0,0
10,4,27,0,0
94,4,54,0,0
111,47,51,0,0
40,31,49,0,0
110,7,5,0,0
90,29,41,0,0
21,21,11,0,0
28,51,54,0,0
30,41,30,0,0
26,21,1,0,0
29,45,3,1,1
118,32,2,0,0
64,33,60,0,0
61,0,23,0,0
42,15,57,0,0
101,62,14,0,0
25,51,15,0,0
1,30,55,0,0
32,47,12,0,0
72,45,5,0,0
84,51,9,0,0
54,53,31,0,0
94,7,18,0,0
64,11,52,0,0
28,61,27,0,0
75,28,37,0,0
3,6,3,0,0
92,61,26,0,0
83,11,23,0,0
63,30,4,0,0
13,53,47,1,1
64,4,34,0,0
105,55,0,0,0
121,30,39,0,0
58,53,12,0,0
4,45,3,0,0
107,45,40,0,0
46,11,21,0,0
57,52,41,0,0
101,33,10,1,1
79,7,28,0,0
120,30,27,0,0
25,17,24,0,0
9,17,21,0,0
10,47,12,0,0
111,7,5,0,0
41,61,55,0,0
11,56,1,0,0
27,21,1,0,0
80,62,17,0,0
60,18,38,0,0
22,17,33,0,0
16,21,25,0,0
21,11,28,0,0
118,51,54,0,0
37,17,42,0,0
19,48,34,0,0
36,33,6,0,0
118,47,45,0,0
11,16,36,0,0
114,5,8,0,0
117,30,26,0,0
33,56,36,0,0
76,21,36,0,0
37,62,3,0,0
3,11,52,0,0
38,45,40,0,0
86,3,15,0,0
72,4,28,0,0
1,53,12,0,0
122,38,5,0,0
106,21,6,0,0
118,7,62,0,0
19,37,31,0,0
117,18,60,0,0
104,47,30,0,0
76,40,36,1,1
1,17,28,0,0
63,55,38,0,0
40,37,28,0,0
72,28,39,0,0
83,54,51,0,0
31,10,3,0,0
35,37,54,0,0
11,40,45,0,0
61,30,62,0,0
91,55,5,0,0
94,0,60,0,0
105,0,17,0,0
119,61,14,0,0
56,55,31,0,0
60,30,4,0,0
32,33,48,0,0
34,43,22,0,0
80,0,5,0,0
49,61,26,0,0
23,10,28,0,0
52,21,13,0,0
41,48,33,0,0
63,21,8,0,0
84,51,48,0,0
42,28,33,0,0
58,7,23,0,0
92,55,39,0,0
61,48,52,0,0
85,21,41,0,0
26,17,53,0,0
93,40,21,0,0
80,37,42,0,0
120,37,38,0,0
91,4,51,0,0
29,7,12,0,0
17,33,37,0,0
53,21,53,0,0
84,55,59,0,0
82,11,45,0,0
124,15,10,0,0
61,55,27,0,0
74,17,11,0,0
116,16,30,0,0
86,61,48,0,0
43,53,40,0,0
2,37,30,0,0
106,49,41,0,0
105,18,30,0,0
83,62,60,1,1
117,32,47,0,0
17,47,17,0,0
52,0,48,0,0
18,36,51,0,0
93,5,25,0,0
83,33,52,0,0
13,45,54,0,0
19,3,26,1,1
56,40,5,0,0
69,30,17,0,0
10,11,48,0,0
121,53,5,1,1
86,15,57,0,0
39,1,53,0,0
58,0,9,0,0
26,16,41,0,0
83,3,27,0,0
120,33,31,0,0
115,45,5,0,0
110,0,28,0,0
35,11,12,0,0
43,0,15,0,0
99,28,52,0,0
72,7,17,0,0
10,10,5,0,0
69,37,11,0,0
111,62,14,0,0
97,37,47,0,0
43,62,21,0,0
86,17,42,0,0
68,57,40,0,0
53,4,41,0,0
110,54,10,0,0
10,32,47,0,0
35,53,2,0,0
61,15,54,0,0
84,32,34,0,0
9,30,16,0,0
47,22,47,1,1
111,61,13,0,0
44,17,55,0,0
13,62,37,0,0
87,21,17,0,0
121,53,24,1,1
15,62,52,0,0
46,58,8,0,0
5,33,51,0,0
41,53,15,1,1
105,37,53,0,0
15,15,60,0,0
60,15,54,0,0
111,33,56,0,0
16,31,47,0,0
83,32,20,0,0
33,57,41,0,0
102,61,4,0,0
119,15,30,0,0
118,30,35,0,0
94,47,30,0,0
118,48,15,0,0
105,10,3,0,0
59,40,57,0,0
124,17,3,0,0
17,10,17,0,0
38,11,24,0,0
105,28,3,1,1
118,7,11,0,0
110,37,32,0,0
36,21,11,0,0
15,17,54,0,0
79,45,15,0,0
107,7,61,0,0
16,53,40,0,0
18,1,55,0,0
83,48,55,0,0
56,36,55,0,0
25,33,52,0,0
0,5,37,0,0
24,30,6,0,0
4,17,51,0,0
43,62,35,0,0
93,53,3,0,0
95,28,56,0,0
10,37,45,0,0
45,37,35,0,0
107,54,32,0,0
118,33,47,0,0
58,51,24,0,0
124,51,30,0,0
69,3,8,0,0
117,32,21,0,0
13,48,52,0,0
117,48,61,0,0
100,57,8,0,0
43,54,50,0,0
92,53,10,0,0
45,33,19,0,0
38,11,40,0,0
38,18,31,1,1
23,52,37,0,0
81,37,53,0,0
7,51,33,1,1
108,45,21,0,0
52,62,3,0,0
29,48,2,0,0
54,45,31,0,0
123,3,8,0,0
11,55,38,0,0
96,43,11,0,0
5,55,11,0,0
47,53,55,0,0
80,11,14,0,0
22,45,31,0,0
7,33,17,0,0
76,28,16,0,0
60,32,3,0,0
120,15,56,0,0
22,11,45,0,0
47,12,45,0,0
24,51,49,0,0
49,37,12,0,0
32,37,53,0,0
64,37,31,0,0
102,54,15,0,0
96,54,21,0,0
110,17,9,0,0
69,29,12,0,0
81,16,38,0,0
44,4,21,0,0
52,61,44,0,0
94,17,3,0,0
49,51,39,0,0
6,0,32,0,0
19,17,4,0,0
15,30,23,0,0
28,61,2,0,0
66,55,31,1,1
23,51,49,0,0
3,41,47,0,0
101,15,55,0,0
106,3,49,0,0
110,47,30,0,0
30,41,31,0,0
108,21,47,1,1
33,3,25,0,0
49,21,47,0,0
18,38,16,0,0
43,53,2,0,0
25,48,61,0,0
43,45,40,0,0
123,21,36,0,0
123,37,57,0,0
116,40,36,0,0
84,54,4,0,0
93,25,17,0,0
22,10,55,1,1
19,7,26,0,0
85,51,40,0,0
57,52,33,0,0
38,21,20,0,0
107,47,39,0,0
103,4,37,0,0
48,17,54,0,0
77,52,41,0,0
26,37,57,0,0
38,48,0,0,0
107,11,46,0,0
58,30,53,0,0
124,33,14,0,0
37,3,48,0,0
110,11,48,0,0
97,49,3,0,0
54,21,47,0,0
119,53,55,1,1
115,37,47,0,0
84,7,4,0,0
23,51,54,0,0
38,47,15,0,0
16,36,8,0,0
21,33,17,0,0
44,37,16,0,0
102,51,35,0,0
14,0,35,0,0
30,51,40,0,0
107,45,28,0,0
35,32,55,0,0
12,16,30,0,0
32,0,53,0,0
35,21,4,0,0
85,4,31,0,0
110,61,55,0,0
92,15,50,0,0
6,17,53,0,0
49,10,59,0,0
35,53,40,0,0
62,6,17,0,0
19,11,56,0,0
84,61,38,0,0
42,21,51,0,0
51,10,53,1,1
85,28,5,0,0
83,37,34,0,0
5,21,8,0,0
120,21,18,0,0
1,41,12,0,0
9,37,30,0,0
47,55,11,0,0
121,61,4,0,0
16,37,16,0,0
109,16,4,0,0
45,30,12,0,0
19,15,10,0,0
13,17,11,0,0
76,31,38,0,0
17,47,29,0,0
5,21,6,0,0
3,33,58,0,0
32,11,56,0,0
51,47,26,0,0
111,4,12,0,0
36,17,3,0,0
53,37,28,0,0
121,32,14,0,0
52,53,62,0,0
30,25,40,0,0
14,11,46,0,0
15,21,28,0,0
110,28,44,0,0
87,53,32,0,0
54,62,11,0,0
4,47,50,0,0
84,7,14,0,0
21,54,0,0,0
116,55,45,0,0
75,53,47,0,0
52,47,45,0,0
14,48,52,0,0
15,55,5,0,0
67,45,51,0,0
110,28,33,0,0
5,3,21,0,0
81,3,57,0,0
10,11,50,0,0
25,33,14,0,0
104,16,38,0,0
75,31,47,0,0
36,22,58,0,0
85,28,37,0,0
13,48,9,0,0
79,62,50,0,0
62,12,58,0,0
84,62,28,0,0
101,61,18,0,0
112,5,8,0,0
86,61,38,0,0
118,15,26,0,0
102,21,32,1,1
92,47,5,0,0
70,54,51,0,0
10,30,18,0,0
33,41,51,0,0
119,30,42,1,1
86,0,15,0,0
81,30,56,0,0
31,62,48,0,0
94,28,38,0,0
19,17,14,0,0
38,21,9,1,1
2,45,31,0,0
42,3,23,0,0
88,16,40,1,1
81,5,45,0,0
42,54,32,0,0
54,48,54,0,0
8,41,55,0,0
17,58,53,0,0
82,53,49,0,0
123,21,8,1,1
28,0,51,0,0
49,7,5,0,0
86,11,60,0,0
82,6,3,0,0
99,33,10,0,0
29,30,10,0,0
123,4,28,0,0
55,47,30,1,1
110,3,44,0,0
27,25,3,0,0
13,55,37,0,0
61,45,24,0,0
38,21,26,0,0
86,37,47,0,0
