,cell_line_type,bacc,auprc,f1,kappa,num_pos,num_neg
30,30,0.4834710743801653,0.11214200029989504,0.0,-0.028436018957346043,3,121
31,31,0.6666666666666666,0.7071428571428571,0.5,0.4970178926441352,3,250
32,32,0.497787610619469,0.15238402092227832,0.0,-0.007763975155279601,10,226
33,33,0.5,0.06330532212885154,0.0,0.0,2,261
34,34,0.7976076555023923,0.39182323965342825,0.6666666666666665,0.6595970307529162,5,209
35,35,0.6894514767932489,0.5433449369104196,0.4210526315789474,0.39796144471526695,10,237
36,36,0.6090182648401826,0.2070684433863374,0.23529411764705882,0.2056527590847913,8,219
37,37,0.5294117647058824,0.41722465333756026,0.1111111111111111,0.10442477876106193,17,236
38,38,0.49539170506912444,0.05690290612165612,0.0,-0.012213740458015154,4,217
39,39,0.6027375707992448,0.30906582916973174,0.3157894736842105,0.29421040774949303,14,227
40,40,0.6428571428571428,0.8635783858998143,0.4444444444444445,0.43632567849686843,7,209
41,41,0.5748945147679325,0.2446972422395287,0.2222222222222222,0.19640387275242044,12,237
42,42,0.9487179487179487,,0.0,0.0,0,39
43,43,0.5964590964590964,0.21251195686140115,0.2727272727272727,0.24159021406727832,14,234
44,44,0.5506294471811713,0.14472297796151623,0.16666666666666666,0.14859437751004,9,203
45,45,0.775,0.5091003406909596,0.6086956521739131,0.5714285714285714,12,120
46,46,0.7177974434611603,0.8029701779701779,0.5333333333333333,0.5185835528241147,9,226
47,47,0.6346938775510205,0.1944153412304923,0.30769230769230765,0.2894736842105263,7,245
48,48,0.6655138339920948,0.5982011161075833,0.4444444444444444,0.3941176470588236,11,92
49,49,0.8,0.8404545454545453,0.7499999999999999,0.7402597402597402,5,95
50,50,0.6221360274219736,0.4156828873242774,0.36363636363636365,0.32816286960736796,23,241
51,51,0.7192307692307692,0.3864384220111618,0.4,0.3551401869158879,8,130
52,52,0.7873417721518987,0.8044551505841827,0.6666666666666665,0.6296809986130374,10,79
53,53,0.6904761904761905,0.6948886592828409,0.4761904761904762,0.4288107202680067,12,112
54,54,0.48828125,0.03449771223382954,0.0,-0.0234375,3,128
55,55,0.6014492753623188,0.13099740940563573,0.26666666666666666,0.24137931034482762,9,207
56,56,0.5761390887290168,0.24102058597672632,0.2222222222222222,0.20015760441292363,6,139
57,57,0.6023391812865497,0.41913922258411795,0.30769230769230765,0.27504911591355596,9,114
58,58,0.675872850442939,0.5510074577385777,0.47058823529411764,0.3846153846153846,19,101
59,59,0.7537699267557088,0.33847745502525195,0.4799999999999999,0.44944677603967953,11,211
60,60,0.7453703703703703,0.1417929292929293,0.5,0.4907407407407407,2,108
61,61,0.6883720930232557,0.541801482513786,0.4000000000000001,0.3767441860465116,5,129
62,62,0.7602272727272728,0.5953074483324721,0.6,0.5672997522708505,11,120
63,63,0.9912280701754386,0.25,0.5,0.49339207048458156,1,114
64,64,0.6059506531204645,0.5514025531031781,0.33333333333333337,0.290258449304175,13,106
65,65,0.6538461538461539,0.1581893348197696,0.28571428571428575,0.2647058823529411,3,117
66,66,0.7228260869565217,0.384699603372204,0.42857142857142855,0.38557993730407525,6,92
67,67,0.8601485148514851,0.808403879692272,0.75,0.7202970297029703,12,101
68,68,0.7994902293967714,0.6128949762895605,0.6363636363636364,0.598980458793543,11,107
69,69,1.0,,0.0,,0,132
70,70,0.5789665211062591,0.27579916044734326,0.25,0.23085106382978726,12,229
71,71,0.6642857142857143,0.27701497320029017,0.4444444444444444,0.4339622641509434,6,210
72,72,0.6921208850512682,0.5564883839834859,0.4666666666666667,0.4309927360774818,17,218
73,73,0.6903381642512078,0.5045015819616325,0.3636363636363636,0.3468309859154929,5,207
74,74,0.5,0.4541321343130554,0.0,0.0,8,143
75,75,0.618801652892562,0.5936761244381719,0.34782608695652173,0.32224168126094566,16,242
76,76,0.6811974789915967,0.2902579680520857,0.42857142857142855,0.4121863799283154,8,238
77,77,0.5,1.0,0.0,0.0,1,242
78,78,0.5714285714285714,0.5914073953857633,0.25,0.2445595854922279,7,236
79,79,0.641025641025641,0.49834403013135964,0.34782608695652173,0.316546762589928,13,234
80,80,0.5,0.13642191142191143,0.0,0.0,2,119
81,81,0.6853354978354979,0.5866825292937453,0.5217391304347825,0.5021073850100788,16,231
82,82,0.4915254237288136,0.09639800817779318,0.0,-0.025524156791248975,7,118
83,83,0.6228632478632479,0.5118562467833688,0.38095238095238093,0.3614931237721022,16,234
84,84,0.5589285714285714,0.2484524763162534,0.18181818181818182,0.1476510067114094,7,120
85,85,0.6619047619047619,0.36481481481481476,0.4,0.38636363636363646,3,105
86,86,0.5714285714285714,0.5072124988206664,0.25,0.23703703703703694,7,96
87,87,0.49489795918367346,0.1108058608058608,0.0,-0.013513513513513598,2,98
88,88,0.7045231071779744,0.46597372902361583,0.47058823529411764,0.4310880829015544,18,226
89,89,0.9090909090909092,0.9157011065044893,0.9,0.8915456874466268,11,116
90,90,0.6070460704607046,0.46731873264131324,0.3333333333333333,0.30980392156862735,9,123
91,91,0.7495726495726496,0.6900889521735699,0.5925925925925926,0.5468164794007491,15,117
92,92,0.75,0.8169922710740265,0.6666666666666666,0.6522911051212938,8,121
93,93,0.6693181818181818,0.5420282128002716,0.39999999999999997,0.359469240048251,8,110
94,94,0.8675925925925926,0.8257575757575757,0.6666666666666665,0.6556564822460776,4,135
95,95,0.625,0.4663928009733931,0.4,0.38312829525483294,8,109
96,96,0.7233333333333334,0.5271980588614492,0.5,0.44666666666666666,8,75
97,97,0.678804347826087,0.46878384170793985,0.4615384615384615,0.43317972350230416,8,115
98,98,0.5,0.0459284017506604,0.0,0.0,3,93
99,99,0.620575221238938,0.5680553287926245,0.375,0.3434873949579832,12,113
100,100,0.6204545454545455,0.4852529415029415,0.36363636363636365,0.33919999999999995,8,110
101,101,0.494949494949495,0.25,0.0,-0.010101010101010166,1,99
102,102,0.6107549857549858,0.41880884494531445,0.3529411764705882,0.3184843830005121,13,108
103,103,0.4888888888888889,0.15936187811187813,0.0,-0.032258064516129004,6,90
104,104,0.8280141843971631,0.6958506634977223,0.7272727272727272,0.7115384615384616,6,94
105,105,0.7811688311688312,0.7275367906946855,0.6666666666666666,0.6491754122938531,7,110
106,106,0.979381443298969,,0.0,0.0,0,97
107,107,0.5,0.08707889332889332,0.0,0.0,4,104
108,108,0.75,0.6130952380952381,0.6666666666666666,0.6629213483146068,2,118
109,109,0.7806201550387597,0.6654652873823353,0.5714285714285713,0.536494998147462,10,129
110,110,0.5775862068965517,0.33432334922273,0.25,0.22499999999999998,6,87
111,111,0.5896907216494846,0.39684749342644077,0.25,0.22137404580152664,5,97
112,112,0.6571428571428571,0.4806231278754498,0.4,0.3728813559322034,6,105
113,113,0.563231850117096,0.1442311360817303,0.2,0.17307692307692302,7,122
114,114,0.6383928571428572,0.2603313391479183,0.4,0.3780487804878049,7,112
115,115,0.6574923547400612,0.3888383925521607,0.4,0.37386569872958264,6,109
116,116,0.8274398868458275,0.6720053755768041,0.5555555555555556,0.5173184357541899,7,101
117,117,0.4918032786885246,0.06086767399267399,0.0,-0.021621621621621623,4,122
118,118,0.497737556561086,0.38704747446242177,0.0,-0.007823960880195546,8,221
119,119,0.6900921658986175,0.30547551308924825,0.375,0.3350253807106599,7,124
120,120,0.48936170212765956,0.06470204448145625,0.0,-0.025369978858350795,3,94
121,121,0.7243862520458265,0.6178483228143474,0.5454545454545455,0.5250861738797395,13,235
122,122,0.8255813953488371,0.8099029982363315,0.7058823529411765,0.6866485013623977,9,129
123,123,0.5,0.08014177609561368,0.0,0.0,4,214
124,124,0.5714285714285714,0.3793153919868998,0.25,0.24493731918997108,7,254
