,cell_line_type,bacc,auprc,f1,kappa,num_pos,num_neg
25,25,0.7441239316239316,0.5257852097968282,0.5714285714285715,0.49972662657189715,36,208
26,26,0.559331797235023,0.19499631754718,0.18181818181818182,0.14873646209386282,7,124
27,27,0.9121417797888387,0.8340336134453781,0.7692307692307692,0.7624694802929892,6,221
28,28,0.4978540772532189,0.18604607419687147,0.0,-0.00734522560335793,7,233
29,29,0.6953271028037383,0.564454428818441,0.5217391304347827,0.4989059080962801,15,214
30,30,0.8125,0.7756436754885117,0.7692307692307693,0.7563025210084033,8,108
31,31,0.5,0.22865288220551383,0.0,0.0,5,212
32,32,0.6659688995215312,0.34718776963782283,0.3,0.2675988428158148,8,209
33,33,0.495850622406639,0.056172243672243674,0.0,-0.008298755186721962,2,241
34,34,0.6071428571428571,0.4836187021676033,0.35294117647058826,0.34059945504087197,14,250
35,35,0.6810344827586207,0.5652604745488421,0.42857142857142855,0.4117647058823529,8,232
36,36,0.6156294200848655,0.25565502849636773,0.2758620689655172,0.22381930184804932,14,202
37,37,0.6088987217305801,0.4649956233010068,0.3333333333333333,0.3203181489515545,9,226
38,38,0.5857819905213271,0.24163472796101393,0.22222222222222224,0.18962807752750122,10,211
39,39,0.6109154929577465,0.4290658130724485,0.25,0.221830985915493,8,213
40,40,0.6183035714285714,0.1829090382082131,0.3076923076923077,0.28882833787465934,8,224
41,41,0.6622613803230544,0.5236880481162933,0.4444444444444444,0.42520442520442514,12,227
42,42,0.75,0.7083333333333333,0.6666666666666666,0.6585365853658536,2,54
43,43,0.6738745125841901,0.32080914172667235,0.38461538461538464,0.3477490251683799,13,217
44,44,0.693801652892562,0.33691511387163564,0.4000000000000001,0.38760330578512403,5,242
45,45,0.707855251544572,0.5969309232256803,0.5,0.452449567723343,11,103
46,46,0.6608072916666666,0.4252584316972777,0.4,0.38324282389449194,9,256
47,47,0.890521327014218,0.6484661172161172,0.6153846153846154,0.6041055718475073,5,211
48,48,0.6799719887955182,0.35643442921693513,0.4444444444444445,0.3713872832369942,14,102
49,49,0.682370820668693,0.410350040761826,0.375,0.3221476510067114,7,94
50,50,0.8826839826839827,0.8992660401776811,0.6857142857142857,0.6621722846441948,15,231
51,51,0.8584710743801653,0.7585570691017223,0.75,0.7169421487603306,16,121
52,52,0.6470588235294118,0.6302616523409356,0.45454545454545453,0.4211663066954644,17,117
53,53,0.7366071428571428,0.5191163003663004,0.4444444444444445,0.4223107569721115,4,112
54,54,0.8282312925170068,0.6882591093117408,0.6666666666666666,0.6564625850340136,3,98
55,55,0.6253987240829346,0.3911152518217871,0.3157894736842105,0.28820160366552117,11,228
56,56,0.6,0.3595614630467572,0.33333333333333337,0.32506203473945405,5,131
57,57,0.6836832061068703,0.5251512981014657,0.5,0.4800498753117207,8,131
58,58,0.7619047619047619,0.7214403836652445,0.6296296296296297,0.5380434782608696,28,108
59,59,0.8413419913419913,0.7068997626249948,0.6666666666666666,0.6515182813468292,10,231
60,60,0.49065420560747663,0.22258658008658005,0.0,-0.02617801047120416,5,107
61,61,0.6790254237288136,0.33184553609001827,0.4615384615384615,0.43388960205391525,8,118
62,62,0.8571428571428572,0.892550503618615,0.8333333333333333,0.817174515235457,14,118
63,63,0.4881889763779528,0.15142450142450142,0.0,-0.02362204724409467,3,127
64,64,0.8891304347826088,0.7556808688387635,0.6666666666666666,0.6524908869987849,5,138
65,65,0.6200980392156863,0.29794042029957524,0.3333333333333333,0.31612903225806455,4,102
66,66,0.8781362007168458,0.6494368042613656,0.7777777777777778,0.7562724014336917,9,93
67,67,0.7006172839506173,0.5939268738408456,0.5142857142857143,0.41009463722397477,18,81
68,68,0.75,0.7785573122529644,0.6666666666666666,0.654320987654321,6,106
69,69,0.5,0.00909090909090909,0.0,0.0,1,110
70,70,0.5409502262443439,0.3587064523875004,0.15384615384615383,0.12014603385330247,20,221
71,71,0.5833333333333334,0.24805685457859372,0.2857142857142857,0.2805320435308344,6,232
72,72,0.8246923278345117,0.64757720024882,0.6666666666666667,0.6342710997442456,19,201
73,73,0.65625,0.3848194728767902,0.380952380952381,0.35460992907801414,12,240
74,74,0.619413407821229,0.18546757518796989,0.28571428571428575,0.2720763723150358,4,179
75,75,0.690990990990991,0.408337741163865,0.48,0.4522666666666667,15,222
76,76,0.5952380952380952,0.3260889955455173,0.25,0.23668639053254437,5,210
77,77,0.49814126394052044,0.03823621553884712,0.0,-0.0049443757725586845,2,269
78,78,0.5914163090128756,0.16247990449363447,0.20000000000000004,0.18283261802575113,5,233
79,79,0.6406349206349207,0.21781748590619981,0.4,0.388937664618086,7,225
80,80,0.4909090909090909,0.05,0.0,-0.012158054711246313,1,110
81,81,0.7135740971357409,0.5591666051525669,0.45454545454545453,0.4271481942714819,11,219
82,82,0.9375,0.9564393939393939,0.9333333333333333,0.9283322170127261,8,99
83,83,0.4959016393442623,0.20335893359088492,0.0,-0.012550425818018907,7,244
84,84,0.6275899672846237,0.614979266764981,0.30769230769230765,0.27368421052631586,7,131
85,85,0.8282312925170068,0.7035573122529644,0.6666666666666666,0.6564625850340136,3,98
86,86,0.6201456310679612,0.44582431457431454,0.3333333333333333,0.31629392971246006,4,103
87,87,0.49612403100775193,0.3085993538625117,0.0,-0.012594458438287104,5,129
88,88,0.6746424642464246,0.5124353512809336,0.42424242424242425,0.37797619047619047,18,202
89,89,0.5791666666666667,0.17572438090583253,0.16666666666666666,0.13271245634458673,5,144
90,90,0.748792270531401,0.5444009937550343,0.4545454545454546,0.41200000000000003,9,138
91,91,0.696882951653944,0.7625119945843631,0.5,0.4640179910044977,12,131
92,92,0.665948275862069,0.5106273494106964,0.375,0.3318965517241379,8,116
93,93,0.7105543710021321,0.5940302909287871,0.5454545454545454,0.528428093645485,7,134
94,94,0.6343825665859564,0.3951930014430014,0.36363636363636365,0.3366186504927976,7,118
95,95,0.483739837398374,0.06613095238095237,0.0,-0.021798365122615904,2,123
96,96,0.6203703703703703,0.55213906244398,0.3846153846153846,0.30708661417322847,18,81
97,97,0.6191222570532915,0.3694117932247344,0.33333333333333326,0.28517823639774853,11,116
98,98,0.49099099099099097,0.055997854614776736,0.0,-0.025252525252525304,5,111
99,99,0.619949494949495,0.3779826588628469,0.36363636363636365,0.33658104517271925,8,99
100,100,0.7445652173913043,0.41666666666666663,0.5,0.48913043478260865,2,92
101,101,0.4953271028037383,0.06371676317229856,0.0,-0.01382488479262678,3,107
102,102,0.5975975975975976,0.18944215488123137,0.2857142857142857,0.24528301886792447,9,111
103,103,0.542016806722689,0.27577865715605937,0.14285714285714285,0.08403361344537819,7,102
104,104,0.5871794871794872,0.1209147022721725,0.22222222222222224,0.1928166351606806,5,117
105,105,0.656957928802589,0.4943891259680733,0.3333333333333333,0.31391585760517793,3,103
106,106,0.5,0.4595513413506013,0.0,0.0,3,119
107,107,1.0,1.0,1.0,1.0,1,110
108,108,0.7455357142857143,0.41666666666666663,0.5,0.4910714285714285,2,112
109,109,0.691304347826087,0.604264902492172,0.5217391304347827,0.48,15,115
110,110,0.7065972222222222,0.4613500230796403,0.5,0.45945945945945954,9,96
111,111,0.6330532212885154,0.31123740498792063,0.36363636363636365,0.3324584426946632,7,102
112,112,0.5195936139332366,0.4105975237188515,0.1111111111111111,0.05367793240556662,13,106
113,113,0.787320143884892,0.5458769327829359,0.5,0.46506550218340603,8,139
114,114,0.6572327044025157,0.4084127927265182,0.4,0.3731343283582089,6,106
115,115,0.7301980198019802,0.16299259563965446,0.4,0.37125748502994016,4,101
116,116,0.7398989898989898,0.5635546293876401,0.5714285714285715,0.5420827389443652,8,99
117,117,0.6198979591836735,0.32176672348525975,0.3333333333333333,0.31543624161073824,4,98
118,118,0.7456140350877193,0.38610775189722557,0.5,0.49122807017543857,4,228
119,119,0.7878048780487805,0.616838506659583,0.6666666666666665,0.6310160427807486,10,82
120,120,0.4908256880733945,0.23096754172831632,0.0,-0.027559055118110187,7,109
121,121,0.7199197860962567,0.6799377284905597,0.5263157894736842,0.5049884881043745,11,204
122,122,0.6504065040650406,0.40350276963180187,0.25,0.22699386503067498,3,123
123,123,0.655982905982906,0.16461535168457553,0.2222222222222222,0.20886981402002858,3,234
124,124,0.6644345238095238,0.5015542561402517,0.4444444444444444,0.43461160275319566,6,224
