,cell_line_type,bacc,auprc,f1,kappa,num_pos,num_neg
0,0,0.6642857142857143,0.37235847462707716,0.4,0.3931623931623932,3,210
1,1,0.4963235294117647,0.30178571428571427,0.0,-0.010909090909090757,3,136
2,2,0.5443396226415095,0.32140156486765087,0.14285714285714288,0.12466843501326275,10,265
3,3,0.65,0.6899958097120346,0.4615384615384615,0.45203060623896407,10,256
4,4,0.6957264957264957,0.3415677179962894,0.4444444444444445,0.43391757460919,5,234
5,5,0.75,0.5784821428571428,0.6666666666666666,0.6627043090638931,4,223
6,6,0.71267217630854,0.584980783185844,0.5185185185185186,0.466183574879227,15,121
7,7,0.4868421052631579,0.1401729354192474,0.0,-0.03595890410958913,7,114
8,8,0.7354166666666666,0.5059702252348398,0.5294117647058824,0.49633967789165456,18,240
9,9,0.6898361495135689,0.40958791070697287,0.5185185185185185,0.49260920112938056,18,217
10,10,0.5902346445824707,0.31283101507813293,0.25,0.2082006369426752,14,207
11,11,0.7184445830734041,0.44719420276719335,0.5,0.45663986089980435,21,229
12,12,0.5887445887445888,0.35437325691590055,0.28571428571428575,0.27152317880794696,11,231
13,13,0.7640316205533597,0.6313695367727614,0.631578947368421,0.6023444544634806,11,115
14,14,0.6386198547215496,0.32818233353947635,0.4,0.3791390728476821,7,118
15,15,0.7584415584415585,0.5750923400914479,0.6,0.5626767200754006,11,105
16,16,0.8245614035087718,0.6937209484529575,0.7272727272727272,0.7014218009478672,12,114
17,17,0.9114035087719299,0.6298611111111111,0.8333333333333334,0.8228070175438597,6,95
18,18,0.9948453608247423,0.7638888888888888,0.8571428571428571,0.8520710059171598,3,97
19,19,0.7388888888888889,0.5118447580645161,0.4,0.3839285714285715,2,90
20,20,0.4855769230769231,0.07142857142857142,0.0,-0.014492753623188248,1,104
21,21,0.6386198547215496,0.41933967544795897,0.36363636363636365,0.35001910584638896,7,236
22,22,0.49557522123893805,0.0849315172339703,0.0,-0.013864818024263315,4,113
23,23,0.7690721649484535,0.571177503052503,0.5454545454545454,0.49385052034058663,10,97
24,24,0.7883511074651354,0.7358901838093302,0.6521739130434783,0.5767022149302707,23,106
25,25,0.7215099715099715,0.5270268312768377,0.5416666666666666,0.49043958210132077,27,208
26,26,0.75,0.49019023509293297,0.4210526315789474,0.3745819397993312,7,112
27,27,0.7309462915601024,0.7554909991072328,0.5925925925925927,0.5707062727129089,17,230
28,28,0.6363916256157636,0.41966523451485854,0.3333333333333333,0.3166547533952824,7,232
29,29,0.6372525350072429,0.38919860155003605,0.35294117647058826,0.30368589743589736,19,218
30,30,0.6,0.2737812824711912,0.33333333333333337,0.32288401253918486,5,103
31,31,1.0,,0.0,,0,237
32,32,0.7061224489795919,0.5530177746926278,0.5,0.4764150943396227,14,245
33,33,0.5,1.0,0.0,0.0,1,233
34,34,0.6601449275362319,0.4117321589882565,0.28571428571428575,0.2750466708151835,3,230
35,35,0.7074675324675325,0.48397280334149323,0.4615384615384615,0.4457621206836414,7,220
36,36,0.6259803921568627,0.4098348362602826,0.36363636363636365,0.33463541666666663,15,204
37,37,0.8022000830220009,0.5404974660649031,0.56,0.5350973906651966,11,219
38,38,0.549114791547687,0.3554516181669568,0.1739130434782609,0.1396954314720812,17,206
39,39,0.5899598393574297,0.33068392731601276,0.23529411764705882,0.2101806239737274,10,249
40,40,0.49794238683127573,0.07517688838607005,0.0,-0.006765899864682012,5,243
41,41,0.4863636363636364,0.15999256171669965,0.0,-0.027272727272727337,6,220
42,42,1.0,,0.0,,0,47
43,43,0.6209339774557165,0.4623526105087289,0.368421052631579,0.327518534670737,27,230
44,44,0.5776347546259051,0.15214887438065033,0.2105263157894737,0.17841460596256065,11,226
45,45,0.74,0.6632295045195504,0.6,0.5625,12,100
46,46,0.8215408805031446,0.5609279609279608,0.5333333333333333,0.5173940543959519,6,212
47,47,0.6517002310993727,0.5818783393272882,0.4444444444444444,0.42764076314564914,13,233
48,48,0.7534412955465587,0.666449727680902,0.608695652173913,0.5629496402877698,13,95
49,49,0.6538461538461539,0.7596294955726459,0.47058823529411764,0.44000000000000006,13,99
50,50,0.8571428571428572,0.9326530612244897,0.8333333333333333,0.8288357748650732,7,215
51,51,0.8238993710691824,0.7023425371875482,0.7058823529411765,0.6824958586416345,9,106
52,52,0.6725057121096725,0.6467102893334529,0.4545454545454546,0.3984168865435356,13,101
53,53,0.4946236559139785,0.16666666666666666,0.0,-0.010752688172043001,1,93
54,54,0.4846938775510204,0.04065023670286828,0.0,-0.030612244897959107,3,98
55,55,0.65625,0.5450344358400963,0.47619047619047616,0.45722046174739706,16,202
56,56,0.6615120274914089,0.6483068561872909,0.4444444444444444,0.42199775533108863,6,97
57,57,0.484375,0.12251984126984126,0.0,-0.020942408376963373,2,128
58,58,0.769927536231884,0.7797770792661081,0.6666666666666666,0.5948103792415169,24,92
59,59,0.7850294985250738,0.6094964768813703,0.6363636363636365,0.6188951160928743,12,226
60,60,0.735,0.19545454545454546,0.3333333333333333,0.31543624161073824,2,100
61,61,0.8125,0.7854577298399035,0.7692307692307693,0.7582089552238805,8,127
62,62,0.6786504424778761,0.5232997361494005,0.4615384615384615,0.4326858673811119,8,113
63,63,0.6628205128205128,0.6606301106301106,0.4444444444444444,0.42760942760942755,6,130
64,64,0.822139303482587,0.6751781938900918,0.6666666666666666,0.6442786069651741,9,134
65,65,0.5787461773700306,0.3087707302123527,0.25,0.2299107142857142,6,109
66,66,0.717911877394636,0.5688087448613763,0.5714285714285714,0.5481927710843374,9,116
67,67,0.6789321789321789,0.6043301605347098,0.4864864864864864,0.39490445859872614,21,99
68,68,0.75,0.7341677011713776,0.6666666666666666,0.6510263929618768,8,111
69,69,0.4945652173913043,0.07308551851790343,0.0,-0.016949152542372836,4,92
70,70,0.5601190476190476,0.2166213729838238,0.2,0.18808193668528872,8,210
71,71,0.5768115942028985,0.2827002493131064,0.2,0.18339100346020765,6,230
72,72,0.8029100529100529,0.7465904805265873,0.6666666666666666,0.6252559726962458,28,216
73,73,0.6104166666666666,0.1585811472248243,0.23529411764705882,0.20825147347740658,8,240
74,74,0.6585144927536232,0.22777777777777777,0.28571428571428575,0.27237354085603116,3,184
75,75,0.6600294985250738,0.40613036698455124,0.43478260869565216,0.40920233829907604,15,226
76,76,0.6457805907172995,0.37408537323522656,0.4,0.3833564493758669,10,237
77,77,0.5,0.0514415335067509,0.0,0.0,3,234
78,78,0.5617198335644937,0.22949248393059501,0.2,0.16824196597353502,14,206
79,79,0.69163179916318,0.5169481080111872,0.4444444444444445,0.4238778343359555,10,239
80,80,0.49528301886792453,0.21068376068376068,0.0,-0.013953488372093092,3,106
81,81,0.7226950354609929,0.5740646186690442,0.5185185185185186,0.49139280125195617,15,235
82,82,0.6498881431767338,0.46303315972772713,0.35294117647058826,0.3162863886703383,9,149
83,83,0.6530303030303031,0.23620376747557031,0.3333333333333333,0.30606060606060603,9,220
84,84,0.6919354838709677,0.47906526226051066,0.4444444444444445,0.42462087421944683,5,124
85,85,0.49137931034482757,0.044570707070707066,0.0,-0.01724137931034475,2,116
86,86,0.661993769470405,0.23214285714285715,0.4,0.3866171003717471,3,107
87,87,0.75,0.7916666666666666,0.6666666666666666,0.6618181818181819,2,91
88,88,0.7759601706970128,0.6565696690670543,0.6111111111111113,0.5798256537982566,19,222
89,89,0.6832264957264957,0.7384680619559651,0.5,0.4777158774373259,8,117
90,90,0.7830508474576271,0.7061843725130318,0.6,0.5661016949152542,10,118
91,91,0.8009367681498829,0.5434862491357582,0.6428571428571429,0.6018735362997658,14,122
92,92,0.9252049180327868,0.7929466301518189,0.7777777777777777,0.7614678899082569,8,122
93,93,0.9369256474519632,0.9429613596280264,0.8421052631578948,0.8308181096108023,9,133
94,94,0.6833677685950413,0.5522590828289358,0.5,0.47843665768194066,8,121
95,95,0.5625,0.37240069001661735,0.2,0.1707317073170731,7,112
96,96,0.637012987012987,0.6082003678411497,0.4,0.350207468879668,10,77
97,97,0.7606837606837606,0.7128500993224564,0.6250000000000001,0.5754716981132075,18,117
98,98,0.9913793103448276,,0.0,0.0,0,116
99,99,0.6198979591836735,0.5275701357575953,0.36363636363636365,0.3363148479427549,8,98
100,100,0.9953703703703703,1.0,0.6666666666666666,0.6625386996904026,1,108
101,101,0.7412280701754386,0.6625,0.4,0.38732394366197176,2,114
102,102,0.6619047619047619,0.3780382403047402,0.4444444444444444,0.4236760124610591,6,105
103,103,0.7666666666666666,0.597649451997278,0.5333333333333333,0.5,7,105
104,104,0.595575221238938,0.6477777777777778,0.28571428571428575,0.26799007444168743,5,113
105,105,0.5863636363636364,0.39060549313358306,0.22222222222222224,0.19095477386934678,5,110
106,106,0.5,0.25,0.0,0.0,1,114
107,107,0.4953271028037383,0.13060145165408324,0.0,-0.01382488479262678,3,107
108,108,0.5,0.08333333333333333,0.0,0.0,1,132
109,109,0.725,0.41328309224650683,0.4,0.36363636363636365,6,120
110,110,0.6818820224719101,0.5728623635835982,0.5,0.47090909090909094,8,89
111,111,0.611842105263158,0.180300605629553,0.25,0.22368421052631582,4,114
112,112,0.7289473684210526,0.5305720666624437,0.5263157894736842,0.47933884297520657,10,95
113,113,0.60546875,0.2908651796198668,0.26666666666666666,0.22406639004149376,8,128
