,cell_line_type,bacc,auprc,f1,kappa,num_pos,num_neg
29,29,0.5514380530973451,0.136915683932894,0.14285714285714288,0.11698113207547167,8,226
30,30,0.5567528735632183,0.28442698365676544,0.2,0.17211328976034868,8,87
31,31,0.5,0.015613682092555332,0.0,0.0,2,249
32,32,0.5555555555555556,0.36430774319591536,0.19999999999999998,0.19400499583680275,9,233
33,33,0.5,0.3233963029656307,0.0,0.0,5,220
34,34,0.5791492329149233,0.33160707121233435,0.2222222222222222,0.20931304748732138,6,239
35,35,0.6041017653167187,0.2516770901182754,0.2857142857142857,0.2645118733509234,9,214
36,36,0.6891025641025641,0.28390601158071255,0.4,0.363916730917502,12,208
37,37,0.7051843738590726,0.2363839835361456,0.3703703703703703,0.337132573485303,11,249
38,38,0.5866355866355867,0.33256735949537825,0.26666666666666666,0.24867577362698634,11,234
39,39,0.6091346153846154,0.5072373866064565,0.3157894736842105,0.2928402494087292,13,240
40,40,0.7957446808510638,0.7010723221732396,0.6,0.5914893617021276,5,235
41,41,0.6896694214876034,0.3244047619047619,0.3333333333333333,0.31720801658604003,5,242
42,42,0.49166666666666664,0.16666666666666666,0.0,-0.016666666666666607,1,60
43,43,0.6950589970501475,0.45602564327683387,0.43478260869565216,0.4061420345489444,12,226
44,44,0.6363636363636364,0.49441257766512947,0.42857142857142855,0.4167190446260214,11,221
45,45,0.5990629183400268,0.4448041059809226,0.30769230769230765,0.2633451957295373,9,83
46,46,0.8122961513372473,0.5651862465548408,0.6666666666666666,0.6461953770879028,14,219
47,47,0.5410297666934835,0.33078665799958445,0.14285714285714288,0.12546125461254598,11,226
48,48,0.6404605263157894,0.6099936723112341,0.4166666666666667,0.35465116279069764,16,95
49,49,0.75,0.7266156961318252,0.6666666666666666,0.64576802507837,10,103
50,50,0.8096361185983827,0.8259330901635191,0.6428571428571429,0.6192722371967655,14,212
51,51,0.7457264957264957,0.6256565899085195,0.631578947368421,0.6044678055190539,12,117
52,52,0.7106741573033708,0.405559460870394,0.48000000000000004,0.4066877541798464,12,89
53,53,0.662037037037037,0.43784857733287275,0.4444444444444444,0.4242424242424242,6,108
54,54,0.625,0.41772274452270125,0.4,0.38235294117647056,8,104
55,55,0.5995670995670995,0.3812033478180372,0.3,0.27111984282907664,14,198
56,56,0.4962121212121212,0.050525210084033614,0.0,-0.01005025125628145,2,132
57,57,0.5673992673992674,0.5250598250365129,0.23529411764705882,0.19348054679284954,13,105
58,58,0.7,0.5129151482961927,0.5,0.3999999999999999,22,110
59,59,0.6449841347327313,0.4669987907607499,0.4347826086956522,0.41465968586387436,17,241
60,60,0.8,0.6398101060891759,0.7499999999999999,0.7414965986394557,5,109
61,61,0.5986111111111111,0.5691653812343467,0.2857142857142857,0.24825174825174823,9,120
62,62,0.7151515151515151,0.5477302364320353,0.5384615384615385,0.48630136986301364,15,110
63,63,0.6176470588235294,0.1574448738825674,0.28571428571428575,0.2677824267782426,4,136
64,64,0.9120795107033639,0.8122076023391813,0.8333333333333334,0.8241590214067278,6,109
65,65,0.6666666666666666,0.5188492063492063,0.5,0.49327354260089695,3,110
66,66,0.6,0.48731291253030373,0.33333333333333337,0.31506849315068497,10,115
67,67,0.6523809523809524,0.4725363345429193,0.4444444444444445,0.3298969072164949,20,84
68,68,0.7402912621359223,0.6827816492450638,0.5454545454545454,0.5215100965759438,6,103
69,69,0.4956896551724138,0.09248366013071896,0.0,-0.011428571428571344,2,116
70,70,0.6366071428571429,0.4777706249835496,0.4,0.3695652173913043,21,240
71,71,0.4922779922779923,0.12340900455927051,0.0,-0.015444015444015413,4,259
72,72,0.7596782302664655,0.4831013850197754,0.5555555555555556,0.519356460532931,18,221
73,73,0.616304347826087,0.33021851741960084,0.28571428571428575,0.2645241038318912,8,230
74,74,0.6599552572706935,0.129841003217263,0.3333333333333333,0.3199105145413871,3,149
75,75,0.8789036544850498,0.7845228629224612,0.7096774193548386,0.6888117167446777,14,215
76,76,0.7817617165443252,0.5977084930573302,0.6153846153846153,0.6055825242718447,7,253
77,77,0.5,0.0048543689320388345,0.0,0.0,1,215
78,78,0.49786324786324787,0.12909483339592243,0.0,-0.007314524555903867,7,234
79,79,0.6811440677966102,0.5304672083317916,0.42857142857142855,0.4120481927710843,8,236
80,80,0.75,0.5777777777777777,0.6666666666666666,0.6618181818181819,2,91
81,81,0.625,0.45220238939191654,0.4,0.3868613138686131,12,212
82,82,0.8253968253968254,0.7015694322814121,0.7058823529411765,0.6861924686192469,9,126
83,83,0.5400497512437811,0.19471400897422866,0.13333333333333333,0.105057096247961,10,201
84,84,0.738,0.24966108452950556,0.4444444444444445,0.42462087421944683,4,125
85,85,0.5,0.08333333333333333,0.0,0.0,1,121
86,86,0.7366071428571428,0.40603755169958644,0.5,0.4732142857142857,6,112
87,87,0.6203271028037383,0.3249535089323822,0.3333333333333333,0.31692307692307686,4,107
88,88,0.5759615384615384,0.3877466370500199,0.23529411764705882,0.17575083426028926,20,208
89,89,0.7459016393442623,0.399863387978142,0.5714285714285715,0.5594405594405594,4,122
90,90,0.7318181818181818,0.6268394231167829,0.5263157894736842,0.48571428571428577,10,110
91,91,0.7403846153846154,0.6622883244206774,0.5714285714285715,0.5434782608695652,8,104
92,92,0.8136482939632546,0.43565582343611453,0.5333333333333333,0.5066242713301536,6,127
93,93,0.788,0.7168258484047958,0.5454545454545454,0.5255474452554745,5,125
94,94,0.6875,0.5561249886690096,0.5454545454545454,0.5295404814004376,8,121
95,95,0.6453900709219859,0.09980881691408007,0.2,0.1759656652360515,3,141
96,96,0.7166666666666667,0.4182488706945229,0.3333333333333333,0.29323308270676696,4,90
97,97,0.7418699186991871,0.5517499263188919,0.5454545454545454,0.5253863134657837,6,123
98,98,0.5,0.03333333333333333,0.0,0.0,1,104
99,99,0.6015873015873016,0.3909567818988108,0.30769230769230765,0.27234042553191484,9,105
100,100,0.5587167070217918,0.3508516652860069,0.18181818181818182,0.14708112206216828,7,118
101,101,0.4959016393442623,0.018518518518518517,0.0,-0.00819672131147553,1,122
102,102,0.744949494949495,0.642060375102442,0.6153846153846154,0.5919145690312738,8,99
103,103,0.739247311827957,0.3761145025022492,0.5714285714285715,0.5402124430955993,8,93
104,104,0.5,0.44654234654234654,0.0,0.0,3,109
105,105,0.7875,0.6200676950963547,0.5555555555555556,0.5156950672645739,8,100
106,106,1.0,,0.0,,0,110
107,107,0.9905660377358491,,0.0,0.0,0,106
108,108,0.5,0.007246376811594203,0.0,0.0,1,139
109,109,0.6626666666666666,0.740278468576341,0.47058823529411764,0.44182888184698954,12,125
110,110,0.6030219780219781,0.17061968140732528,0.28571428571428575,0.2325581395348838,8,91
111,111,0.5,0.10001413581901386,0.0,0.0,5,90
112,112,0.6025280898876404,0.18730616605616604,0.22222222222222224,0.1831869510664994,4,89
113,113,0.6204545454545455,0.6991201569173383,0.375,0.3426724137931034,12,110
114,114,0.5983992467043314,0.3318681515929972,0.2857142857142857,0.24763033175355453,9,118
115,115,0.625,0.9083333333333333,0.4,0.3919597989949749,4,117
116,116,0.7342105263157894,0.5613860974321804,0.5555555555555556,0.5144508670520231,10,95
117,117,0.5401960784313725,0.18645608177388448,0.15384615384615383,0.1174785100286534,10,102
118,118,0.625,0.26912205828136876,0.4,0.3962411902897416,4,253
119,119,0.6901960784313725,0.47571076164045634,0.4444444444444445,0.42036836403033595,5,102
120,120,0.5714285714285714,0.7460144927536232,0.25,0.23703703703703694,7,96
121,121,0.7175191064079953,0.3840850359816102,0.4878048780487805,0.44471153846153844,21,243
122,122,0.7383720930232558,0.43007874478462715,0.5,0.4767441860465116,6,129
123,123,0.5833333333333334,0.2909691793075939,0.2857142857142857,0.28076256499133445,6,243
124,124,0.6643835616438356,0.41758139187574667,0.4,0.39344262295081966,3,219
