,cell_line_type,bacc,auprc,f1,kappa,num_pos,num_neg
0,0,0.5555555555555556,0.3665784301510846,0.19999999999999998,0.1937984496124031,9,225
1,1,0.7366071428571428,0.1893939393939394,0.3333333333333333,0.3173652694610778,2,112
2,2,0.7436440677966102,0.4362188556263844,0.5714285714285715,0.5528846153846154,12,236
3,3,0.5833333333333334,0.49128649128649127,0.2857142857142857,0.2807424593967517,6,242
4,4,0.7432126696832579,0.3854910714285714,0.4444444444444445,0.4332493702770781,4,221
5,5,0.5,0.4262266629139694,0.0,0.0,3,261
6,6,0.79296875,0.6333389748254318,0.6451612903225806,0.6024096385542168,16,128
7,7,0.5,0.6378968253968254,0.0,0.0,3,69
8,8,0.6915966386554622,0.5939627489568601,0.48,0.4541078838174274,15,238
9,9,0.6006979062811565,0.2897800533220666,0.27586206896551724,0.23322268725645834,17,236
10,10,0.6820158102766799,0.4649826943378521,0.47368421052631576,0.4311797752808989,23,220
11,11,0.8332672482157018,0.7743766575363067,0.7346938775510203,0.7015859766277128,26,194
12,12,0.6227477477477478,0.5155228758169934,0.3333333333333333,0.32537313432835824,4,222
13,13,0.8407005838198499,0.5899773585949252,0.6666666666666667,0.6299151888974557,11,109
14,14,0.6204906204906204,0.3429133829115758,0.33333333333333326,0.2889273356401384,11,126
15,15,0.5946808510638298,0.38331168831168827,0.28571428571428575,0.2644873699851411,5,94
16,16,0.7000983284169124,0.5521510800330873,0.4444444444444444,0.400196656833825,9,113
17,17,0.6961038961038961,0.3821218429123261,0.42857142857142855,0.3922077922077922,7,110
18,18,0.7986111111111112,0.6640048021195561,0.625,0.5972222222222222,8,108
19,19,0.5833333333333334,0.4271120010332846,0.2857142857142857,0.2749999999999999,6,110
20,20,1.0,1.0,1.0,1.0,1,104
21,21,0.6308571428571428,0.21558889893243197,0.26666666666666666,0.24472348383649478,7,250
22,22,0.4956140350877193,0.05555555555555555,0.0,-0.00877192982456143,1,114
23,23,0.8135521885521886,0.8256965329991646,0.7368421052631579,0.7146282973621103,11,108
24,24,0.7341269841269842,0.6448240316558986,0.5789473684210527,0.5071633237822349,21,108
25,25,0.675091575091575,0.5447617260946224,0.5,0.45051837888784163,30,182
26,26,0.4947916666666667,0.2611111111111111,0.0,-0.01538461538461533,3,96
27,27,0.7649017649017649,0.6480715460504356,0.6363636363636364,0.6197896377093883,13,231
28,28,0.5434545454545454,0.3834960419000618,0.15384615384615385,0.14272917288742915,11,250
29,29,0.5767254038179148,0.2766978149835103,0.23529411764705882,0.21202130357595728,12,227
30,30,0.656957928802589,0.5545717197032987,0.4,0.3723608445297505,6,103
31,31,0.5,0.09496140387429997,0.0,0.0,5,237
32,32,0.6165966386554622,0.4233623155594043,0.28571428571428575,0.2652329749103942,8,238
33,33,1.0,,0.0,,0,235
34,34,0.7,0.6968234064785789,0.5714285714285715,0.566350710900474,5,239
35,35,0.5901185770750988,0.26731436421901683,0.23529411764705882,0.21057492495959362,10,253
36,36,0.7355769230769231,0.5784693538159591,0.5333333333333333,0.5,16,208
37,37,0.652968628467721,0.5062151914403829,0.44444444444444436,0.4147627416520212,19,203
38,38,0.5545509342977697,0.1472732594605038,0.125,0.09581789306511368,7,237
39,39,0.7720156555772995,0.3846653473209031,0.47058823529411764,0.4505672609400324,7,219
40,40,0.790521327014218,0.5066566399286987,0.5,0.48612212529738297,5,211
41,41,0.7157004830917875,0.36565576695248697,0.5,0.48296376419686315,9,230
42,42,0.4897959183673469,0.125,0.0,-0.020408163265306145,1,49
43,43,0.6952830188679245,0.4736532968970498,0.5217391304347827,0.4986950411563943,15,212
44,44,0.5,0.13411885979398983,0.0,0.0,11,215
45,45,0.7107892107892108,0.6725840113540649,0.5263157894736842,0.4790011350737797,11,91
46,46,0.8271604938271604,0.6853713915740013,0.6153846153846153,0.6051379638439581,6,243
47,47,0.8125,0.8127191558441559,0.7692307692307693,0.7633829585049097,8,241
48,48,0.6684027777777778,0.4030570499324505,0.4666666666666666,0.38955823293172687,18,96
49,49,0.6974789915966386,0.35777436014278113,0.42857142857142855,0.39495798319327724,7,119
50,50,0.7435897435897436,0.5758279622952205,0.5333333333333333,0.5184764070494599,8,234
51,51,0.7204022988505747,0.7325412396627566,0.56,0.5156302521008403,15,116
52,52,0.6617647058823529,0.7127109175725662,0.47058823529411764,0.4356435643564356,12,102
53,53,0.6666666666666666,0.45611577964519134,0.5,0.4926829268292683,3,101
54,54,0.6201456310679612,0.4419564536340852,0.3333333333333333,0.31629392971246006,4,103
55,55,0.6131656804733727,0.3867518933703202,0.28571428571428575,0.2569269521410579,8,169
56,56,0.726923076923077,0.1502873563218391,0.22222222222222224,0.20344827586206893,2,130
57,57,0.7495457298606905,0.6135187375078903,0.5599999999999999,0.5169385194479297,13,127
58,58,0.7068965517241379,0.6930499304626813,0.5454545454545454,0.44104134762633995,30,116
59,59,0.6207081545064378,0.3762304280219713,0.3333333333333333,0.31824611032531824,8,233
60,60,0.6531531531531531,0.21759259259259256,0.28571428571428575,0.26356589147286824,3,111
61,61,0.4834710743801653,0.11894212523719164,0.0,-0.03656307129798919,5,121
62,62,0.6847328244274808,0.4335558970076191,0.4444444444444445,0.4070647603027754,10,131
63,63,0.6879032258064517,0.5447975670401299,0.4000000000000001,0.37580645161290316,5,124
64,64,0.7643239113827349,0.6751859160496123,0.631578947368421,0.6033129904097646,11,119
65,65,0.75,0.5666348357524829,0.6666666666666666,0.6573426573426573,4,94
66,66,0.6793814432989691,0.37217478757801337,0.3636363636363636,0.327683615819209,5,97
67,67,0.7251931075460487,0.6298680597003654,0.5925925925925927,0.5429799426934098,17,99
68,68,0.8691860465116279,0.8131498970735507,0.7999999999999999,0.7827426810477658,8,86
69,69,0.9894736842105263,,0.0,0.0,0,95
70,70,0.6002415458937198,0.1734128288967388,0.25,0.22444564629529473,9,230
71,71,0.7438775510204081,0.5479166666666666,0.3333333333333333,0.32605729877216916,2,245
72,72,0.6801134961756723,0.6415288507982817,0.4848484848484849,0.4452577005184507,21,193
73,73,0.6603641456582633,0.564716967831388,0.4210526315789474,0.39982540375381925,12,238
74,74,0.4946524064171123,0.13241505096558287,0.0,-0.014159292035398341,4,187
75,75,0.6139867841409692,0.35990409654742433,0.26666666666666666,0.24260181658365076,8,227
76,76,0.6762778505897772,0.6554635961975424,0.5,0.48121645796064394,14,218
77,77,0.5,0.02631578947368421,0.0,0.0,1,232
78,78,0.55,0.271086513850896,0.18181818181818182,0.1760113555713272,10,248
79,79,0.7847222222222223,0.642272835133896,0.6363636363636365,0.6180904522613064,12,216
80,80,0.5,0.18676637651645633,0.0,0.0,6,112
81,81,0.5965277777777778,0.3272508842113294,0.2222222222222222,0.19305555555555554,9,240
82,82,0.7142857142857143,0.5882116242984428,0.6,0.5860927152317881,7,118
83,83,0.48185483870967744,0.11142735722987665,0.0,-0.039743075070252765,11,248
84,84,0.996031746031746,1.0,0.6666666666666666,0.6631299734748011,1,126
85,85,0.4950980392156863,0.018518518518518517,0.0,-0.009803921568627416,1,102
86,86,0.6068181818181818,0.3147161412137827,0.22222222222222224,0.19066937119675464,4,110
87,87,0.4911504424778761,0.023809523809523808,0.0,-0.01183431952662728,1,113
88,88,0.6148785425101215,0.3798392797684975,0.3333333333333333,0.29829172141918525,20,247
89,89,0.8706521739130435,0.8807857991681521,0.7999999999999999,0.7870744373918062,8,115
