,cell_line_type,bacc,auprc,f1,kappa,num_pos,num_neg
0,0,0.539451476793249,0.23807759520601804,0.125,0.0975991649269311,10,237
1,1,0.49586776859504134,0.1652046783625731,0.0,-0.010958904109588996,2,121
2,2,0.8134498480243162,0.6427048063792298,0.6923076923076924,0.6712774613506916,14,188
3,3,0.7977973568281937,0.8930952380952379,0.6666666666666665,0.66015625,5,227
4,4,0.6644736842105263,0.6899938538827428,0.46153846153846156,0.44865403788634095,9,228
5,5,0.8726635514018692,0.5881163036902601,0.75,0.7453271028037383,4,214
6,6,0.8159420289855073,0.8422020203058613,0.7058823529411765,0.6629498226051698,18,115
7,7,0.7414529914529915,0.2512380635132134,0.5,0.48290598290598286,4,117
8,8,0.6316466552315609,0.5041499931945594,0.37499999999999994,0.3551185656448814,11,212
9,9,0.5946016771488469,0.2641265795412212,0.27586206896551724,0.23015620019126548,18,212
10,10,0.6776006539955037,0.5721885616717098,0.4571428571428571,0.4186942905324018,21,233
11,11,0.7498391248391248,0.5912524397786242,0.5882352941176471,0.5419647530971907,28,222
12,12,0.6914529914529914,0.22989010184662356,0.3636363636363636,0.3487738419618528,5,234
13,13,0.8222222222222222,0.6296112308169731,0.5833333333333334,0.5442359249329759,10,126
14,14,0.6900921658986175,0.5095379358731704,0.375,0.3350253807106599,7,124
15,15,0.625,0.3964671356873647,0.4,0.3749999999999999,12,108
16,16,0.6726226529376136,0.5638864431634868,0.4347826086956522,0.3851351351351351,13,127
17,17,0.8247126436781609,0.5997474747474747,0.5714285714285715,0.5587144622991347,3,116
18,18,0.5757281553398058,0.19584680025856496,0.1818181818181818,0.13829787234042556,5,103
19,19,0.6619047619047619,0.5126984126984127,0.4,0.38636363636363646,3,105
20,20,0.625,0.3005893295219138,0.4,0.3913824057450628,4,109
21,21,0.6929245283018868,0.613026328365203,0.47058823529411764,0.45019262520638414,10,212
22,22,0.9915254237288136,,0.0,0.0,0,118
23,23,0.7073707370737073,0.6280962442365952,0.5,0.4614443084455324,9,101
24,24,0.7628205128205128,0.6796959272018985,0.6363636363636365,0.5616438356164384,24,104
25,25,0.6604715378079864,0.4996297564392073,0.4533333333333333,0.3636144868246902,44,214
26,26,0.6617161716171617,0.4047619047619047,0.4,0.3858267716535434,3,101
27,27,0.8251028806584362,0.572882072674288,0.631578947368421,0.6171875,9,243
28,28,0.6579710144927536,0.21658954444384926,0.3333333333333333,0.3159420289855073,6,230
29,29,0.5772849462365591,0.2274296164306331,0.23529411764705882,0.21395348837209305,12,248
30,30,0.8209366391184573,0.5916666666666667,0.5,0.4844074844074844,3,121
31,31,0.6666666666666666,0.40307580307580304,0.5,0.4970178926441352,3,250
32,32,0.5389380530973451,0.14035021073723747,0.125,0.09628008752735229,10,226
33,33,0.49616858237547895,0.21666666666666667,0.0,-0.007662835249041988,2,261
34,34,0.6976076555023923,0.7061851437103397,0.5,0.4910820451843044,5,209
35,35,0.7915611814345991,0.4892663821648207,0.6,0.5831223628691983,10,237
36,36,0.7294520547945205,0.18561203214886168,0.380952380952381,0.35270892739635884,8,219
37,37,0.6428215353938186,0.6416462655438,0.4166666666666667,0.392869386355845,17,236
38,38,0.4976958525345622,0.0605894050265749,0.0,-0.007292616226071136,4,217
39,39,0.6005349276274387,0.32164645040961315,0.3,0.2747205503009458,14,227
40,40,0.6380724538619276,0.5744003925680944,0.36363636363636365,0.34827586206896555,7,209
41,41,0.6165611814345991,0.2948926528343621,0.3157894736842105,0.29059829059829057,12,237
42,42,1.0,,0.0,,0,39
43,43,0.6278998778998779,0.34670622339339974,0.32,0.2844534962661236,14,234
44,44,0.5481663929939792,0.21226885538849488,0.15384615384615383,0.1311475409836067,9,203
45,45,0.8083333333333333,0.6139640638841407,0.6153846153846153,0.5736434108527131,12,120
46,46,0.8266961651917404,0.811141843597984,0.6666666666666666,0.6533923303834808,9,226
47,47,0.7020408163265306,0.5351357465933916,0.375,0.3548387096774194,7,245
48,48,0.700098814229249,0.49332737542868277,0.47619047619047616,0.4168811116829645,11,92
49,49,0.7894736842105263,0.48214285714285715,0.6,0.5789473684210527,5,95
50,50,0.600396896987191,0.48682273729499603,0.3125,0.2770724421209858,23,241
51,51,0.6528846153846154,0.40498933273144205,0.3,0.24766355140186924,8,130
52,52,0.9873417721518987,0.9720202020202019,0.9090909090909091,0.8963911525029103,10,79
53,53,0.7366071428571428,0.6870591328510842,0.5714285714285715,0.5326633165829145,12,112
54,54,0.49609375,0.03158300206562601,0.0,-0.01158301158301156,3,128
55,55,0.5410628019323671,0.1911852185215912,0.125,0.09189189189189195,9,207
56,56,0.5833333333333334,0.27378995430091246,0.2857142857142857,0.27716849451645076,6,139
57,57,0.6067251461988303,0.4932909242468065,0.3333333333333333,0.3080168776371309,9,114
58,58,0.7251172485669619,0.5537648049344992,0.5116279069767442,0.4067796610169492,19,101
59,59,0.7154243860404997,0.42618229772932914,0.47619047619047616,0.45024763619990993,11,211
60,60,0.7453703703703703,0.14603174603174604,0.5,0.4907407407407407,2,108
61,61,0.6883720930232557,0.5252777777777777,0.4000000000000001,0.3767441860465116,5,129
62,62,0.7973484848484849,0.5985175307396884,0.6086956521739131,0.5711167697344489,11,120
63,63,0.4824561403508772,0.1,0.0,-0.014109347442680775,1,114
64,64,0.6538461538461539,0.6005658793319335,0.47058823529411764,0.44189682126107344,13,106
65,65,0.6581196581196581,0.45994363929146537,0.3333333333333333,0.3162393162393162,3,117
66,66,0.5670289855072463,0.32194593018293005,0.2,0.15879828326180256,6,92
67,67,0.8184818481848184,0.8083215174207822,0.6956521739130435,0.6612419700214134,12,101
68,68,0.7179269328802039,0.575873890364158,0.5555555555555556,0.5208121827411167,11,107
69,69,0.9772727272727273,,0.0,0.0,0,132
70,70,0.5724163027656477,0.11811688297918141,0.2105263157894737,0.1804579460439809,12,229
71,71,0.6595238095238095,0.41522171427561533,0.3636363636363636,0.3471502590673574,6,210
72,72,0.757825148407987,0.6536211467329704,0.6206896551724139,0.5965350398002185,17,218
73,73,0.6855072463768116,0.4622963243652899,0.3076923076923077,0.2869955156950672,5,207
74,74,0.5590034965034965,0.3869354126755442,0.2,0.1826792963464141,8,143
75,75,0.6208677685950413,0.6089231541921496,0.36363636363636365,0.34135667396061264,16,242
76,76,0.6832983193277311,0.21323281741969488,0.4615384615384615,0.44772289929441944,8,238
77,77,1.0,1.0,1.0,1.0,1,242
78,78,0.6386198547215496,0.4067448054107589,0.36363636363636365,0.35001910584638896,7,236
79,79,0.7222222222222222,0.5869064394594703,0.5217391304347826,0.4988009592326139,13,234
80,80,0.7373949579831933,0.5167929292929293,0.3333333333333333,0.3183098591549296,2,119
81,81,0.6519209956709957,0.5434766138985747,0.43478260869565216,0.41158145501191123,16,231
82,82,0.562953995157385,0.16463245236382812,0.2,0.17218543046357615,7,118
83,83,0.7102029914529915,0.5353357442921396,0.5185185185185185,0.49202875898718346,16,234
