,cell_line_type,bacc,auprc,f1,kappa,num_pos,num_neg
41,41,0.8151515151515152,0.32167554164836776,0.4444444444444444,0.4240570846075433,6,220
42,42,1.0,,0.0,,0,47
43,43,0.6372785829307568,0.4603327629455864,0.4,0.35602422217581964,27,230
44,44,0.6773934030571198,0.4475952642504646,0.4705882352941177,0.4526558891454966,11,226
45,45,0.7816666666666667,0.6876831322804416,0.6666666666666666,0.6329588014981273,12,100
46,46,0.8262578616352201,0.4492898913951545,0.6153846153846153,0.6036363636363636,6,212
47,47,0.6452624628590293,0.48359100998655763,0.380952380952381,0.35498184751916095,13,233
48,48,0.8251012145748988,0.7114267273407249,0.6923076923076923,0.6502024291497976,13,95
49,49,0.6103341103341103,0.6798968161861509,0.3529411764705882,0.3155555555555556,13,99
50,50,0.7833887043189369,0.6415259811018228,0.6666666666666666,0.6576715497301465,7,215
51,51,0.8238993710691824,0.6640044760844492,0.7058823529411765,0.6824958586416345,9,106
52,52,0.715917745620716,0.6691489140058586,0.5454545454545455,0.4986807387862796,13,101
53,53,0.9946236559139785,0.25,0.6666666666666666,0.6618705035971223,1,93
54,54,0.4846938775510204,0.03193145105992036,0.0,-0.030612244897959107,3,98
55,55,0.5863242574257426,0.47982383575573945,0.2727272727272727,0.2423979148566464,16,202
56,56,0.7345360824742269,0.4206763710053183,0.5,0.4690721649484536,6,97
57,57,0.734375,0.6333333333333333,0.28571428571428575,0.2696629213483147,2,128
58,58,0.7536231884057971,0.6658763286900623,0.6222222222222222,0.5318138651471984,24,92
59,59,0.6950589970501475,0.43250890890133764,0.43478260869565216,0.4061420345489444,12,226
60,60,0.73,0.1477272727272727,0.28571428571428575,0.26512968299711825,2,100
61,61,0.7421259842519685,0.7042614727342549,0.5714285714285715,0.548494983277592,8,127
62,62,0.6161504424778761,0.5510973190089044,0.3333333333333333,0.3025936599423631,8,113
63,63,0.6628205128205128,0.7591450216450216,0.4444444444444444,0.42760942760942755,6,130
64,64,0.7628524046434495,0.6472609225179766,0.5555555555555556,0.5257048092868988,9,134
65,65,0.5741590214067278,0.3032627097212768,0.2222222222222222,0.19419419419419415,6,109
66,66,0.7777777777777778,0.7007362306191247,0.7142857142857143,0.6987951807228916,9,116
67,67,0.7215007215007215,0.5940100831002257,0.5500000000000002,0.46026986506746626,21,99
68,68,0.8079954954954955,0.7432874642772088,0.7142857142857143,0.6968152866242039,8,111
69,69,0.5,0.09515201192555957,0.0,0.0,4,92
70,70,0.6708333333333334,0.18934446081167342,0.33333333333333326,0.3049946865037195,8,210
71,71,0.7391304347826086,0.36457318255333565,0.42857142857142855,0.4114713216957606,6,230
72,72,0.8207671957671958,0.7644259980751071,0.6909090909090909,0.6516627477326167,28,216
73,73,0.6770833333333333,0.3711986439893,0.375,0.35416666666666674,8,240
74,74,0.49184782608695654,0.23234126984126985,0.0,-0.016304347826086918,3,184
75,75,0.6867256637168142,0.37313654427416,0.4444444444444445,0.4119082479258175,15,226
76,76,0.5936708860759494,0.2561503432044845,0.26666666666666666,0.24632454923717062,10,237
77,77,0.49786324786324787,0.12361641626347508,0.0,-0.006369426751592355,3,234
78,78,0.625866851595007,0.25053039872091576,0.32,0.2796610169491526,14,206
79,79,0.743723849372385,0.5238467671809102,0.5555555555555556,0.5391022674687644,10,239
80,80,0.49056603773584906,0.09653679653679653,0.0,-0.022514071294559068,3,106
81,81,0.6539007092198581,0.5014253390651857,0.3846153846153846,0.35170178282009723,15,235
82,82,0.6364653243847874,0.3612127352121348,0.28571428571428575,0.23597678916827858,9,149
83,83,0.5952020202020202,0.22877674887578317,0.2222222222222222,0.19040404040404035,9,220
84,84,0.6919354838709677,0.38018516206016206,0.4444444444444445,0.42462087421944683,5,124
85,85,0.49137931034482757,0.12179487179487179,0.0,-0.01724137931034475,2,116
86,86,0.661993769470405,0.24946236559139784,0.4,0.3866171003717471,3,107
87,87,0.5,1.0,0.0,0.0,2,91
88,88,0.7624466571834994,0.46486771663644066,0.5238095238095238,0.47880622837370246,19,222
89,89,0.8707264957264957,0.8958333333333334,0.7999999999999999,0.7872943845717527,8,117
90,90,0.8288135593220338,0.7192161759808817,0.6363636363636365,0.6024844720496895,10,118
91,91,0.7611241217798594,0.5333969320766279,0.5714285714285714,0.5222482435597189,14,122
92,92,0.9293032786885246,0.84302398989899,0.823529411764706,0.8112294288480155,8,122
93,93,0.8258145363408521,0.825459544086995,0.7058823529411765,0.6872246696035242,9,133
94,94,0.8042355371900827,0.6516193664059517,0.6666666666666666,0.646187602852441,8,121
95,95,0.625,0.3979782122639265,0.30769230769230765,0.2679425837320575,7,112
96,96,0.7175324675324675,0.44637956487956487,0.5,0.43506493506493504,10,77
97,97,0.7094017094017093,0.660438373285348,0.5517241379310345,0.5012787723785167,18,117
98,98,0.9913793103448276,,0.0,0.0,0,116
99,99,0.6823979591836735,0.4965491786993988,0.5,0.4735099337748344,8,98
100,100,0.9953703703703703,1.0,0.6666666666666666,0.6625386996904026,1,108
101,101,0.7456140350877193,0.6625,0.5,0.49122807017543857,2,114
102,102,0.6476190476190476,0.3936472202261676,0.3333333333333333,0.2952380952380952,6,105
103,103,0.7761904761904761,0.5896207464439105,0.6153846153846153,0.5918367346938775,7,105
104,104,0.7911504424778761,0.6118398268398269,0.6,0.5823008849557523,5,113
105,105,0.6772727272727272,0.3594179123794733,0.3333333333333333,0.2977099236641222,5,110
106,106,0.49122807017543857,0.16666666666666666,0.0,-0.011730205278592365,1,114
107,107,0.5,0.3696547993705743,0.0,0.0,3,107
108,108,0.4962121212121212,0.1,0.0,-0.007575757575757569,1,132
109,109,0.7291666666666667,0.44960317460317456,0.42857142857142855,0.39568345323741005,6,120
110,110,0.6081460674157304,0.33949372658991517,0.3076923076923077,0.26079593564775605,8,89
111,111,0.6162280701754386,0.13298839118198874,0.28571428571428575,0.2643391521197007,4,114
112,112,0.668421052631579,0.315863243228959,0.4000000000000001,0.33684210526315783,10,95
113,113,0.62109375,0.4440999244419396,0.36363636363636365,0.3425414364640884,8,128
114,114,0.48333333333333334,0.17559523809523808,0.0,-0.02678571428571419,2,90
115,115,0.5,0.7916666666666666,0.0,0.0,2,101
116,116,0.6285714285714286,0.37761556276593866,0.3333333333333333,0.29670329670329665,7,105
117,117,0.5,0.09219344306657704,0.0,0.0,7,114
118,118,0.75,0.5204579579579579,0.6666666666666666,0.664796633941094,2,237
119,119,0.6156542056074766,0.10704252605415776,0.28571428571428575,0.26294820717131484,4,107
120,120,0.5535714285714286,0.19773877959063724,0.16666666666666666,0.12371134020618557,7,112
121,121,0.6697851697851698,0.4343827588607654,0.3571428571428571,0.3166397415185783,13,222
122,122,0.8125,0.8418859649122807,0.7692307692307693,0.7566462167689162,8,111
123,123,0.6170318725099602,0.36217905401962924,0.28571428571428575,0.2662889518413598,8,251
124,124,0.8226950354609929,0.5152777290935185,0.5333333333333333,0.5189620758483035,6,235
