,cell_line_type,bacc,auprc,f1,kappa,num_pos,num_neg
27,27,0.7242757242757243,0.6320556652089265,0.5454545454545455,0.5247370471367354,13,231
28,28,0.5314545454545454,0.2009924476262239,0.10526315789473685,0.07233953585615727,11,250
29,29,0.5723201174743026,0.18225855355515677,0.2105263157894737,0.18019666133089418,12,227
30,30,0.8187702265372168,0.62908840912448,0.6153846153846153,0.5911477869467368,6,103
31,31,0.5,0.501163658224727,0.0,0.0,5,237
32,32,0.8371848739495799,0.7332980273880817,0.375,0.34294871794871795,8,238
33,33,1.0,,0.0,,0,235
34,34,0.693723849372385,0.2129426042261565,0.4000000000000001,0.3874476987447699,5,239
35,35,0.7460474308300395,0.42004896935395014,0.588235294117647,0.5749249595936273,10,253
36,36,0.7403846153846154,0.6494531305346923,0.5714285714285715,0.5434782608695652,16,208
37,37,0.6431164117189525,0.36035719204863054,0.3870967741935484,0.34360410830999066,19,203
38,38,0.6910789632308619,0.15989791715198307,0.2857142857142857,0.25730519480519487,7,237
39,39,0.6960208741030659,0.1905272084144722,0.33333333333333326,0.3071027082268779,7,219
40,40,0.7786729857819905,0.4216186513017499,0.35294117647058826,0.33108108108108103,5,211
41,41,0.7647342995169082,0.5760640738023015,0.5,0.47839371453513757,9,230
42,42,0.9897959183673469,0.25,0.6666666666666666,0.6575342465753424,1,49
43,43,0.7407232704402515,0.6300509949954957,0.47058823529411764,0.4283715724678232,15,212
44,44,0.5408033826638478,0.10167677167932923,0.14285714285714288,0.12459651387992265,11,215
45,45,0.7562437562437563,0.6326344090878975,0.6,0.5570032573289903,11,91
46,46,0.904320987654321,0.7006408502098157,0.5882352941176471,0.5749817117776153,6,243
47,47,0.6709024896265561,0.44407770158178406,0.3157894736842105,0.28935236004390774,8,241
48,48,0.6631944444444444,0.42364902749865213,0.45161290322580644,0.3679060665362035,18,96
49,49,0.8319327731092436,0.5690382039547104,0.5555555555555556,0.5231788079470199,7,119
50,50,0.8039529914529915,0.5389511513054188,0.5882352941176471,0.5732997481108313,8,234
51,51,0.7204022988505747,0.7399864999960346,0.56,0.5156302521008403,15,116
52,52,0.7720588235294118,0.7036654129485013,0.6086956521739131,0.5648854961832062,12,102
53,53,0.6666666666666666,0.48751803751803746,0.5,0.4926829268292683,3,101
54,54,0.7305825242718447,0.5807461361737678,0.4,0.37181996086105673,4,103
55,55,0.6042899408284024,0.3098247333013213,0.23529411764705882,0.19685863874345544,8,169
56,56,0.7192307692307692,0.07507062146892655,0.1818181818181818,0.16101694915254228,2,130
57,57,0.6686856450635978,0.43865579677782846,0.41666666666666663,0.36239427456083273,13,127
58,58,0.707471264367816,0.7055927604014098,0.56,0.4734426229508196,30,116
59,59,0.747854077253219,0.6080239946736887,0.6153846153846154,0.6053062561415001,8,233
60,60,0.9864864864864865,0.9027777777777777,0.6666666666666666,0.6545454545454545,3,111
61,61,0.5834710743801653,0.12352201546194036,0.20000000000000004,0.16694214876033053,5,121
62,62,0.7847328244274809,0.4201850427067773,0.6,0.5694656488549619,10,131
63,63,0.5838709677419355,0.37867460938691283,0.20000000000000004,0.16774193548387095,5,124
64,64,0.7727272727272727,0.7451132246050577,0.7058823529411764,0.6871992300288738,11,119
65,65,0.6196808510638299,0.36525476956263403,0.3333333333333333,0.3146853146853147,4,94
66,66,0.6536082474226804,0.5304781425471081,0.25000000000000006,0.19579500657030224,5,97
67,67,0.7201426024955437,0.634598822641505,0.5714285714285714,0.5156576200417536,17,99
68,68,0.8517441860465116,0.7881479762729763,0.6666666666666665,0.6318537859007833,8,86
69,69,0.9894736842105263,,0.0,0.0,0,95
70,70,0.6514492753623188,0.20476641919108554,0.3157894736842105,0.28754872735611103,9,230
71,71,0.7438775510204081,0.513558201058201,0.3333333333333333,0.32605729877216916,2,245
72,72,0.7489513940291143,0.6586158170735819,0.5945945945945946,0.5569969638421197,21,193
73,73,0.6624649859943977,0.6012072247075255,0.4444444444444444,0.4260789715335169,12,238
74,74,0.6169786096256684,0.17058809658554988,0.25,0.23395721925133683,4,187
75,75,0.6720814977973568,0.2996663084288438,0.33333333333333326,0.30712530712530706,8,227
76,76,0.769659239842726,0.4624400489861016,0.5517241379310344,0.5218769816106532,14,218
77,77,0.5,0.125,0.0,0.0,1,232
78,78,0.6399193548387097,0.3771269679321691,0.33333333333333326,0.30954504906333624,10,248
79,79,0.8634259259259259,0.6638643365969115,0.6923076923076924,0.6738197424892705,12,216
80,80,0.4955357142857143,0.1902702317398875,0.0,-0.014742014742014753,6,112
81,81,0.6048611111111111,0.2506157919055604,0.2857142857142857,0.2667844522968197,9,240
82,82,0.7058111380145279,0.5238408258829992,0.5,0.4755244755244755,7,118
83,83,0.531341642228739,0.1993337867749679,0.10526315789473685,0.0720758693361434,11,248
84,84,0.9880952380952381,0.25,0.4,0.39234449760765555,1,126
85,85,0.4950980392156863,0.03125,0.0,-0.009803921568627416,1,102
86,86,0.6068181818181818,0.3327474259516269,0.22222222222222224,0.19066937119675464,4,110
87,87,0.47345132743362833,0.02,0.0,-0.01526717557251911,1,113
88,88,0.66082995951417,0.39410685056068645,0.4117647058823529,0.3730922751819675,20,247
89,89,0.7456521739130435,0.800784632034632,0.6153846153846154,0.5951283739302172,8,115
90,90,0.7319819819819819,0.6684304656444845,0.5454545454545454,0.5012165450121654,12,111
91,91,0.792319749216301,0.5924565990412672,0.5833333333333334,0.5401882693700217,11,116
92,92,0.7957983193277312,0.7415277646509516,0.7200000000000001,0.6924590163934425,15,119
93,93,0.6964285714285714,0.5541320484237651,0.42857142857142855,0.3928571428571428,7,112
94,94,0.7379032258064516,0.32320526695526697,0.4444444444444445,0.4244604316546763,4,124
95,95,0.8426501035196687,0.6307105592819878,0.6250000000000001,0.6034639927073838,7,138
96,96,0.7740259740259741,0.5089600687132667,0.6,0.548051948051948,10,77
97,97,0.821236559139785,0.6697457931409767,0.6956521739130435,0.6675977653631284,12,124
98,98,0.615990990990991,0.26252655684197224,0.3333333333333333,0.3020527859237536,8,111
99,99,0.650709219858156,0.1867804569772544,0.3636363636363636,0.326923076923077,6,94
100,100,0.695049504950495,0.6790476190476191,0.5,0.4816625916870415,5,101
101,101,0.9805825242718447,,0.0,0.0,0,103
102,102,0.7441176470588236,0.6684823643705222,0.6153846153846154,0.5881310894596989,8,85
103,103,0.5665188470066519,0.3520124996588119,0.2105263157894737,0.15189873417721522,11,123
104,104,0.9845360824742269,0.8500000000000001,0.6666666666666666,0.6527777777777778,3,97
105,105,0.46938775510204084,0.1694784510992564,0.0,-0.06916426512968288,8,98
106,106,0.6666666666666666,0.6882591093117408,0.5,0.49295774647887325,3,105
107,107,0.49122807017543857,0.04013304206802659,0.0,-0.020942408376963373,3,114
108,108,0.5,0.02631578947368421,0.0,0.0,1,142
109,109,0.6780219780219781,0.6354171570016733,0.4761904761904762,0.42819383259911903,13,105
110,110,0.5702970297029702,0.308390693371852,0.22222222222222224,0.1545157780195865,10,101
111,111,0.6426666666666666,0.1458689458689459,0.2,0.17285945072697895,3,125
112,112,0.7135265700483091,0.5851425631981186,0.5333333333333333,0.504566210045662,9,115
113,113,0.8067846607669616,0.4835775335775335,0.36363636363636365,0.3387622149837134,3,113
114,114,0.6708291708291708,0.4630747793589717,0.4705882352941177,0.4269662921348315,11,91
115,115,0.4855769230769231,0.1393800643800644,0.0,-0.032786885245901676,4,104
116,116,0.6634695579649708,0.4114611008567738,0.4210526315789474,0.37262357414448677,11,109
117,117,0.8156862745098039,0.7492884510125889,0.6153846153846153,0.5859872611464968,6,85
118,118,0.6479166666666667,0.09318327094833577,0.15384615384615383,0.13746369796708613,3,240
119,119,0.7712912087912087,0.5364619985925405,0.5714285714285714,0.5425824175824175,7,104
120,120,0.7323008849557522,0.573738257710032,0.4,0.374331550802139,4,113
121,121,0.7404595015576324,0.5519406296538041,0.52,0.46376267367630486,24,214
122,122,0.7836065573770492,0.721922919034988,0.6,0.5672131147540984,10,122
123,123,0.7435897435897436,0.1607142857142857,0.3333333333333333,0.32571428571428573,2,234
124,124,0.5369439071566731,0.2929824547317419,0.12500000000000003,0.09984317825405131,11,235
