,cell_line_type,bacc,auprc,f1,kappa,num_pos,num_neg
84,84,0.6879032258064517,0.45791583977635775,0.4000000000000001,0.37580645161290316,5,124
85,85,0.5,0.17003676470588236,0.0,0.0,2,116
86,86,0.6666666666666666,0.6555555555555556,0.5,0.4930875576036866,3,107
87,87,0.75,1.0,0.6666666666666666,0.6618181818181819,2,91
88,88,0.769203413940256,0.3826483630162739,0.5641025641025641,0.5257552957518231,19,222
89,89,0.8039529914529915,0.8029282765737874,0.6666666666666666,0.6454906409529211,8,117
90,90,0.7618644067796609,0.6613653019347273,0.48,0.42620689655172417,10,118
91,91,0.7886416861826698,0.4866255987395173,0.5806451612903226,0.5272727272727273,14,122
92,92,0.9047131147540983,0.7321676587301587,0.608695652173913,0.5745454545454545,8,122
93,93,0.929406850459482,0.9030693843193842,0.761904761904762,0.7433116413593637,9,133
94,94,0.7293388429752066,0.3894893088149667,0.47058823529411764,0.4333821376281113,8,121
95,95,0.5535714285714286,0.4200686758303626,0.16666666666666666,0.12371134020618557,7,112
96,96,0.5805194805194805,0.5073393189142715,0.26666666666666666,0.20580912863070533,10,77
97,97,0.732905982905983,0.6108592429338348,0.5806451612903226,0.5278450363196125,18,117
98,98,0.9913793103448276,,0.0,0.0,0,116
99,99,0.6670918367346939,0.3790519047228511,0.39999999999999997,0.35453315290933696,8,98
100,100,0.9907407407407407,1.0,0.5,0.49302325581395345,1,108
101,101,0.7456140350877193,0.3333333333333333,0.5,0.49122807017543857,2,114
102,102,0.6571428571428571,0.4592821598336304,0.4,0.3728813559322034,6,105
103,103,0.780952380952381,0.5340917448060305,0.6666666666666666,0.6483516483516483,7,105
104,104,0.691150442477876,0.2573926073926074,0.4444444444444445,0.4227005870841487,5,113
105,105,0.6863636363636364,0.4225916988416989,0.4000000000000001,0.3727272727272727,5,110
106,106,1.0,1.0,1.0,1.0,1,114
107,107,0.661993769470405,0.36820709168092886,0.4,0.3866171003717471,3,107
108,108,0.49242424242424243,0.08333333333333333,0.0,-0.010126582278481067,1,132
109,109,0.6583333333333333,0.38136659967017106,0.4,0.37623762376237624,6,120
110,110,0.7956460674157304,0.4037598604062891,0.625,0.5912921348314606,8,89
111,111,0.611842105263158,0.41482497387669803,0.25,0.22368421052631582,4,114
112,112,0.7078947368421052,0.3008414660622878,0.4347826086956522,0.36658932714617176,10,95
113,113,0.5546875,0.2774543570841101,0.18181818181818182,0.15469613259668502,8,128
114,114,0.7444444444444445,0.20277777777777778,0.5,0.48888888888888893,2,90
115,115,0.995049504950495,0.7916666666666666,0.8,0.7952286282306162,2,101
116,116,0.6904761904761905,0.2779807702698913,0.39999999999999997,0.3571428571428571,7,105
117,117,0.4956140350877193,0.11543158391818908,0.0,-0.01467505241090139,7,114
118,118,0.75,0.5199146514935988,0.6666666666666666,0.664796633941094,2,237
119,119,0.48598130841121495,0.07726534997740356,0.0,-0.031872509960159334,4,107
120,120,0.6383928571428572,0.3434207700675578,0.4,0.3780487804878049,7,112
121,121,0.7444559944559944,0.4976604162937471,0.45161290322580644,0.4139650872817955,13,222
122,122,0.7989864864864865,0.6605306152181152,0.625,0.597972972972973,8,111
123,123,0.6150398406374502,0.22929247386791649,0.26666666666666666,0.24489795918367352,8,251
124,124,0.5812056737588652,0.39745624962254206,0.25,0.240546218487395,6,235
