,cell_line_type,bacc,auprc,f1,kappa,num_pos,num_neg
0,0,0.4959839357429719,0.038819319257509546,0.0,-0.010652463382156974,4,249
1,1,0.75,0.6478116772234419,0.6666666666666666,0.6575342465753424,6,144
2,2,0.7472949045839071,0.5353951566799702,0.5853658536585366,0.5479511769834351,23,221
3,3,0.9955357142857143,1.0,0.5,0.4966442953020135,1,224
4,4,0.5,0.08333333333333333,0.0,0.0,1,251
5,5,0.9938271604938271,1.0,0.4,0.39603960396039606,1,243
6,6,0.7455357142857143,0.386525974025974,0.5714285714285715,0.5583756345177665,4,112
7,7,0.5370511841100076,0.29532371270013064,0.14285714285714288,0.11060433295324956,11,119
8,8,0.6474083856058105,0.44272550524376075,0.4,0.37695230054875484,13,233
9,9,0.6391304347826087,0.3660610004878638,0.3870967741935483,0.35020519835841313,20,230
10,10,0.5738546603475514,0.4689960605163297,0.24,0.20500639503014795,18,211
11,11,0.7867724867724868,0.6567397908312557,0.6206896551724138,0.5917030567685589,15,189
12,12,0.7816657027183342,0.7705874016273175,0.6153846153846153,0.6053449347420758,7,247
13,13,0.7834699453551912,0.7543475298995969,0.6666666666666666,0.6389530408006159,12,122
14,14,0.5954954954954955,0.41101498702663253,0.30769230769230765,0.280237937871778,10,111
15,15,0.6448453608247423,0.5973934268876415,0.4285714285714285,0.3963328631875882,10,97
16,16,0.8131720430107527,0.6510119524842573,0.64,0.6036269430051814,12,124
17,17,0.7092352092352092,0.49157698839696656,0.5454545454545454,0.5225225225225225,7,99
18,18,0.5666208791208791,0.3770614132953434,0.22222222222222224,0.19979402677651914,7,104
19,19,0.4956140350877193,0.15963203463203463,0.0,-0.011627906976744207,2,114
20,20,0.4954128440366973,0.11954872350042282,0.0,-0.014362657091562037,4,109
21,21,0.6363069245165315,0.29149329434877863,0.3333333333333333,0.31643736422881963,7,229
22,22,0.5,0.1,0.0,0.0,1,97
23,23,0.6566666666666666,0.5013619393821946,0.4,0.37154150197628455,6,100
24,24,0.6869565217391305,0.6163630676930476,0.5,0.41747572815533984,23,115
25,25,0.599583228087901,0.33130942926789025,0.3188405797101449,0.21095578891044064,37,214
26,26,0.7748447204968945,0.5892597067015671,0.6153846153846153,0.5885286783042394,7,92
27,27,0.8931091739310917,0.6244634279093988,0.6666666666666666,0.6466370775008535,11,219
28,28,0.615909090909091,0.31759546757333934,0.22222222222222224,0.20647773279352222,4,220
29,29,0.6742256637168141,0.18284728427585603,0.35294117647058826,0.32863849765258213,8,226
30,30,0.5,0.1983023897510427,0.0,0.0,8,87
31,31,0.4979919678714859,0.017059912098080037,0.0,-0.005340453938584844,2,249
32,32,0.4957081545064378,0.15221423196145606,0.0,-0.01370906321401355,9,233
33,33,0.49772727272727274,0.10029389774618841,0.0,-0.00746268656716409,5,220
34,34,0.5791492329149233,0.1293854989520453,0.2222222222222222,0.20931304748732138,6,239
35,35,0.6573208722741433,0.2654457758072333,0.375,0.35212085996513653,9,214
36,36,0.6546474358974359,0.28346475142000255,0.380952380952381,0.3505903723887376,12,208
37,37,0.6162833150784958,0.18309636779251923,0.24999999999999994,0.2139737991266375,11,249
38,38,0.49145299145299143,0.2102238583073518,0.0,-0.024533035963200556,11,234
39,39,0.6133012820512821,0.5380621494298181,0.3529411764705882,0.3369073147486299,13,240
40,40,0.7851063829787234,0.43186537083225823,0.4,0.3828571428571428,5,235
41,41,0.7979338842975207,0.6197312491430138,0.6666666666666665,0.6605588639486945,5,242
42,42,0.49166666666666664,0.08333333333333333,0.0,-0.016666666666666607,1,60
43,43,0.5766961651917404,0.33366087524471305,0.23529411764705882,0.21192052980132436,12,226
44,44,0.5841217605923489,0.299449300851885,0.25000000000000006,0.22709605774569674,11,221
45,45,0.5314591700133868,0.3921567214889346,0.14285714285714285,0.07846410684474114,9,83
46,46,0.8100130463144162,0.39093626173683604,0.6428571428571429,0.6200260926288323,14,219
47,47,0.6230893000804505,0.24266743357501797,0.3,0.26948480845442535,11,226
48,48,0.6404605263157894,0.5408101191461689,0.4166666666666667,0.35465116279069764,16,95
49,49,0.7805825242718447,0.6865554283115258,0.6,0.5611650485436893,10,103
50,50,0.8049191374663073,0.7748353328006115,0.6000000000000001,0.5716993051168667,14,212
51,51,0.7414529914529915,0.652707449390792,0.6,0.5678391959798995,12,117
52,52,0.5856741573033708,0.40897350524445825,0.2727272727272727,0.18466195761856719,12,89
53,53,0.5694444444444444,0.1939365899754894,0.2,0.16483516483516492,6,108
54,54,0.6153846153846154,0.3852353336512915,0.3333333333333333,0.30000000000000004,8,104
55,55,0.6378066378066378,0.41345362080656933,0.4,0.37524557956777993,14,198
56,56,0.48484848484848486,0.03821607822776047,0.0,-0.020304568527918843,2,132
57,57,0.5531135531135531,0.29598336503448525,0.2,0.1331496786042241,13,105
58,58,0.6818181818181819,0.3680886555858752,0.4444444444444444,0.3076923076923077,22,110
59,59,0.6640224554552111,0.5283739005391179,0.41379310344827586,0.37998303647158604,17,241
60,60,0.6,0.6935380116959065,0.33333333333333337,0.3234421364985163,5,109
61,61,0.5986111111111111,0.3979902216461356,0.2857142857142857,0.24825174825174823,9,120
62,62,0.6772727272727272,0.578539014446169,0.4615384615384615,0.40068493150684925,15,110
63,63,0.6102941176470589,0.10815269882022127,0.22222222222222224,0.19672131147540972,4,136
64,64,0.9074923547400612,0.7512108262108262,0.7692307692307692,0.7554925584691708,6,109
65,65,0.6666666666666666,0.4631734006734006,0.5,0.49327354260089695,3,110
66,66,0.6456521739130435,0.5210845660356028,0.4285714285714285,0.4011976047904191,10,115
67,67,0.6833333333333333,0.6431491800463052,0.5,0.3969072164948454,20,84
68,68,0.6618122977346278,0.7102843915343915,0.4444444444444444,0.42328042328042326,6,103
69,69,0.5,0.053065134099616856,0.0,0.0,2,116
70,70,0.6386904761904761,0.516611807359418,0.4137931034482759,0.38656159270012447,21,240
71,71,0.625,0.4000537865748709,0.4,0.396327467482785,4,259
72,72,0.8271744595274007,0.5240028132530469,0.5652173913043479,0.5213298618065292,18,221
73,73,0.6701086956521739,0.42985668907577046,0.3157894736842105,0.2880809940174873,8,230
74,74,0.49328859060402686,0.15141223155929037,0.0,-0.016042780748662944,3,149
