cell,drug1_db,drug2_db,synergy,synergistic
123,29,56,0,0
108,11,59,0,0
119,10,37,0,0
12,24,10,1,1
51,3,50,0,0
115,55,7,0,0
43,30,12,0,0
21,9,19,0,0
65,43,30,0,0
27,34,33,0,0
103,39,33,0,0
58,21,62,0,0
70,43,16,0,0
101,3,26,0,0
21,50,24,0,0
32,41,31,0,0
25,1,23,0,0
123,18,29,0,0
85,7,61,0,0
70,62,43,0,0
65,56,17,0,0
28,9,3,0,0
96,43,28,0,0
8,7,31,0,0
81,21,41,0,0
11,54,62,0,0
37,62,25,0,0
90,56,54,0,0
35,55,0,0,0
115,55,34,0,0
52,34,30,0,0
110,20,46,0,0
47,52,56,0,0
83,30,50,0,0
59,30,7,0,0
63,9,54,0,0
11,3,32,1,1
108,52,0,0,0
8,9,34,0,0
52,11,3,0,0
0,9,41,0,0
53,43,51,0,0
37,41,54,0,0
93,17,40,0,0
17,17,28,0,0
47,34,18,0,0
107,58,2,0,0
96,34,12,0,0
110,43,16,0,0
10,48,21,0,0
76,10,0,0,0
110,3,51,0,0
117,7,61,0,0
104,18,16,0,0
21,54,42,0,0
106,61,53,0,0
96,29,1,0,0
119,11,20,0,0
116,7,18,0,0
99,50,27,0,0
53,62,15,0,0
71,61,53,0,0
103,7,54,0,0
23,9,14,0,0
59,20,11,0,0
26,44,11,0,0
74,39,50,0,0
26,7,43,0,0
23,24,42,0,0
45,32,7,1,1
108,7,5,0,0
100,43,17,0,0
23,58,31,0,0
75,3,37,0,0
39,34,48,0,0
87,17,54,0,0
63,21,27,0,0
65,17,27,0,0
10,56,36,0,0
18,56,39,0,0
103,49,56,1,1
9,54,29,0,0
74,29,3,1,1
19,9,17,0,0
2,53,41,0,0
5,11,9,0,0
1,39,56,0,0
93,43,28,0,0
93,10,27,0,0
20,7,51,0,0
21,43,23,0,0
59,30,53,0,0
53,47,29,0,0
111,30,25,0,0
13,3,11,0,0
59,48,13,0,0
111,29,50,0,0
86,30,36,0,0
87,24,31,0,0
53,47,22,0,0
94,14,31,0,0
32,30,61,0,0
17,30,7,0,0
96,29,24,0,0
108,43,0,0,0
92,55,59,0,0
92,20,5,0,0
106,3,6,0,0
93,30,5,0,0
33,3,38,0,0
60,61,9,0,0
79,1,14,0,0
30,40,59,0,0
75,10,37,0,0
110,54,18,0,0
26,39,50,0,0
120,40,2,0,0
77,36,53,0,0
46,54,11,0,0
44,17,46,0,0
0,6,3,0,0
25,48,43,0,0
93,62,52,0,0
17,24,57,0,0
109,21,39,0,0
43,40,31,0,0
44,17,31,0,0
120,62,38,0,0
0,11,19,0,0
44,30,0,0,0
43,62,50,0,0
114,14,54,0,0
29,1,56,0,0
67,11,39,0,0
79,40,24,0,0
25,31,62,0,0
43,40,46,0,0
75,40,60,0,0
107,3,42,0,0
91,31,13,0,0
120,31,9,0,0
30,7,26,0,0
96,50,9,0,0
112,31,11,0,0
99,56,15,0,0
9,61,27,0,0
55,62,34,0,0
25,56,38,0,0
31,17,62,0,0
93,55,58,0,0
18,8,45,0,0
55,8,50,0,0
94,29,45,0,0
17,10,2,1,1
86,19,18,0,0
122,39,31,0,0
52,62,3,0,0
91,17,46,0,0
50,30,50,0,0
25,50,4,0,0
124,9,11,0,0
110,7,30,0,0
108,48,52,0,0
12,40,50,0,0
107,24,54,0,0
29,56,50,0,0
40,31,53,0,0
6,44,8,0,0
55,31,43,0,0
101,10,2,0,0
123,50,29,0,0
79,34,58,0,0
83,3,50,0,0
34,43,60,0,0
99,54,35,0,0
23,1,0,0,0
19,20,12,0,0
64,11,43,0,0
108,50,59,0,0
20,17,52,0,0
71,25,61,0,0
114,44,29,0,0
110,29,1,0,0
87,24,48,0,0
39,1,7,0,0
77,18,16,0,0
27,38,50,0,0
11,33,6,0,0
12,34,38,0,0
40,48,3,0,0
55,34,56,0,0
84,10,3,0,0
12,58,62,0,0
47,30,27,0,0
43,34,13,0,0
8,9,24,0,0
80,50,9,0,0
25,52,3,0,0
94,43,31,0,0
6,33,6,0,0
101,1,59,0,0
92,54,53,0,0
0,18,11,0,0
5,36,19,0,0
108,10,13,0,0
33,62,55,0,0
117,62,53,0,0
110,34,17,0,0
34,29,62,0,0
60,27,62,0,0
31,47,34,0,0
111,21,19,0,0
109,18,19,0,0
92,1,15,0,0
84,34,37,0,0
58,56,31,0,0
8,3,20,0,0
59,1,30,0,0
92,29,56,1,1
40,30,29,0,0
114,39,33,0,0
11,56,17,0,0
93,17,35,0,0
94,44,49,0,0
83,6,3,0,0
9,30,39,1,1
120,55,18,0,0
107,58,57,0,0
114,7,34,0,0
41,56,38,0,0
35,9,13,0,0
54,7,41,0,0
120,3,57,0,0
54,39,9,0,0
93,47,60,0,0
22,31,34,0,0
71,7,27,0,0
99,24,42,0,0
39,7,35,0,0
76,31,46,0,0
80,39,50,0,0
47,52,37,0,0
30,50,51,0,0
12,62,22,0,0
12,54,38,0,0
93,24,48,0,0
120,62,55,0,0
116,29,50,0,0
44,17,48,0,0
42,31,6,0,0
101,40,43,0,0
71,25,6,0,0
87,1,43,0,0
29,58,55,0,0
29,62,52,0,0
10,31,3,0,0
119,43,0,0,0
86,6,11,0,0
12,31,53,0,0
18,11,50,0,0
53,3,12,1,1
45,21,32,0,0
122,21,61,0,0
109,18,39,0,0
75,34,19,0,0
23,62,16,0,0
77,21,31,0,0
87,47,27,0,0
31,29,9,0,0
70,9,31,0,0
93,17,12,0,0
5,19,30,0,0
109,7,29,0,0
0,19,16,0,0
103,49,21,0,0
116,34,53,0,0
31,56,47,0,0
19,54,1,0,0
74,53,6,0,0
111,18,62,0,0
42,41,21,0,0
65,17,7,0,0
5,29,41,0,0
23,34,11,0,0
45,49,56,1,1
95,41,7,0,0
87,29,59,0,0
21,29,11,0,0
62,53,50,0,0
44,31,57,0,0
21,1,24,0,0
107,20,4,0,0
85,54,30,0,0
31,10,50,0,0
75,30,14,0,0
87,24,30,0,0
32,39,48,0,0
11,32,3,0,0
92,40,26,0,0
109,7,3,0,0
107,50,28,0,0
64,32,29,0,0
34,7,27,0,0
70,10,56,0,0
39,31,34,0,0
27,17,54,0,0
6,6,33,0,0
70,11,13,0,0
108,50,48,0,0
93,47,17,0,0
98,3,7,0,0
124,30,27,1,1
21,20,62,0,0
120,50,48,0,0
95,7,56,0,0
20,52,3,0,0
43,58,39,1,1
54,11,39,0,0
110,9,57,0,0
53,17,16,0,0
107,24,37,0,0
120,58,19,0,0
101,48,9,0,0
107,9,37,0,0
92,24,58,0,0
50,61,50,0,0
95,7,6,0,0
60,21,3,0,0
84,11,35,0,0
55,6,43,0,0
20,1,3,0,0
31,62,56,0,0
116,50,16,0,0
44,50,0,0,0
90,21,44,0,0
83,39,41,0,0
30,11,18,0,0
74,19,41,0,0
60,61,11,1,1
6,3,30,0,0
76,7,17,0,0
103,7,56,1,1
23,34,56,0,0
30,10,52,0,0
6,34,7,0,0
117,62,11,0,0
53,62,48,0,0
65,48,14,0,0
49,36,48,0,0
100,48,17,0,0
119,11,19,0,0
99,43,7,0,0
32,7,61,0,0
60,50,36,0,0
101,3,37,0,0
54,61,36,0,0
112,43,30,0,0
25,40,54,0,0
25,50,12,0,0
59,58,15,0,0
84,34,19,0,0
111,62,31,0,0
83,18,53,0,0
119,34,5,0,0
108,9,38,0,0
62,21,16,0,0
62,31,61,0,0
39,1,46,0,0
43,55,53,0,0
53,58,30,0,0
53,9,59,0,0
112,43,56,0,0
44,47,55,0,0
17,56,13,0,0
54,54,29,0,0
41,45,34,0,0
84,58,60,0,0
119,11,40,0,0
75,50,23,0,0
77,29,41,0,0
32,56,3,0,0
10,36,16,0,0
27,8,33,0,0
90,10,45,0,0
77,6,61,0,0
6,3,56,0,0
32,39,7,0,0
122,3,36,0,0
107,47,34,0,0
110,50,11,0,0
86,48,31,0,0
19,10,9,0,0
92,1,30,0,0
108,52,57,0,0
12,29,40,0,0
36,3,11,0,0
17,34,16,0,0
92,11,56,0,0
53,3,55,0,0
12,31,9,0,0
32,7,6,0,0
19,54,23,0,0
124,48,27,0,0
53,3,20,0,0
91,10,2,0,0
35,3,55,0,0
42,36,29,0,0
21,29,48,0,0
70,62,42,0,0
21,11,24,0,0
50,21,18,0,0
13,49,38,0,0
79,9,24,0,0
19,56,58,0,0
71,30,19,0,0
8,10,17,0,0
25,20,51,0,0
114,32,54,0,0
22,30,33,0,0
35,52,16,0,0
93,29,58,1,1
84,40,48,0,0
93,17,9,0,0
12,54,22,0,0
79,43,10,0,0
8,54,57,0,0
51,29,31,0,0
22,56,48,0,0
6,56,50,0,0
58,7,25,0,0
75,58,17,0,0
47,48,55,0,0
9,53,56,0,0
33,31,30,0,0
35,56,19,0,0
12,56,47,0,0
46,18,61,1,1
120,17,39,0,0
95,41,36,0,0
53,52,26,0,0
100,6,44,0,0
33,48,27,0,0
33,47,55,0,0
30,40,62,0,0
108,40,47,0,0
30,24,14,0,0
107,55,53,0,0
55,14,56,1,1
117,19,53,0,0
13,62,11,0,0
94,45,8,0,0
108,29,59,0,0
27,62,30,0,0
45,33,62,0,0
33,58,10,0,0
11,6,38,1,1
93,3,28,0,0
54,54,16,0,0
22,33,29,1,1
120,43,56,0,0
64,3,34,0,0
110,7,18,0,0
44,47,59,0,0
99,29,58,0,0
43,56,59,0,0
77,56,16,0,0
46,39,53,0,0
12,62,60,0,0
47,56,37,0,0
23,20,4,0,0
86,62,21,0,0
91,47,18,0,0
111,3,29,0,0
110,43,54,0,0
116,52,51,0,0
6,30,17,1,1
17,43,58,0,0
31,62,47,1,1
116,11,54,0,0
62,36,25,0,0
80,50,18,0,0
13,17,48,0,0
41,8,3,1,1
44,56,26,0,0
79,29,5,0,0
14,62,6,0,0
99,7,23,0,0
106,61,19,0,0
29,29,43,0,0
25,9,56,0,0
112,44,21,0,0
107,62,19,0,0
87,50,10,0,0
36,29,19,0,0
39,54,9,0,0
29,34,16,0,0
99,40,13,0,0
33,50,28,0,0
104,7,21,0,0
98,50,17,0,0
70,11,42,0,0
75,55,37,0,0
33,50,38,0,0
35,48,22,0,0
110,17,62,0,0
58,30,3,0,0
92,29,17,1,1
84,7,3,0,0
29,54,56,0,0
100,21,50,0,0
53,50,46,0,0
93,17,26,0,0
92,1,48,0,0
37,62,18,0,0
25,40,16,1,1
71,39,56,0,0
108,24,27,0,0
49,21,31,0,0
43,54,46,0,0
14,61,3,0,0
86,25,18,0,0
10,50,54,0,0
12,11,46,0,0
71,21,16,0,0
12,29,54,0,0
55,3,49,0,0
39,56,62,0,0
87,31,3,0,0
23,52,30,0,0
0,25,41,0,0
51,17,29,1,1
109,30,36,1,1
6,6,7,0,0
20,47,15,0,0
98,34,33,0,0
29,11,56,1,1
111,11,25,0,0
13,11,8,0,0
104,11,54,0,0
114,11,14,0,0
2,30,9,1,1
67,17,48,0,0
53,31,56,1,1
116,9,51,0,0
28,40,46,0,0
122,41,31,0,0
108,52,34,0,0
99,54,26,0,0
49,3,11,0,0
32,50,54,0,0
98,62,44,0,0
20,20,29,0,0
50,25,9,0,0
104,54,56,0,0
28,62,3,0,0
84,62,31,0,0
101,43,28,0,0
58,27,41,0,0
20,7,3,0,0
1,7,9,0,0
99,17,35,0,0
30,1,38,0,0
100,33,21,0,0
87,40,24,0,0
108,52,2,0,0
35,9,34,0,0
98,56,45,0,0
90,56,38,0,0
46,48,61,0,0
28,29,20,0,0
34,34,12,0,0
14,3,16,0,0
103,48,50,0,0
21,31,7,0,0
17,31,5,0,0
14,19,48,0,0
16,9,39,0,0
19,47,23,0,0
35,34,59,0,0
101,50,10,0,0
47,7,27,0,0
40,56,41,0,0
93,62,57,0,0
44,52,37,0,0
21,30,47,0,0
110,10,50,0,0
94,34,56,0,0
8,52,56,0,0
55,10,32,0,0
65,56,62,0,0
46,29,18,0,0
101,56,53,0,0
37,18,31,0,0
31,58,20,0,0
64,11,48,0,0
34,11,16,0,0
44,54,53,0,0
47,29,18,0,0
65,11,7,0,0
77,25,9,0,0
79,9,47,0,0
47,3,50,0,0
75,43,30,1,1
30,11,23,0,0
79,31,22,1,1
114,31,43,0,0
93,48,31,1,1
64,34,31,0,0
93,10,40,0,0
17,10,48,1,1
76,40,59,0,0
87,62,7,0,0
47,11,58,0,0
96,47,10,0,0
53,55,12,0,0
120,10,13,0,0
44,7,31,0,0
44,11,17,0,0
92,3,46,0,0
59,17,35,1,1
40,53,61,0,0
25,43,23,0,0
34,20,3,0,0
112,38,6,0,0
47,52,39,0,0
103,44,6,0,0
92,7,42,0,0
107,30,14,0,0
93,30,35,0,0
91,1,7,0,0
23,62,27,0,0
30,58,17,0,0
39,56,39,0,0
41,50,17,0,0
53,9,55,1,1
86,53,48,0,0
59,3,18,0,0
34,50,38,0,0
74,27,53,0,0
32,54,53,0,0
50,3,36,0,0
55,21,14,0,0
107,48,17,0,0
104,9,7,0,0
47,11,48,0,0
110,1,3,0,0
32,16,53,0,0
47,7,30,0,0
86,25,7,0,0
52,24,52,0,0
87,10,15,0,0
94,21,50,0,0
25,3,35,1,1
101,30,15,0,0
91,11,39,0,0
11,10,8,0,0
99,1,53,0,0
44,48,35,0,0
62,50,54,0,0
117,56,61,0,0
33,7,27,0,0
76,20,19,0,0
110,20,60,0,0
91,9,27,0,0
91,34,17,0,0
33,30,0,0,0
63,30,54,0,0
11,49,43,0,0
65,3,51,0,0
81,21,50,0,0
119,34,62,0,0
108,34,31,0,0
31,20,11,0,0
10,3,16,0,0
59,55,12,0,0
29,58,2,0,0
91,24,42,0,0
29,40,10,0,0
22,62,6,0,0
62,39,30,0,0
14,54,62,0,0
50,21,9,0,0
104,27,54,0,0
116,24,53,0,0
103,62,31,0,0
21,24,23,0,0
107,31,3,0,0
35,29,16,0,0
39,54,57,0,0
90,49,31,0,0
0,6,62,0,0
22,29,49,0,0
49,11,53,1,1
104,48,11,1,1
93,11,2,0,0
43,34,43,0,0
119,55,26,0,0
33,20,26,0,0
25,20,22,0,0
49,19,54,0,0
36,62,30,0,0
59,11,10,0,0
44,56,34,0,0
19,47,15,0,0
93,9,48,0,0
49,30,25,0,0
120,7,11,0,0
59,34,40,0,0
8,7,60,0,0
64,17,34,0,0
92,11,54,0,0
6,17,30,1,1
81,61,16,0,0
41,50,21,0,0
41,8,34,0,0
94,33,30,0,0
23,9,55,0,0
21,20,23,0,0
101,58,51,0,0
42,6,16,0,0
49,41,16,0,0
0,9,53,0,0
42,19,50,0,0
27,32,62,0,0
47,10,30,0,0
76,9,13,0,0
46,31,48,0,0
17,50,39,0,0
10,39,21,0,0
37,9,18,0,0
110,55,3,0,0
13,8,17,0,0
74,54,41,0,0
47,52,28,0,0
84,7,60,0,0
79,50,30,0,0
30,17,42,1,1
22,30,21,0,0
1,9,11,0,0
45,8,6,0,0
8,31,17,0,0
19,52,29,0,0
81,31,19,0,0
85,31,27,0,0
55,33,43,0,0
58,21,6,0,0
51,39,48,0,0
119,55,53,0,0
33,20,53,0,0
42,53,36,0,0
28,11,27,0,0
8,17,29,0,0
39,7,5,0,0
21,17,57,0,0
26,21,39,0,0
84,3,43,0,0
65,62,3,0,0
27,49,39,0,0
75,56,57,0,0
124,31,19,0,0
91,11,28,0,0
107,17,18,0,0
111,25,29,0,0
90,14,7,0,0
108,24,15,0,0
74,54,56,0,0
5,48,50,0,0
2,41,6,0,0
103,31,33,0,0
104,36,21,0,0
99,24,59,0,0
34,9,23,0,0
32,54,11,0,0
58,25,18,1,1
75,1,24,0,0
108,62,7,0,0
75,50,22,0,0
79,24,48,0,0
28,7,18,0,0
17,9,5,0,0
12,1,34,0,0
116,43,19,0,0
49,62,31,0,0
26,7,17,1,1
8,9,18,0,0
99,1,11,0,0
44,56,59,0,0
34,56,11,0,0
107,40,7,0,0
39,54,43,1,1
30,1,11,0,0
34,56,46,0,0
47,3,4,0,0
109,50,7,0,0
17,20,18,0,0
114,44,30,0,0
99,62,58,0,0
35,10,50,0,0
65,34,9,0,0
104,29,25,1,1
51,10,8,0,0
100,29,11,1,1
0,54,29,0,0
120,30,12,0,0
104,11,30,0,0
52,9,58,0,0
51,44,49,0,0
80,39,18,0,0
87,52,24,0,0
55,54,39,0,0
71,31,6,0,0
76,50,38,0,0
120,58,60,0,0
79,29,52,0,0
21,48,26,0,0
42,41,27,0,0
40,48,21,0,0
67,10,56,0,0
107,52,47,0,0
95,39,9,0,0
16,29,11,0,0
93,24,7,0,0
31,56,15,0,0
108,3,51,0,0
103,34,38,0,0
27,39,38,0,0
123,16,62,0,0
120,54,55,0,0
33,17,48,0,0
111,6,19,0,0
91,1,28,0,0
119,56,26,0,0
99,34,60,0,0
75,1,12,0,0
83,50,61,0,0
55,54,31,0,0
27,48,3,0,0
46,18,62,0,0
101,52,34,0,0
18,32,17,0,0
44,29,16,0,0
65,55,40,0,0
12,11,58,0,0
20,34,39,0,0
20,10,40,0,0
83,19,56,0,0
75,47,54,0,0
6,7,43,0,0
23,30,11,0,0
54,39,61,0,0
93,3,50,0,0
107,20,38,0,0
116,30,35,0,0
74,54,25,0,0
60,25,9,0,0
29,11,15,1,1
47,54,56,0,0
120,1,14,0,0
119,52,29,0,0
34,17,1,0,0
60,62,6,0,0
96,7,26,0,0
107,55,18,0,0
116,50,46,0,0
2,6,21,0,0
91,56,55,0,0
106,53,27,0,0
90,8,39,0,0
116,55,14,0,0
123,27,30,0,0
111,21,18,0,0
110,62,2,0,0
18,50,14,0,0
29,55,27,0,0
43,62,22,0,0
96,1,60,0,0
31,58,17,0,0
76,20,26,0,0
17,54,42,0,0
75,47,42,0,0
62,31,53,0,0
76,1,31,0,0
76,47,0,0,0
47,43,14,0,0
36,29,53,0,0
39,20,28,0,0
101,9,56,0,0
79,62,7,0,0
44,62,2,0,0
106,50,62,0,0
17,62,34,0,0
20,55,48,0,0
34,34,60,0,0
16,25,30,0,0
65,10,9,0,0
23,10,15,0,0
99,29,38,0,0
34,52,14,0,0
19,55,56,0,0
86,7,18,0,0
94,30,39,1,1
41,29,62,0,0
33,7,47,0,0
18,10,56,0,0
34,56,48,0,0
30,31,26,0,0
120,3,13,0,0
55,17,50,0,0
33,30,17,1,1
23,34,43,0,0
12,56,11,0,0
122,53,29,0,0
96,48,7,0,0
79,10,17,0,0
109,54,6,0,0
87,10,48,0,0
76,48,22,0,0
99,17,24,0,0
81,29,16,0,0
101,30,48,0,0
8,3,11,0,0
114,29,32,0,0
87,11,23,0,0
93,24,42,0,0
103,62,44,0,0
30,47,54,0,0
44,40,30,0,0
70,47,22,0,0
55,45,33,0,0
14,30,11,0,0
96,48,34,0,0
20,55,1,0,0
33,56,3,0,0
30,7,40,0,0
50,11,16,0,0
124,29,62,0,0
51,50,31,0,0
23,54,2,0,0
124,54,7,0,0
22,33,38,0,0
43,58,42,0,0
85,41,16,0,0
110,20,5,0,0
70,55,52,0,0
79,31,52,0,0
79,17,22,0,0
12,43,37,0,0
17,31,17,0,0
26,30,62,0,0
54,29,54,0,0
44,7,11,0,0
87,54,26,0,0
43,29,24,0,0
12,47,27,0,0
110,9,28,0,0
106,39,19,0,0
41,7,45,0,0
41,49,38,0,0
6,17,54,1,1
2,39,53,0,0
91,54,12,0,0
111,29,36,1,1
91,56,0,0,0
84,47,53,0,0
86,36,19,0,0
107,43,29,0,0
16,19,16,0,0
21,43,13,0,0
33,1,30,0,0
110,11,0,0,0
96,50,17,0,0
98,50,8,0,0
8,29,15,0,0
58,9,62,0,0
53,50,23,0,0
43,56,54,0,0
75,50,55,0,0
18,45,33,0,0
13,50,62,0,0
119,40,50,0,0
87,30,37,0,0
25,9,51,0,0
29,55,26,0,0
120,9,10,0,0
34,31,54,0,0
65,62,9,0,0
29,31,43,0,0
64,29,7,0,0
67,33,6,0,0
43,56,34,0,0
31,54,10,0,0
123,6,30,0,0
14,56,25,0,0
5,31,48,0,0
28,24,26,0,0
44,24,59,0,0
59,11,19,0,0
12,47,28,0,0
30,11,7,0,0
41,49,6,0,0
53,55,18,0,0
30,58,13,0,0
19,54,55,0,0
119,43,58,0,0
59,31,38,0,0
35,62,53,0,0
17,56,40,0,0
47,29,39,0,0
120,52,20,0,0
60,29,30,0,0
31,40,51,0,0
46,48,7,0,0
64,45,11,0,0
92,40,46,0,0
60,21,50,0,0
28,9,23,0,0
116,34,28,0,0
12,29,47,0,0
50,30,9,0,0
91,10,28,0,0
99,29,31,1,1
65,30,42,0,0
84,29,38,0,0
10,21,41,0,0
79,48,5,0,0
70,62,11,0,0
119,56,19,0,0
117,50,41,0,0
96,62,19,0,0
90,34,56,0,0
98,14,6,0,0
30,17,43,1,1
17,3,46,0,0
110,52,48,0,0
10,54,39,0,0
39,30,51,0,0
19,50,35,0,0
0,50,56,0,0
29,40,34,0,0
25,31,38,0,0
34,52,53,0,0
86,25,50,0,0
25,31,0,0,0
111,16,25,0,0
71,56,25,0,0
25,34,40,0,0
79,58,50,0,0
70,31,56,0,0
51,50,17,0,0
85,56,61,0,0
43,34,48,0,0
28,54,10,0,0
21,50,12,0,0
87,1,2,0,0
116,10,7,0,0
12,30,31,0,0
23,29,48,0,0
112,17,45,0,0
28,31,62,0,0
43,24,19,0,0
111,36,41,0,0
10,53,21,0,0
40,16,41,0,0
9,56,41,0,0
21,58,11,0,0
64,34,14,0,0
29,62,19,0,0
108,43,39,0,0
22,49,54,0,0
120,58,28,0,0
99,62,3,0,0
91,55,40,0,0
93,11,55,0,0
75,62,60,0,0
35,9,48,0,0
62,53,11,0,0
84,47,11,0,0
63,27,53,0,0
11,56,45,0,0
120,9,3,0,0
28,52,58,0,0
21,7,22,0,0
87,7,39,0,0
8,20,42,0,0
5,31,30,0,0
115,43,1,0,0
9,19,41,1,1
84,48,56,0,0
9,62,9,0,0
101,7,47,0,0
50,3,27,0,0
35,48,42,0,0
116,10,54,0,0
83,48,19,0,0
115,43,11,0,0
107,7,10,0,0
111,19,62,0,0
12,30,58,0,0
58,3,53,0,0
120,47,5,0,0
119,9,53,0,0
91,40,13,0,0
41,30,56,0,0
39,52,12,0,0
54,3,39,0,0
59,17,1,0,0
79,47,53,0,0
120,54,0,0,0
94,43,48,0,0
8,56,0,0,0
13,43,7,0,0
50,56,21,0,0
93,47,2,0,0
53,48,17,0,0
84,52,28,0,0
81,39,36,0,0
92,3,42,0,0
12,1,14,0,0
62,56,6,0,0
96,11,27,0,0
14,50,29,0,0
83,19,54,0,0
79,7,12,0,0
39,7,27,0,0
58,9,54,0,0
27,17,7,0,0
84,31,26,0,0
124,56,29,0,0
