cell,drug1_db,drug2_db,synergy,synergistic
90,54,9,0,0
48,41,16,0,0
110,48,19,0,0
74,24,10,0,0
47,23,54,0,0
65,9,57,0,0
26,6,44,0,0
21,21,14,0,0
80,56,53,0,0
27,3,60,0,0
33,49,45,0,0
81,39,50,0,0
28,33,32,0,0
115,54,19,0,0
12,37,45,0,0
91,56,20,0,0
94,0,53,0,0
76,45,52,0,0
118,48,29,0,0
74,8,12,0,0
42,6,43,1,1
22,42,30,0,0
34,23,1,0,0
26,37,50,0,0
44,3,21,0,0
5,32,54,0,0
97,59,13,0,0
104,1,37,0,0
118,57,55,0,0
48,32,25,0,0
71,1,26,0,0
122,23,48,0,0
114,44,21,0,0
19,11,29,0,0
52,20,33,0,0
37,37,57,0,0
24,16,34,0,0
124,22,3,0,0
121,32,42,0,0
107,55,53,0,0
108,46,38,0,0
81,26,2,0,0
53,57,48,0,0
109,8,57,0,0
118,57,48,0,0
30,42,19,1,1
88,48,47,0,0
88,54,8,0,0
90,22,45,0,0
60,46,56,0,0
72,6,5,0,0
122,37,12,1,1
70,57,6,0,0
45,33,55,1,1
120,3,29,0,0
40,1,49,0,0
36,8,35,0,0
7,37,60,0,0
18,24,32,0,0
24,57,16,0,0
102,46,27,0,0
29,24,46,0,0
78,52,40,0,0
34,11,57,0,0
54,26,24,0,0
93,25,57,0,0
58,55,9,0,0
122,36,48,0,0
42,1,32,0,0
68,24,53,0,0
8,42,41,0,0
122,57,36,0,0
89,56,3,0,0
95,11,55,0,0
5,1,42,0,0
117,11,20,0,0
109,46,17,0,0
7,59,54,0,0
10,56,39,0,0
18,3,12,0,0
98,57,49,0,0
97,46,26,0,0
17,54,43,0,0
86,54,56,0,0
75,41,32,0,0
29,24,13,0,0
39,46,14,0,0
51,57,40,0,0
99,11,62,0,0
26,55,49,0,0
4,25,41,0,0
55,49,17,0,0
110,39,47,0,0
36,3,24,0,0
73,46,8,0,0
18,37,47,0,0
33,17,44,0,0
116,3,22,0,0
23,36,45,0,0
88,52,44,0,0
35,56,19,1,1
22,24,21,0,0
68,11,5,0,0
34,48,44,0,0
48,56,1,0,0
51,36,48,0,0
21,17,27,0,0
20,33,25,0,0
31,16,14,0,0
94,19,30,0,0
3,21,27,0,0
114,56,14,0,0
124,25,11,0,0
31,3,46,0,0
54,37,36,0,0
30,47,43,0,0
105,9,45,0,0
89,44,36,0,0
12,47,54,0,0
22,1,56,0,0
51,59,43,0,0
57,19,48,0,0
21,1,55,0,0
64,3,54,0,0
4,15,55,1,1
119,49,45,0,0
94,46,57,0,0
68,48,10,0,0
45,11,1,0,0
97,1,51,0,0
36,35,17,0,0
103,24,46,0,0
18,45,5,0,0
13,45,14,0,0
16,19,46,0,0
26,6,19,0,0
57,3,18,0,0
39,53,0,0,0
2,45,49,0,0
89,17,16,0,0
42,52,36,0,0
22,19,17,0,0
102,55,0,0,0
6,37,57,0,0
89,45,55,0,0
111,8,30,0,0
39,44,8,0,0
124,4,15,0,0
68,57,23,0,0
13,36,21,0,0
5,54,20,0,0
42,55,35,0,0
101,55,19,0,0
76,37,20,0,0
40,14,56,0,0
47,56,49,0,0
57,1,60,0,0
26,55,57,0,0
37,3,60,0,0
112,42,40,0,0
44,35,6,0,0
88,37,46,0,0
23,49,57,0,0
51,46,62,0,0
97,52,29,0,0
88,1,11,0,0
69,55,15,1,1
88,24,62,0,0
116,32,25,0,0
47,47,44,0,0
114,17,27,0,0
62,39,59,0,0
72,37,62,0,0
82,27,45,0,0
2,1,36,0,0
91,1,59,0,0
94,44,21,0,0
7,37,45,0,0
36,52,39,0,0
74,11,32,0,0
6,57,62,0,0
80,9,54,0,0
88,19,60,0,0
103,45,43,1,1
99,36,48,0,0
123,16,33,0,0
43,46,53,0,0
84,26,56,0,0
19,8,45,1,1
72,19,8,0,0
113,20,3,0,0
101,54,44,0,0
66,56,39,0,0
71,47,29,0,0
38,19,11,1,1
97,45,20,0,0
75,52,55,1,1
97,59,47,0,0
51,59,23,0,0
109,39,47,0,0
104,39,11,0,0
122,39,29,0,0
122,11,17,0,0
17,48,10,0,0
3,21,56,0,0
12,36,35,0,0
68,48,20,0,0
122,3,28,0,0
12,39,45,0,0
67,11,42,0,0
53,42,8,0,0
51,45,28,0,0
34,37,28,0,0
27,37,44,0,0
44,46,6,0,0
89,45,49,0,0
24,37,1,0,0
66,42,1,0,0
36,39,59,0,0
68,45,48,0,0
56,56,5,0,0
36,36,47,1,1
117,6,52,0,0
2,59,61,0,0
111,44,57,0,0
14,21,0,0,0
57,59,50,0,0
65,16,6,0,0
89,56,54,0,0
10,46,1,0,0
103,52,42,0,0
54,24,46,0,0
76,56,57,0,0
89,57,44,0,0
69,3,22,0,0
71,46,44,0,0
26,11,39,0,0
116,11,32,0,0
64,1,45,0,0
12,36,17,0,0
78,56,42,1,1
62,3,35,0,0
10,35,44,0,0
66,8,26,0,0
51,3,32,0,0
100,46,16,0,0
20,34,20,0,0
117,6,41,0,0
7,11,48,0,0
23,56,9,0,0
114,44,27,0,0
81,46,32,0,0
76,11,39,0,0
116,41,32,0,0
34,11,26,0,0
124,33,54,0,0
82,6,53,0,0
51,36,8,0,0
117,41,19,0,0
91,8,52,0,0
91,54,44,0,0
5,56,3,0,0
76,46,44,0,0
88,59,51,0,0
0,46,56,0,0
34,46,3,0,0
74,39,3,0,0
9,17,6,0,0
25,3,45,0,0
48,6,30,0,0
46,52,6,1,1
40,27,19,0,0
5,22,45,0,0
96,47,12,0,0
88,55,44,0,0
78,1,17,0,0
86,37,46,0,0
60,55,16,0,0
23,22,21,0,0
87,8,6,0,0
44,24,8,0,0
34,24,6,0,0
42,24,3,0,0
99,3,26,0,0
114,21,6,0,0
99,23,62,0,0
79,21,6,1,1
11,9,0,0,0
96,48,53,0,0
30,36,35,0,0
76,3,43,0,0
103,26,42,0,0
13,19,46,0,0
103,47,2,0,0
105,36,55,0,0
52,52,45,0,0
112,42,13,0,0
42,19,30,0,0
93,46,19,0,0
85,6,3,1,1
30,57,8,0,0
118,36,47,0,0
88,3,35,0,0
77,33,1,0,0
27,11,40,0,0
74,24,62,0,0
26,52,49,0,0
107,9,19,0,0
36,56,50,0,0
103,8,38,0,0
8,15,42,0,0
45,33,15,1,1
6,37,2,0,0
49,14,36,0,0
27,24,56,0,0
32,4,41,0,0
6,26,47,0,0
37,57,28,0,0
91,57,42,0,0
84,59,40,0,0
91,46,30,0,0
52,3,1,0,0
38,3,36,0,0
108,46,53,0,0
18,39,10,0,0
59,16,0,0,0
10,47,29,0,0
7,57,46,0,0
51,52,43,0,0
72,35,29,0,0
104,19,24,0,0
61,14,49,0,0
18,1,58,0,0
69,36,30,0,0
123,37,56,0,0
106,14,9,0,0
4,42,25,0,0
57,45,20,0,0
122,3,51,1,1
108,11,52,0,0
8,11,19,1,1
104,24,18,0,0
117,42,34,0,0
42,6,5,0,0
124,37,56,0,0
73,46,21,0,0
18,48,24,0,0
103,39,18,0,0
25,24,47,1,1
47,55,49,0,0
66,11,28,0,0
93,6,15,0,0
64,56,57,0,0
6,46,40,0,0
75,32,25,0,0
44,1,45,0,0
62,8,55,0,0
27,26,17,1,1
29,47,2,0,0
112,24,35,0,0
2,52,49,0,0
35,16,55,0,0
16,56,1,0,0
117,1,41,0,0
103,6,52,0,0
1,0,56,0,0
86,25,1,0,0
103,36,35,0,0
115,46,41,0,0
114,17,30,0,0
27,37,60,0,0
112,35,45,0,0
86,54,16,0,0
41,54,6,0,0
120,35,40,0,0
60,4,16,0,0
113,4,42,0,0
97,36,11,1,1
3,19,53,0,0
50,33,32,0,0
104,19,17,0,0
73,46,7,0,0
13,27,9,0,0
6,39,56,0,0
98,17,27,0,0
67,57,54,0,0
11,22,46,0,0
56,45,50,0,0
112,55,61,0,0
124,52,45,0,0
36,56,47,1,1
97,24,21,0,0
7,11,52,1,1
16,49,57,0,0
53,23,21,0,0
5,1,3,0,0
10,35,7,0,0
54,11,18,0,0
115,55,41,0,0
50,46,3,0,0
67,45,3,0,0
35,49,27,0,0
10,59,17,0,0
38,36,55,0,0
41,17,3,0,0
85,30,53,0,0
110,26,42,0,0
93,20,34,0,0
7,35,32,0,0
110,8,26,0,0
108,42,23,0,0
72,35,62,0,0
4,3,16,0,0
103,56,5,0,0
60,32,15,0,0
89,6,49,0,0
22,11,56,0,0
22,35,23,0,0
100,49,9,0,0
58,16,14,0,0
32,55,36,0,0
110,36,44,0,0
88,23,36,0,0
17,59,2,0,0
84,1,58,0,0
11,22,9,0,0
80,8,0,0,0
42,57,31,0,0
19,54,37,0,0
122,19,48,0,0
53,42,12,0,0
72,8,47,0,0
95,20,16,0,0
118,26,7,0,0
78,42,12,0,0
57,55,39,0,0
27,47,50,0,0
120,26,48,0,0
37,47,13,0,0
88,37,38,0,0
64,45,16,0,0
44,55,2,0,0
121,20,33,0,0
15,8,11,0,0
107,56,45,0,0
66,56,2,0,0
16,0,6,0,0
32,52,25,0,0
70,19,1,0,0
58,57,3,0,0
76,36,30,0,0
43,30,27,0,0
97,57,2,0,0
70,22,8,0,0
71,19,5,0,0
43,22,57,1,1
64,30,19,0,0
119,1,45,0,0
53,36,3,0,0
96,48,32,0,0
54,35,12,1,1
66,57,47,0,0
5,1,33,0,0
30,36,28,0,0
2,59,23,0,0
67,46,56,0,0
30,36,44,1,1
4,56,25,1,1
22,56,47,0,0
106,21,16,0,0
112,24,5,0,0
100,8,22,0,0
67,1,46,0,0
89,9,8,0,0
18,39,32,0,0
6,36,29,0,0
78,3,48,0,0
120,55,36,0,0
45,55,11,0,0
67,42,3,0,0
121,6,36,0,0
57,39,23,0,0
52,54,32,0,0
106,0,46,0,0
29,3,61,0,0
28,46,19,0,0
70,53,30,0,0
62,6,62,1,1
37,45,58,0,0
7,57,3,0,0
76,46,54,0,0
90,21,8,0,0
81,19,18,0,0
108,57,61,0,0
51,45,56,0,0
73,47,38,0,0
28,22,30,0,0
4,15,20,0,0
103,45,19,0,0
82,16,44,0,0
28,45,56,0,0
14,0,16,0,0
67,33,32,0,0
51,45,1,0,0
17,39,54,0,0
74,55,53,0,0
46,22,6,0,0
88,26,42,0,0
96,55,38,0,0
83,44,27,0,0
43,53,17,0,0
38,42,16,0,0
69,32,30,0,0
122,55,39,0,0
121,32,36,0,0
104,47,29,0,0
24,37,4,0,0
78,11,42,0,0
12,8,52,0,0
11,14,22,0,0
18,35,40,0,0
117,20,52,1,1
92,17,9,0,0
1,36,53,0,0
91,52,13,0,0
73,48,6,0,0
50,56,3,0,0
71,47,55,0,0
45,15,42,0,0
112,1,47,0,0
121,52,45,0,0
78,56,55,1,1
25,26,57,0,0
7,55,12,0,0
56,19,61,0,0
112,39,18,0,0
53,57,2,0,0
62,1,57,0,0
119,3,0,0,0
47,26,42,0,0
29,36,57,0,0
2,45,17,0,0
34,39,12,0,0
54,39,55,0,0
5,42,37,1,1
122,39,48,0,0
46,45,52,0,0
26,36,31,0,0
118,46,12,0,0
26,35,21,0,0
50,11,30,0,0
122,11,24,0,0
116,19,32,0,0
41,22,3,0,0
96,35,57,0,0
69,55,37,0,0
62,45,7,0,0
111,17,44,0,0
52,34,55,0,0
42,19,58,0,0
83,44,8,0,0
0,1,17,0,0
101,3,55,1,1
97,1,23,0,0
76,8,57,0,0
58,54,21,0,0
20,25,41,0,0
120,24,40,0,0
17,35,31,0,0
94,1,54,0,0
102,9,56,0,0
72,3,20,0,0
117,25,11,0,0
69,3,56,0,0
82,3,53,0,0
95,25,52,0,0
76,57,42,0,0
123,37,25,0,0
51,45,5,0,0
41,6,57,0,0
58,56,44,0,0
22,45,49,0,0
2,54,52,0,0
99,23,13,0,0
36,1,57,0,0
105,46,53,0,0
108,6,61,1,1
91,3,21,0,0
69,6,1,1,1
111,0,54,0,0
108,42,13,0,0
53,36,35,0,0
113,56,41,0,0
29,55,54,0,0
71,8,60,0,0
102,27,3,0,0
71,36,47,0,0
95,55,45,1,1
121,56,41,0,0
56,6,5,1,1
72,55,26,0,0
115,56,16,0,0
33,30,8,1,1
101,45,36,0,0
57,46,62,0,0
86,20,19,0,0
122,55,38,1,1
99,45,2,0,0
81,19,38,0,0
69,33,54,0,0
29,47,21,0,0
31,44,46,0,0
7,36,62,0,0
99,35,62,0,0
36,6,39,0,0
29,52,5,1,1
91,3,53,0,0
96,47,21,0,0
42,39,55,0,0
117,19,4,0,0
97,23,48,0,0
29,3,53,0,0
74,8,56,0,0
69,11,32,0,0
91,11,30,0,0
118,42,31,0,0
53,8,39,0,0
86,6,32,0,0
104,47,7,0,0
43,46,54,0,0
80,46,56,0,0
1,6,57,0,0
8,19,52,0,0
68,47,51,0,0
39,17,6,0,0
95,41,54,0,0
59,57,0,0,0
99,11,32,0,0
87,9,36,0,0
64,34,55,0,0
101,36,57,0,0
85,3,53,0,0
64,4,45,0,0
83,8,17,0,0
109,46,6,0,0
41,6,46,0,0
91,37,11,0,0
74,23,61,0,0
0,42,8,0,0
67,42,46,0,0
78,54,21,0,0
120,54,36,0,0
19,36,45,0,0
112,36,54,0,0
118,57,49,0,0
53,3,1,0,0
75,41,22,0,0
103,1,6,0,0
12,6,7,0,0
29,48,55,0,0
0,23,57,0,0
63,46,27,0,0
97,24,5,0,0
42,39,23,0,0
107,0,14,0,0
121,45,15,1,1
67,20,6,0,0
114,49,14,0,0
117,55,57,0,0
54,35,45,0,0
114,21,9,0,0
117,32,52,0,0
115,56,34,0,0
43,57,27,0,0
7,37,44,0,0
54,1,37,0,0
3,22,30,0,0
30,6,52,0,0
71,48,56,0,0
29,19,61,0,0
60,36,19,0,0
106,55,49,0,0
68,39,19,0,0
71,45,46,0,0
123,19,3,0,0
78,42,23,0,0
40,46,21,0,0
56,11,13,0,0
22,45,43,0,0
13,22,21,0,0
21,19,55,0,0
51,55,13,0,0
71,23,59,0,0
10,26,10,0,0
74,26,29,0,0
32,32,11,0,0
86,55,16,0,0
66,37,30,1,1
110,11,39,0,0
112,48,53,0,0
1,21,49,0,0
70,54,17,0,0
103,42,18,0,0
113,41,25,0,0
77,36,4,0,0
103,37,24,0,0
73,52,30,0,0
12,1,24,0,0
6,36,32,0,0
44,39,45,0,0
54,47,36,0,0
44,56,30,0,0
33,56,44,0,0
72,19,46,0,0
21,19,54,0,0
7,57,1,0,0
36,54,17,0,0
7,39,28,0,0
56,57,23,0,0
103,46,51,0,0
74,26,62,0,0
82,14,9,0,0
78,46,6,0,0
112,45,61,0,0
45,52,37,0,0
0,24,47,0,0
17,46,17,0,0
122,47,44,0,0
53,39,42,0,0
79,54,0,0,0
71,56,35,0,0
55,0,8,0,0
93,41,56,0,0
11,16,14,0,0
12,39,11,0,0
27,23,42,0,0
116,54,6,0,0
3,53,55,0,0
41,3,53,0,0
95,57,1,0,0
36,8,44,0,0
54,11,47,0,0
38,15,45,1,1
109,46,47,0,0
98,14,8,1,1
38,42,41,0,0
122,46,60,0,0
104,59,18,0,0
109,48,53,0,0
110,11,13,0,0
112,39,47,0,0
30,45,40,0,0
42,55,51,0,0
38,33,19,0,0
1,8,1,0,0
21,49,8,0,0
119,14,1,0,0
12,3,59,0,0
69,33,37,0,0
36,19,57,1,1
47,57,8,0,0
4,4,6,0,0
108,39,20,0,0
27,39,24,0,0
62,19,37,0,0
117,4,57,0,0
18,35,50,0,0
99,36,37,0,0
13,14,56,0,0
63,36,1,0,0
60,54,34,0,0
85,36,49,0,0
115,11,15,0,0
52,57,15,0,0
28,37,22,0,0
100,14,49,0,0
22,47,58,0,0
74,3,26,0,0
105,44,19,0,0
2,55,7,0,0
44,42,53,0,0
75,11,41,0,0
73,57,23,0,0
103,8,56,0,0
50,15,34,0,0
69,15,20,0,0
26,42,21,0,0
17,24,57,0,0
29,6,39,0,0
9,36,16,0,0
53,37,35,0,0
36,57,17,0,0
122,55,3,1,1
55,17,3,0,0
36,6,13,0,0
95,46,20,0,0
58,55,8,1,1
80,21,16,0,0
58,55,6,0,0
79,49,44,0,0
104,55,35,0,0
109,26,59,0,0
91,47,1,0,0
113,6,55,0,0
48,36,25,0,0
91,36,54,0,0
51,39,35,0,0
103,3,54,0,0
35,16,19,0,0
37,24,12,0,0
27,11,56,0,0
18,57,28,0,0
90,22,19,0,0
41,36,17,0,0
44,59,36,0,0
26,11,51,0,0
13,8,53,0,0
78,8,1,0,0
122,59,38,0,0
122,54,59,0,0
119,54,8,0,0
18,42,54,0,0
47,55,30,0,0
77,42,6,1,1
13,17,14,0,0
38,37,25,0,0
94,8,53,0,0
120,3,23,0,0
121,11,54,0,0
81,37,12,0,0
105,57,30,0,0
81,55,20,0,0
69,41,54,0,0
51,59,21,0,0
27,39,60,0,0
45,6,19,0,0
73,24,51,0,0
86,20,3,0,0
113,16,46,0,0
42,37,19,0,0
68,8,47,0,0
73,1,60,0,0
84,24,2,0,0
94,1,16,0,0
84,8,55,0,0
36,56,44,0,0
64,37,54,0,0
34,35,17,0,0
3,54,30,0,0
17,6,37,0,0
94,21,8,0,0
41,36,56,0,0
77,30,32,0,0
94,17,56,0,0
39,0,16,0,0
17,46,8,0,0
69,20,33,0,0
47,59,60,0,0
10,46,55,0,0
91,26,2,0,0
43,45,57,1,1
97,52,49,0,0
112,6,28,0,0
113,15,25,0,0
108,23,26,0,0
66,23,45,0,0
104,37,56,0,0
77,34,3,0,0
27,47,61,0,0
67,1,56,0,0
58,30,56,0,0
43,54,9,0,0
114,3,22,0,0
17,35,38,0,0
107,8,9,0,0
104,46,3,0,0
47,39,60,0,0
30,11,43,0,0
117,33,30,0,0
43,3,1,0,0
124,41,32,0,0
105,46,3,0,0
124,11,25,0,0
122,54,5,0,0
112,55,56,0,0
24,46,25,0,0
97,23,60,0,0
48,42,32,0,0
87,1,57,1,1
78,11,18,0,0
28,34,3,0,0
109,26,32,0,0
116,52,11,0,0
55,19,22,0,0
32,16,52,0,0
78,8,28,0,0
70,21,19,0,0
60,22,36,0,0
78,35,42,0,0
46,37,41,0,0
70,21,17,0,0
91,48,30,0,0
18,19,61,0,0
115,32,57,0,0
13,55,45,1,1
88,1,37,0,0
52,1,22,0,0
76,56,20,0,0
56,48,51,0,0
4,33,1,0,0
110,42,23,0,0
56,36,51,1,1
10,42,61,0,0
28,16,41,0,0
90,54,55,0,0
4,16,25,0,0
74,26,11,0,0
120,39,18,0,0
7,42,48,1,1
19,52,54,0,0
67,1,25,0,0
10,8,46,0,0
64,4,19,0,0
78,56,48,0,0
120,57,21,0,0
7,54,38,0,0
40,8,45,1,1
77,20,3,0,0
12,59,7,0,0
122,46,8,1,1
13,53,16,0,0
113,57,1,0,0
71,3,56,0,0
33,21,49,0,0
72,52,53,0,0
44,54,53,0,0
109,52,20,0,0
74,55,31,0,0
32,11,22,0,0
74,8,5,0,0
22,39,37,0,0
26,11,35,0,0
115,30,55,0,0
85,21,27,0,0
100,3,53,0,0
118,57,7,0,0
98,14,30,0,0
52,16,3,0,0
75,57,52,0,0
27,46,21,0,0
9,55,30,0,0
87,6,55,0,0
7,1,32,0,0
32,36,42,0,0
52,41,1,0,0
8,20,11,0,0
42,42,54,0,0
66,1,37,0,0
93,52,32,0,0
60,33,15,0,0
30,54,40,0,0
118,54,56,0,0
9,30,21,0,0
70,6,30,0,0
76,52,55,0,0
73,19,46,0,0
17,57,62,0,0
78,56,12,0,0
13,56,9,0,0
80,16,46,0,0
93,55,6,1,1
57,47,17,0,0
51,46,40,0,0
83,9,17,0,0
4,6,4,0,0
0,3,51,0,0
42,36,26,0,0
31,45,8,1,1
24,3,11,0,0
38,54,56,0,0
90,9,19,0,0
17,26,47,0,0
105,3,16,0,0
73,37,26,0,0
68,36,43,0,0
26,45,19,0,0
69,52,16,0,0
115,22,16,0,0
42,46,5,0,0
8,20,6,1,1
49,46,56,0,0
5,37,46,0,0
48,42,3,1,1
84,37,62,0,0
87,55,30,0,0
112,46,1,0,0
53,35,36,0,0
88,6,46,0,0
19,3,47,0,0
109,26,57,0,0
93,41,42,0,0
51,6,8,0,0
68,45,61,0,0
19,8,26,0,0
101,54,57,0,0
21,56,21,0,0
87,9,54,0,0
123,41,6,0,0
81,37,20,0,0
124,57,34,0,0
76,56,21,1,1
84,45,2,0,0
37,42,61,0,0
83,44,19,0,0
29,46,52,0,0
89,9,46,0,0
50,52,57,0,0
76,42,47,0,0
36,35,43,0,0
72,26,44,1,1
1,57,56,0,0
38,15,20,0,0
118,54,62,0,0
106,14,22,0,0
50,6,36,1,1
56,35,3,0,0
23,19,1,0,0
73,19,37,0,0
117,42,20,0,0
44,37,39,0,0
31,14,46,0,0
104,42,3,0,0
20,19,42,1,1
71,47,56,0,0
88,45,24,0,0
86,45,57,0,0
48,36,34,0,0
118,55,24,0,0
92,3,55,0,0
63,55,17,0,0
112,59,53,0,0
67,52,16,0,0
117,52,54,0,0
112,11,37,0,0
11,14,21,0,0
110,47,58,0,0
28,1,32,0,0
28,56,15,1,1
39,44,6,0,0
48,54,32,0,0
2,11,37,0,0
85,46,54,0,0
0,39,55,0,0
73,1,10,0,0
51,35,8,0,0
71,36,13,0,0
75,6,41,0,0
68,26,61,0,0
92,6,8,0,0
52,41,34,0,0
32,55,42,0,0
99,3,23,0,0
110,42,28,0,0
39,14,9,0,0
69,1,57,0,0
53,42,37,0,0
98,22,27,0,0
122,46,38,0,0
3,56,46,0,0
51,56,61,0,0
110,57,58,0,0
53,35,19,0,0
67,32,20,0,0
110,3,48,1,1
84,23,62,0,0
99,24,46,0,0
54,37,43,0,0
120,36,26,0,0
122,42,49,0,0
113,4,56,0,0
104,59,56,0,0
65,55,57,0,0
108,48,38,0,0
48,42,6,0,0
73,57,3,0,0
64,6,16,0,0
121,37,11,0,0
122,54,21,0,0
54,35,48,0,0
56,1,12,0,0
108,1,5,0,0
71,55,26,0,0
121,56,6,0,0
97,47,45,1,1
91,1,11,0,0
11,44,53,0,0
27,57,60,0,0
57,35,31,0,0
86,4,6,0,0
114,55,0,0,0
22,11,6,0,0
74,56,18,0,0
95,19,11,0,0
108,42,61,0,0
104,55,46,0,0
30,24,32,0,0
121,41,16,0,0
121,52,54,0,0
109,1,7,0,0
122,1,7,0,0
93,55,54,0,0
73,11,43,0,0
27,45,18,0,0
37,57,49,0,0
48,30,37,0,0
120,6,54,0,0
77,6,55,0,0
103,3,44,0,0
6,23,52,0,0
60,52,45,0,0
112,36,35,0,0
80,8,54,0,0
120,55,3,0,0
28,19,1,0,0
62,3,48,0,0
22,1,19,0,0
53,59,44,0,0
102,45,56,0,0
96,45,26,0,0
3,21,16,0,0
57,26,58,0,0
103,56,11,0,0
19,59,24,0,0
98,45,56,0,0
70,6,46,0,0
71,46,31,0,0
36,19,20,0,0
2,23,29,0,0
108,37,8,0,0
103,42,26,0,0
33,19,6,0,0
57,6,56,0,0
116,56,54,0,0
12,48,23,0,0
15,19,35,0,0
109,47,1,0,0
117,46,4,0,0
66,26,52,0,0
73,42,30,0,0
96,11,60,0,0
120,39,23,0,0
2,54,61,0,0
11,46,57,0,0
46,33,46,0,0
4,33,3,0,0
17,57,2,0,0
8,54,19,0,0
54,3,6,0,0
36,11,1,0,0
66,35,28,0,0
84,54,21,0,0
54,52,18,1,1
35,45,49,0,0
112,52,24,0,0
83,53,22,0,0
0,42,31,0,0
4,20,36,0,0
23,54,44,0,0
106,17,21,0,0
117,15,33,0,0
48,1,42,0,0
31,17,45,1,1
116,25,45,0,0
113,45,52,0,0
102,49,27,0,0
53,3,49,0,0
15,42,11,0,0
57,55,29,0,0
110,56,55,0,0
115,33,1,0,0
10,57,30,0,0
72,3,42,0,0
74,23,12,0,0
107,21,6,0,0
66,45,38,0,0
120,55,49,0,0
108,56,32,0,0
108,42,35,0,0
44,1,37,0,0
103,11,61,0,0
7,19,46,0,0
71,19,18,0,0
113,42,4,0,0
112,46,61,0,0
26,23,37,0,0
64,11,3,0,0
12,6,46,0,0
106,36,17,0,0
26,26,60,0,0
88,11,6,0,0
54,36,51,0,0
44,36,42,0,0
64,25,6,0,0
111,9,56,0,0
70,46,55,0,0
99,59,18,0,0
74,39,20,0,0
66,59,12,0,0
26,59,39,0,0
121,33,4,0,0
90,19,56,0,0
97,57,52,0,0
56,6,2,1,1
106,17,55,0,0
55,27,22,0,0
97,59,46,0,0
49,1,9,0,0
82,21,0,0,0
53,46,42,0,0
45,55,32,0,0
98,44,9,0,0
71,59,46,0,0
36,47,6,0,0
108,11,12,0,0
121,54,25,0,0
32,41,42,0,0
9,45,6,1,1
4,33,32,0,0
120,55,19,0,0
70,17,30,0,0
31,0,54,0,0
58,54,8,0,0
37,46,54,0,0
33,21,1,0,0
75,52,36,0,0
18,37,12,0,0
89,22,1,0,0
36,54,39,0,0
80,1,55,0,0
71,48,28,0,0
64,20,11,0,0
88,37,20,0,0
27,6,2,1,1
34,45,56,0,0
78,45,50,0,0
3,36,1,0,0
72,55,62,0,0
83,0,56,0,0
104,46,35,0,0
53,23,18,0,0
37,19,32,0,0
7,3,18,0,0
23,3,57,0,0
19,23,1,0,0
107,27,49,0,0
34,24,60,0,0
97,23,51,0,0
81,36,52,1,1
69,15,33,0,0
97,35,18,0,0
103,8,47,0,0
48,37,22,0,0
2,11,56,0,0
112,57,23,0,0
40,46,9,0,0
9,57,53,0,0
93,45,6,0,0
59,19,45,0,0
43,22,54,0,0
55,6,17,0,0
51,56,59,0,0
51,54,28,0,0
119,54,14,0,0
7,36,37,0,0
112,11,30,0,0
110,46,8,0,0
79,22,36,0,0
58,36,22,0,0
66,48,1,0,0
62,36,21,0,0
26,48,29,0,0
62,59,35,0,0
37,45,43,0,0
60,33,4,0,0
121,56,54,0,0
103,59,52,0,0
104,26,36,0,0
