cell,drug1_db,drug2_db,synergy,synergistic
119,16,47,0,0
109,62,49,0,0
82,10,3,0,0
110,62,57,0,0
53,12,19,0,0
43,24,57,0,0
27,60,52,0,0
79,22,50,0,0
57,30,45,0,0
5,62,18,0,0
76,59,1,0,0
99,57,12,0,0
58,37,11,0,0
103,37,16,0,0
7,37,20,0,0
54,1,58,0,0
54,25,53,0,0
94,58,53,0,0
1,1,25,0,0
33,31,21,0,0
37,31,18,0,0
95,4,45,1,1
63,22,1,0,0
102,57,27,0,0
124,36,47,0,0
34,47,57,0,0
87,22,5,0,0
34,14,40,0,0
49,58,16,0,0
98,18,19,1,1
54,10,54,0,0
65,7,9,0,0
2,32,2,0,0
103,14,12,0,0
117,27,30,0,0
56,22,44,0,0
31,16,62,0,0
36,5,6,0,0
80,18,28,0,0
14,22,57,0,0
51,62,18,0,0
57,36,24,0,0
68,58,62,0,0
64,7,10,0,0
99,24,60,0,0
45,10,29,0,0
108,47,20,0,0
71,19,32,0,0
123,57,61,0,0
25,25,39,0,0
64,20,2,0,0
56,62,3,0,0
52,6,19,0,0
94,25,55,0,0
78,18,43,0,0
17,16,24,0,0
103,12,37,1,1
120,4,19,0,0
42,18,32,0,0
55,35,19,0,0
13,12,27,0,0
46,24,20,0,0
2,62,28,0,0
45,4,45,1,1
25,31,23,0,0
99,18,49,1,1
37,60,37,0,0
120,45,47,0,0
28,16,34,0,0
83,32,17,0,0
54,60,5,0,0
87,39,3,0,0
86,1,52,0,0
117,29,61,0,0
3,25,42,0,0
5,60,52,0,0
92,8,24,0,0
51,10,31,0,0
98,60,25,0,0
108,32,19,0,0
9,57,28,0,0
15,0,28,0,0
64,24,25,0,0
81,46,45,0,0
16,39,18,0,0
31,6,15,0,0
77,0,44,0,0
40,37,54,0,0
17,39,16,0,0
99,58,30,0,0
4,15,38,0,0
70,25,7,0,0
98,0,26,0,0
85,7,45,0,0
62,30,44,0,0
18,12,0,0,0
94,37,55,0,0
63,10,4,0,0
27,37,42,1,1
53,59,21,0,0
101,24,6,0,0
49,55,44,0,0
5,22,13,0,0
116,30,37,0,0
77,59,41,1,1
11,39,19,0,0
103,10,22,0,0
42,35,10,0,0
124,25,62,0,0
18,24,11,0,0
84,62,24,0,0
119,24,45,0,0
2,47,7,0,0
8,37,15,0,0
114,55,16,0,0
28,22,31,0,0
7,58,37,0,0
85,62,48,0,0
96,11,30,0,0
35,38,37,0,0
68,37,52,0,0
60,57,32,0,0
86,45,25,0,0
38,58,30,0,0
5,31,19,0,0
87,22,37,0,0
111,8,28,0,0
82,39,14,0,0
70,59,4,0,0
80,18,47,0,0
57,28,12,0,0
20,17,16,0,0
4,38,28,1,1
12,25,28,0,0
99,58,26,0,0
116,60,41,0,0
1,45,8,0,0
61,57,12,0,0
57,1,18,0,0
113,10,14,0,0
120,8,10,0,0
0,46,48,0,0
94,30,0,0,0
9,24,47,0,0
38,7,51,0,0
113,60,8,0,0
25,28,37,0,0
97,31,41,0,0
1,62,55,0,0
76,10,1,0,0
73,46,61,0,0
29,38,35,0,0
93,60,24,0,0
68,47,41,0,0
3,7,59,0,0
78,36,12,0,0
33,18,22,0,0
28,59,0,0,0
47,7,62,0,0
28,24,10,0,0
103,57,40,0,0
52,47,28,0,0
18,47,16,0,0
16,18,58,0,0
41,46,37,0,0
86,12,16,0,0
24,47,10,0,0
98,36,0,0,0
58,18,62,0,0
49,1,9,0,0
10,28,4,0,0
48,25,32,0,0
30,7,18,0,0
68,47,10,1,1
65,58,28,0,0
22,10,20,0,0
59,31,41,0,0
41,2,16,0,0
62,28,6,0,0
88,29,18,0,0
80,6,10,0,0
103,28,57,0,0
108,57,47,0,0
50,62,48,1,1
124,7,37,0,0
40,36,8,1,1
80,24,20,0,0
1,55,24,0,0
11,55,10,0,0
38,55,50,0,0
7,22,20,0,0
26,25,17,0,0
114,36,26,0,0
69,17,11,0,0
39,62,2,0,0
20,7,0,0,0
33,16,58,0,0
76,57,56,0,0
94,47,43,0,0
71,47,19,0,0
97,62,56,0,0
27,60,9,0,0
25,7,34,0,0
16,10,52,0,0
81,62,22,0,0
72,45,1,0,0
36,45,35,0,0
65,30,58,0,0
38,58,42,0,0
75,31,4,0,0
22,18,9,0,0
120,38,4,0,0
116,58,30,0,0
98,36,24,0,0
77,47,30,1,1
14,37,8,0,0
36,45,38,0,0
94,10,30,0,0
9,45,57,0,0
108,28,20,0,0
78,16,24,0,0
27,31,8,0,0
95,32,19,0,0
88,45,14,0,0
79,39,28,0,0
53,45,56,0,0
114,37,46,0,0
87,60,8,0,0
49,47,58,0,0
111,32,5,0,0
64,5,45,1,1
66,7,16,0,0
91,18,57,0,0
94,18,45,0,0
59,10,42,0,0
82,57,19,0,0
73,30,48,0,0
14,31,22,0,0
39,30,45,1,1
39,61,28,0,0
20,10,11,0,0
55,16,57,0,0
40,57,45,0,0
113,31,16,0,0
53,10,8,0,0
42,15,38,0,0
35,25,7,0,0
40,37,44,0,0
56,47,46,0,0
66,45,38,0,0
77,47,10,1,1
93,55,10,0,0
24,24,17,0,0
42,47,38,0,0
13,48,2,0,0
40,25,51,0,0
83,2,25,0,0
77,45,41,0,0
24,30,61,0,0
49,31,7,0,0
13,27,45,0,0
113,22,7,0,0
103,30,4,0,0
86,31,1,0,0
80,35,17,0,0
30,36,19,0,0
46,38,20,0,0
82,47,26,0,0
87,36,60,0,0
93,24,47,1,1
110,57,16,0,0
40,16,18,1,1
89,45,19,0,0
63,1,45,0,0
89,5,8,0,0
76,60,18,0,0
118,7,2,0,0
110,45,33,1,1
105,24,18,0,0
62,58,57,0,0
4,57,5,0,0
9,60,14,0,0
55,8,32,0,0
117,48,46,0,0
40,31,58,0,0
90,16,37,0,0
100,0,17,0,0
65,28,0,0,0
123,28,47,0,0
95,32,16,0,0
45,47,29,0,0
39,7,57,1,1
17,24,18,0,0
109,39,44,0,0
102,47,46,0,0
81,37,22,0,0
100,10,4,0,0
56,28,25,0,0
96,0,18,0,0
6,58,4,1,1
72,1,20,0,0
31,19,38,0,0
45,46,24,0,0
82,36,8,0,0
3,36,6,1,1
94,45,51,0,0
86,10,47,1,1
99,57,10,0,0
59,24,46,0,0
17,25,46,0,0
54,60,31,0,0
118,45,46,0,0
120,7,10,0,0
86,47,1,0,0
2,24,57,0,0
62,59,47,0,0
54,28,45,1,1
54,45,44,0,0
37,24,26,0,0
61,14,29,0,0
64,38,62,0,0
4,10,16,0,0
110,58,9,0,0
14,59,24,0,0
109,62,46,0,0
71,16,8,0,0
4,2,19,0,0
86,10,58,1,1
56,57,53,0,0
76,37,5,0,0
115,10,18,0,0
35,28,57,0,0
108,57,62,0,0
59,57,47,0,0
103,27,10,0,0
16,55,33,0,0
36,8,5,0,0
117,11,27,0,0
85,40,2,0,0
16,7,25,0,0
112,37,16,0,0
49,1,45,0,0
119,0,23,0,0
87,1,31,0,0
25,59,42,0,0
86,58,5,0,0
54,47,54,0,0
60,47,38,0,0
60,8,57,0,0
110,37,20,0,0
123,57,4,0,0
75,39,18,0,0
10,45,35,0,0
3,16,45,0,0
17,57,46,0,0
1,16,30,0,0
105,57,35,0,0
62,28,13,0,0
113,24,62,0,0
40,12,56,0,0
18,4,29,1,1
113,16,60,0,0
103,12,17,1,1
45,61,57,0,0
53,47,46,0,0
12,32,47,0,0
46,18,28,1,1
114,39,51,0,0
47,45,16,0,0
92,45,47,0,0
33,1,57,0,0
69,28,14,0,0
77,57,59,0,0
52,4,24,0,0
107,24,37,0,0
70,16,5,0,0
117,28,12,1,1
54,45,53,0,0
31,15,47,0,0
33,47,58,0,0
70,55,34,0,0
60,57,62,0,0
16,37,30,0,0
43,5,47,0,0
79,59,34,0,0
45,17,7,0,0
109,39,1,0,0
78,1,45,0,0
21,14,18,0,0
82,55,24,0,0
16,24,36,0,0
21,4,61,0,0
33,45,50,0,0
38,18,51,0,0
76,37,51,0,0
68,60,18,0,0
111,57,16,0,0
16,31,9,0,0
18,47,27,0,0
49,59,1,0,0
122,47,20,0,0
108,25,16,0,0
40,16,9,0,0
24,48,2,0,0
20,37,17,0,0
14,60,6,0,0
22,18,53,0,0
46,15,6,0,0
40,57,55,0,0
54,60,43,0,0
68,30,37,0,0
119,1,9,0,0
35,17,47,0,0
19,2,10,0,0
14,16,36,0,0
58,45,47,0,0
7,28,54,0,0
58,40,7,0,0
59,30,6,0,0
29,8,38,0,0
96,24,2,0,0
104,19,7,0,0
41,45,28,0,0
82,39,3,0,0
16,55,30,0,0
54,39,37,0,0
27,31,30,0,0
84,10,37,0,0
106,28,32,0,0
87,22,31,0,0
59,10,44,0,0
68,31,55,1,1
84,25,6,0,0
87,62,58,0,0
1,30,18,0,0
11,62,21,0,0
102,62,14,0,0
102,18,0,0,0
53,31,45,0,0
5,39,52,0,0
112,17,10,0,0
22,22,62,0,0
27,31,6,0,0
3,7,53,0,0
31,57,2,0,0
8,18,47,0,0
1,59,55,0,0
69,30,2,0,0
1,55,33,0,0
90,10,62,0,0
92,8,10,0,0
39,40,48,0,0
21,48,61,0,0
65,30,20,0,0
7,55,54,0,0
35,18,10,0,0
87,25,24,0,0
40,58,4,0,0
18,16,29,0,0
79,31,43,0,0
116,12,60,0,0
89,20,19,0,0
107,14,40,0,0
87,18,10,0,0
76,25,10,0,0
63,55,60,0,0
109,39,13,0,0
50,18,30,0,0
72,18,26,0,0
86,24,47,1,1
50,7,4,0,0
62,39,46,0,0
19,2,5,0,0
22,28,3,0,0
32,25,47,0,0
124,39,23,0,0
99,7,34,0,0
79,10,1,0,0
87,45,53,0,0
1,28,30,0,0
119,39,6,0,0
62,28,9,0,0
97,0,57,0,0
57,39,31,0,0
67,28,37,0,0
93,59,18,0,0
10,4,8,0,0
22,22,36,0,0
11,12,25,0,0
65,30,31,0,0
75,45,18,0,0
122,32,45,0,0
98,22,14,0,0
15,0,57,1,1
53,28,44,0,0
40,1,41,0,0
124,30,53,0,0
124,28,36,0,0
59,62,50,0,0
23,37,15,0,0
49,37,62,0,0
37,16,25,0,0
78,37,21,0,0
22,58,59,1,1
48,32,10,0,0
40,0,3,0,0
29,7,37,0,0
42,25,8,0,0
16,39,16,0,0
5,30,22,0,0
28,25,58,0,0
7,30,45,0,0
44,57,25,0,0
68,16,25,0,0
121,48,40,0,0
79,31,16,0,0
115,4,10,0,0
92,5,35,0,0
7,45,33,0,0
22,0,12,0,0
90,25,8,0,0
31,57,19,0,0
50,12,7,0,0
6,59,20,0,0
38,12,25,0,0
1,57,43,0,0
53,24,36,0,0
50,29,17,0,0
34,30,4,0,0
49,25,55,0,0
29,47,25,0,0
16,36,44,0,0
22,10,23,0,0
48,6,35,0,0
87,60,57,0,0
109,31,7,0,0
94,37,53,0,0
124,57,41,0,0
25,55,7,0,0
98,7,14,0,0
7,0,49,0,0
107,11,29,0,0
12,10,28,0,0
8,17,5,0,0
80,18,16,1,1
75,10,51,0,0
16,36,13,0,0
101,47,2,0,0
106,47,20,0,0
99,7,42,0,0
62,62,13,0,0
59,62,20,0,0
119,0,50,0,0
1,1,26,0,0
56,55,9,0,0
107,61,45,0,0
5,58,56,0,0
3,12,59,0,0
49,55,49,0,0
119,30,41,0,0
40,47,18,0,0
51,37,36,0,0
99,22,62,0,0
47,24,20,0,0
62,28,25,0,0
35,32,16,0,0
26,32,62,0,0
12,5,57,0,0
75,59,10,0,0
106,20,16,0,0
118,48,45,0,0
119,24,0,0,0
79,0,33,0,0
116,39,14,0,0
82,62,55,0,0
12,16,2,0,0
13,29,46,0,0
108,35,8,0,0
89,19,62,0,0
14,30,7,0,0
82,47,34,0,0
66,47,10,0,0
18,27,0,1,1
53,59,6,0,0
6,0,50,1,1
86,47,8,0,0
7,57,10,0,0
113,22,24,0,0
102,18,48,0,0
49,18,57,1,1
102,22,12,0,0
120,4,15,0,0
27,22,31,0,0
68,58,59,0,0
37,1,0,0,0
66,19,6,0,0
116,16,33,0,0
97,24,6,1,1
119,30,14,0,0
20,29,24,0,0
80,57,5,0,0
44,16,47,0,0
26,62,6,0,0
11,60,34,0,0
47,7,47,0,0
108,32,45,0,0
107,61,17,0,0
9,25,30,0,0
38,36,47,0,0
31,24,62,0,0
121,37,17,0,0
75,36,23,0,0
82,25,59,0,0
58,46,12,0,0
0,47,61,0,0
25,7,9,0,0
68,0,47,0,0
30,12,34,0,0
85,48,29,0,0
76,55,30,0,0
77,47,16,0,0
79,16,14,0,0
48,18,37,0,0
122,62,37,0,0
96,10,2,0,0
119,39,45,0,0
31,20,45,0,0
5,47,39,0,0
21,48,40,0,0
96,45,7,0,0
110,47,50,0,0
60,10,20,0,0
16,45,28,0,0
3,45,18,0,0
111,6,62,0,0
109,36,21,0,0
118,4,14,0,0
66,5,18,0,0
9,12,16,1,1
27,12,46,1,1
115,37,47,0,0
103,62,61,0,0
7,55,50,0,0
4,4,20,0,0
13,27,47,0,0
23,10,8,0,0
70,16,1,0,0
54,18,56,0,0
58,48,12,0,0
73,27,16,0,0
118,48,2,0,0
17,12,45,0,0
83,38,45,0,0
123,7,18,0,0
3,25,45,0,0
64,32,10,0,0
98,7,0,0,0
43,20,19,0,0
53,12,8,0,0
17,12,28,0,0
93,25,47,0,0
124,31,55,0,0
99,12,21,0,0
67,8,16,0,0
85,0,62,0,0
116,60,1,0,0
79,55,20,0,0
116,31,36,0,0
34,37,10,0,0
81,4,61,0,0
71,35,32,0,0
76,36,25,0,0
85,10,27,0,0
21,45,37,1,1
114,39,43,0,0
43,25,28,0,0
6,58,23,0,0
59,22,24,0,0
31,25,18,0,0
86,16,44,0,0
95,57,10,0,0
19,35,62,0,0
109,28,52,0,0
30,0,1,0,0
49,24,22,0,0
117,2,12,0,0
1,1,47,0,0
72,57,24,0,0
82,59,41,0,0
27,18,57,1,1
101,24,38,0,0
111,25,45,0,0
98,0,1,0,0
82,45,43,0,0
68,31,46,0,0
79,45,28,0,0
106,25,7,0,0
62,12,51,0,0
79,12,4,0,0
26,45,6,0,0
70,22,24,0,0
38,45,8,0,0
9,18,28,0,0
37,10,12,0,0
5,7,59,0,0
123,57,28,0,0
46,4,18,0,0
11,58,13,0,0
92,25,8,0,0
116,55,37,0,0
114,24,36,0,0
13,17,14,0,0
52,47,57,0,0
33,58,34,0,0
93,16,50,0,0
77,37,31,0,0
90,20,25,0,0
58,27,47,0,0
34,24,12,0,0
22,25,7,0,0
76,12,45,0,0
3,36,25,0,0
56,59,18,0,0
96,28,47,0,0
104,2,17,0,0
53,57,6,0,0
56,39,59,0,0
103,16,24,0,0
119,12,58,0,0
81,37,30,0,0
96,16,37,0,0
27,55,12,0,0
33,55,42,0,0
42,38,25,1,1
27,59,42,0,0
28,59,16,0,0
101,45,16,0,0
123,7,28,0,0
109,62,1,0,0
7,58,62,0,0
106,38,62,0,0
36,28,19,0,0
12,47,8,0,0
40,62,51,0,0
40,1,14,0,0
56,57,52,1,1
62,10,0,0,0
106,47,6,0,0
82,31,14,0,0
4,8,37,0,0
13,40,14,0,0
37,10,45,0,0
4,16,10,0,0
113,60,45,0,0
85,11,45,0,0
61,24,57,0,0
122,6,57,0,0
61,61,40,0,0
42,28,32,0,0
39,10,0,0,0
84,32,37,0,0
93,7,26,0,0
116,47,42,0,0
6,16,18,0,0
27,1,7,0,0
9,36,0,0,0
17,62,34,0,0
113,24,58,0,0
72,25,30,0,0
49,18,39,0,0
77,10,60,0,0
62,28,14,0,0
47,18,25,0,0
40,1,3,0,0
69,46,14,0,0
88,61,48,0,0
30,16,50,0,0
13,14,46,0,0
9,60,31,0,0
54,31,37,0,0
54,18,12,0,0
118,7,11,0,0
123,29,46,0,0
78,28,49,0,0
124,62,18,0,0
94,39,19,0,0
18,12,4,1,1
12,57,4,0,0
21,11,24,0,0
32,45,17,0,0
46,15,37,0,0
38,0,52,0,0
65,22,5,0,0
39,48,0,0,0
98,10,50,0,0
67,2,19,0,0
116,16,20,0,0
62,18,25,0,0
66,16,18,0,0
50,28,40,0,0
40,47,33,0,0
94,55,19,0,0
92,10,5,0,0
76,25,8,0,0
109,55,62,0,0
83,19,16,0,0
87,47,39,0,0
35,10,32,0,0
116,47,7,0,0
31,28,45,0,0
93,0,18,0,0
28,1,56,0,0
49,25,6,0,0
63,57,62,0,0
11,25,21,0,0
36,35,18,0,0
6,60,53,0,0
9,0,4,0,0
14,55,53,0,0
106,17,8,0,0
56,7,52,0,0
90,37,2,0,0
11,39,46,0,0
63,58,39,0,0
37,16,0,0,0
85,17,10,0,0
37,62,25,0,0
119,18,31,1,1
21,37,24,0,0
48,2,19,0,0
94,57,47,0,0
76,57,51,0,0
35,62,20,0,0
66,4,57,0,0
43,57,37,0,0
96,0,16,0,0
97,18,37,0,0
109,57,45,0,0
22,47,22,1,1
113,45,56,0,0
111,37,17,0,0
30,28,49,0,0
57,58,22,0,0
25,28,1,0,0
28,59,23,0,0
55,47,62,0,0
12,38,2,0,0
106,19,37,0,0
1,31,12,0,0
112,6,25,0,0
70,57,4,1,1
65,12,62,0,0
25,60,7,0,0
116,58,3,0,0
91,47,7,0,0
77,24,21,0,0
15,12,40,0,0
65,18,4,1,1
70,59,25,0,0
16,57,12,0,0
94,62,24,0,0
74,24,17,0,0
81,28,22,0,0
97,62,9,0,0
93,45,56,0,0
72,47,56,0,0
98,10,0,0,0
62,45,42,0,0
91,11,7,0,0
112,5,8,0,0
124,45,37,0,0
98,45,58,0,0
93,24,13,0,0
9,30,1,0,0
35,17,15,0,0
102,11,2,0,0
62,57,46,0,0
73,14,12,1,1
28,12,31,0,0
63,7,20,0,0
10,5,20,0,0
69,29,27,0,0
116,37,42,0,0
30,22,51,0,0
20,0,57,0,0
36,37,2,0,0
115,24,5,0,0
99,30,0,0,0
88,22,18,1,1
62,30,45,0,0
33,36,39,0,0
107,2,48,0,0
76,45,57,0,0
87,36,44,0,0
36,6,15,0,0
109,55,30,0,0
26,2,25,0,0
49,45,43,0,0
52,15,35,0,0
78,18,1,1,1
9,36,5,0,0
81,24,47,0,0
50,45,30,0,0
26,25,4,0,0
83,38,19,0,0
3,16,7,0,0
68,28,9,0,0
76,62,45,0,0
24,2,12,0,0
72,25,14,0,0
52,57,17,0,0
79,1,19,0,0
114,16,12,0,0
49,10,21,0,0
62,57,51,0,0
103,0,7,0,0
102,57,17,0,0
110,7,36,0,0
28,60,4,0,0
99,30,28,0,0
113,59,5,0,0
46,37,45,0,0
107,29,57,0,0
41,27,22,0,0
7,59,20,0,0
23,62,17,0,0
62,39,60,0,0
73,62,48,0,0
24,14,30,0,0
98,39,23,0,0
94,62,37,0,0
24,17,28,0,0
79,1,12,0,0
119,37,8,0,0
124,12,5,0,0
59,28,51,0,0
107,24,11,0,0
82,12,37,1,1
95,10,47,0,0
75,22,18,0,0
63,16,47,0,0
31,38,16,0,0
109,10,39,0,0
94,12,57,0,0
10,28,18,0,0
63,36,9,1,1
73,62,24,0,0
53,60,49,0,0
49,62,43,0,0
1,18,5,0,0
120,62,4,0,0
78,30,0,0,0
25,22,3,0,0
83,6,57,0,0
0,57,40,0,0
82,58,7,0,0
102,37,40,0,0
79,37,47,0,0
3,55,26,0,0
25,31,22,0,0
5,7,33,0,0
6,18,52,0,0
14,16,33,0,0
99,0,26,0,0
75,10,37,0,0
116,58,51,0,0
17,25,54,0,0
117,4,29,0,0
24,28,4,0,0
116,31,0,0,0
18,47,30,0,0
66,62,20,0,0
105,62,57,0,0
22,22,16,0,0
104,10,18,0,0
88,48,22,0,0
12,6,8,0,0
89,5,4,0,0
12,62,16,0,0
9,36,7,0,0
123,28,22,0,0
75,62,28,0,0
41,28,4,0,0
14,58,57,0,0
124,31,20,0,0
102,61,29,0,0
17,39,52,0,0
6,28,24,0,0
69,2,48,0,0
94,59,37,0,0
92,18,24,0,0
50,14,47,0,0
35,35,38,0,0
33,45,16,0,0
72,62,37,0,0
17,24,57,1,1
94,39,8,0,0
80,20,28,0,0
15,48,14,0,0
82,30,10,0,0
63,55,58,0,0
59,62,33,0,0
116,7,57,0,0
87,55,20,0,0
65,10,57,0,0
55,18,19,0,0
88,28,12,0,0
97,55,9,0,0
5,45,9,0,0
39,62,24,0,0
80,7,25,0,0
108,4,35,0,0
99,55,54,1,1
7,55,49,0,0
88,17,2,0,0
49,37,44,0,0
38,39,5,0,0
112,20,7,0,0
34,62,46,0,0
54,22,51,0,0
6,7,3,0,0
100,40,45,0,0
49,57,8,0,0
87,57,8,0,0
38,47,41,1,1
24,29,22,0,0
79,39,51,0,0
47,32,18,0,0
68,39,12,0,0
109,25,19,0,0
29,25,7,1,1
74,2,16,0,0
97,47,23,0,0
32,6,18,0,0
22,47,23,0,0
40,18,60,0,0
94,16,43,0,0
83,19,20,0,0
38,30,12,0,0
103,45,29,0,0
37,22,45,0,0
71,32,57,0,0
54,30,6,0,0
23,47,38,0,0
36,28,35,0,0
11,59,1,0,0
82,7,53,0,0
27,36,46,0,0
22,39,24,0,0
97,18,19,0,0
14,47,42,0,0
77,31,5,0,0
25,30,0,0,0
11,10,21,0,0
15,47,12,0,0
52,37,28,0,0
94,10,47,0,0
29,7,4,0,0
114,58,42,0,0
43,38,24,0,0
93,30,23,0,0
47,5,20,0,0
22,36,20,0,0
63,10,5,0,0
67,15,62,0,0
119,25,43,0,0
26,8,2,0,0
59,16,28,0,0
7,0,25,0,0
100,62,29,0,0
87,39,16,0,0
10,20,10,0,0
86,28,14,0,0
83,32,19,0,0
103,61,2,0,0
108,5,38,0,0
50,24,29,0,0
62,58,3,0,0
40,31,51,0,0
47,16,8,0,0
72,31,43,0,0
76,55,8,0,0
27,39,13,0,0
79,57,10,0,0
1,24,18,1,1
73,10,12,0,0
32,32,2,0,0
94,1,12,0,0
78,37,30,0,0
87,55,21,0,0
67,25,5,0,0
40,18,41,1,1
8,10,38,0,0
58,27,30,0,0
59,28,50,0,0
45,28,57,0,0
9,28,30,0,0
53,31,21,0,0
23,28,37,0,0
70,31,20,0,0
68,57,26,0,0
115,16,8,0,0
120,25,4,0,0
56,24,46,0,0
115,2,28,0,0
59,24,43,0,0
14,60,31,0,0
70,58,26,0,0
87,16,44,0,0
99,7,51,0,0
25,22,0,0,0
38,16,42,0,0
102,48,45,0,0
71,17,10,0,0
2,19,8,0,0
117,14,24,0,0
18,12,22,0,0
82,59,55,0,0
94,16,18,0,0
41,7,10,0,0
82,1,25,0,0
11,37,1,0,0
68,55,9,0,0
66,35,18,0,0
98,25,4,0,0
114,47,44,0,0
49,47,57,0,0
115,5,20,0,0
64,4,24,0,0
57,31,47,0,0
53,55,58,0,0
98,59,26,0,0
85,16,27,0,0
64,47,20,0,0
58,2,17,0,0
114,7,39,0,0
16,39,45,0,0
39,47,12,0,0
77,59,30,0,0
17,45,14,0,0
87,37,58,0,0
64,45,7,1,1
90,25,7,0,0
97,60,51,0,0
82,31,44,0,0
43,24,32,0,0
17,18,24,0,0
119,57,37,0,0
19,2,17,1,1
114,28,23,0,0
1,0,45,0,0
121,62,57,0,0
106,62,18,0,0
37,30,52,0,0
101,32,35,0,0
10,32,38,0,0
75,57,47,0,0
119,59,49,0,0
33,58,13,0,0
19,5,45,0,0
114,36,23,0,0
29,7,32,0,0
35,5,6,0,0
33,62,42,0,0
110,28,13,0,0
15,61,18,0,0
85,16,30,0,0
119,10,51,0,0
77,0,1,0,0
53,47,9,0,0
70,57,41,0,0
2,62,47,0,0
113,24,60,0,0
42,8,2,0,0
99,47,59,0,0
69,4,62,0,0
116,24,4,0,0
28,59,47,0,0
40,37,3,0,0
59,10,5,0,0
37,45,55,0,0
86,1,56,0,0
86,12,37,0,0
36,7,35,0,0
119,30,6,0,0
61,2,4,0,0
116,12,44,0,0
108,35,62,0,0
90,7,47,0,0
79,47,22,1,1
85,40,62,0,0
116,24,42,0,0
94,60,22,0,0
107,48,2,0,0
113,10,43,0,0
77,60,58,0,0
21,18,14,0,0
5,28,4,0,0
35,15,28,0,0
37,37,34,0,0
48,5,32,0,0
89,20,7,0,0
3,1,58,0,0
6,62,20,0,0
67,35,5,0,0
94,12,22,0,0
114,18,51,0,0
66,8,17,0,0
70,59,21,0,0
36,32,20,0,0
39,14,29,0,0
56,47,60,0,0
65,1,57,0,0
6,60,9,0,0
22,31,1,0,0
98,1,43,0,0
78,39,6,0,0
54,12,18,1,1
66,25,17,0,0
54,62,59,0,0
54,1,14,0,0
11,57,3,0,0
80,19,62,0,0
68,18,14,1,1
78,10,21,0,0
89,37,20,0,0
109,28,41,0,0
19,2,47,0,0
99,31,51,0,0
73,2,14,0,0
97,59,9,0,0
87,47,23,0,0
111,57,25,1,1
113,39,16,0,0
86,37,24,0,0
69,40,18,0,0
114,18,30,1,1
102,18,45,0,0
30,18,36,1,1
49,10,60,0,0
66,16,4,0,0
91,27,61,0,0
109,7,59,0,0
29,2,8,0,0
92,62,47,0,0
61,62,17,0,0
30,12,19,0,0
93,10,62,0,0
110,12,57,0,0
38,12,21,0,0
4,62,28,0,0
4,35,37,0,0
46,20,62,0,0
22,16,25,1,1
49,31,8,0,0
113,16,12,0,0
57,57,62,0,0
28,57,31,0,0
114,37,50,0,0
17,47,26,0,0
14,28,6,0,0
56,37,51,0,0
14,57,1,0,0
17,7,12,0,0
16,24,49,0,0
26,57,45,0,0
72,0,37,0,0
25,10,9,0,0
46,17,38,0,0
61,24,61,0,0
4,19,45,0,0
46,32,10,0,0
99,57,3,0,0
52,6,20,0,0
63,12,53,0,0
79,37,4,0,0
50,48,22,0,0
33,57,41,0,0
6,1,10,0,0
27,25,13,0,0
62,12,26,0,0
118,29,2,0,0
49,24,5,0,0
76,0,16,0,0
106,57,24,0,0
22,7,13,0,0
40,55,5,0,0
