cell,drug1_db,drug2_db,synergy,synergistic
45,8,24,0,0
15,31,50,0,0
55,44,61,0,0
55,62,27,0,0
103,44,39,0,0
44,31,28,0,0
60,18,59,0,0
3,16,3,0,0
44,41,29,0,0
32,0,40,0,0
111,53,62,0,0
114,44,36,0,0
47,1,6,0,0
22,53,62,0,0
58,61,8,0,0
37,23,37,0,0
44,17,37,0,0
69,35,32,0,0
101,10,22,0,0
30,56,9,0,0
59,16,56,0,0
103,45,60,0,0
97,31,16,0,0
37,47,10,0,0
80,9,62,0,0
100,62,41,0,0
106,9,7,0,0
17,45,48,1,1
30,59,10,0,0
114,8,23,0,0
66,8,10,0,0
70,43,23,0,0
88,24,44,0,0
17,8,48,0,0
110,47,61,0,0
12,46,43,0,0
28,9,40,0,0
60,9,59,0,0
97,8,44,0,0
120,17,18,1,1
34,59,10,0,0
4,62,3,0,0
87,56,36,0,0
123,55,50,0,0
24,17,53,1,1
4,17,15,0,0
94,16,43,0,0
79,16,30,1,1
72,50,26,0,0
3,59,55,0,0
121,53,35,0,0
27,50,30,0,0
60,17,46,0,0
31,43,2,0,0
85,46,24,0,0
7,35,46,0,0
110,17,38,0,0
111,18,23,0,0
80,23,9,1,1
52,28,37,0,0
111,45,50,0,0
33,33,44,0,0
36,53,51,0,0
2,17,55,0,0
69,32,53,0,0
117,55,53,0,0
106,20,59,0,0
74,61,35,0,0
2,16,58,0,0
29,16,29,0,0
55,23,14,0,0
5,24,9,0,0
49,28,8,0,0
62,17,20,0,0
55,35,27,0,0
93,39,13,0,0
8,28,8,0,0
13,38,16,0,0
27,24,28,0,0
114,45,1,1,1
85,27,50,0,0
4,57,44,0,0
113,16,53,0,0
66,17,29,0,0
90,50,49,0,0
18,31,36,1,1
107,4,50,0,0
82,9,34,0,0
82,46,54,0,0
6,56,1,0,0
51,41,14,0,0
18,62,59,0,0
12,57,54,0,0
75,55,2,0,0
11,59,39,0,0
104,9,57,0,0
115,39,32,0,0
112,10,18,0,0
92,30,56,0,0
9,35,36,0,0
71,44,9,0,0
38,16,32,0,0
4,8,18,0,0
4,62,14,1,1
7,55,30,0,0
76,33,18,1,1
108,10,30,0,0
117,35,24,1,1
5,52,10,0,0
67,62,12,0,0
68,50,32,0,0
90,31,45,0,0
24,57,6,0,0
107,59,24,0,0
13,32,6,0,0
22,44,57,0,0
51,18,57,0,0
99,38,37,0,0
86,27,60,0,0
41,9,16,0,0
78,61,9,0,0
25,23,42,0,0
121,59,27,0,0
3,50,46,0,0
114,8,53,0,0
39,10,44,0,0
89,9,10,0,0
77,36,61,0,0
88,16,28,0,0
30,52,33,0,0
50,0,61,0,0
14,4,23,0,0
14,10,0,0,0
65,6,29,0,0
3,16,15,0,0
29,57,16,1,1
62,6,44,0,0
82,18,55,0,0
54,56,40,0,0
18,1,50,0,0
9,52,28,1,1
100,16,50,0,0
48,44,24,0,0
46,23,43,0,0
103,35,3,1,1
94,9,57,0,0
33,17,35,0,0
67,31,40,0,0
36,18,0,0,0
102,41,14,0,0
122,31,17,0,0
42,10,38,0,0
97,50,53,0,0
56,62,30,0,0
80,9,3,0,0
70,17,31,0,0
73,58,55,0,0
3,53,42,0,0
70,43,8,0,0
36,20,39,0,0
21,43,51,0,0
4,23,41,0,0
66,53,17,0,0
15,35,21,0,0
94,43,53,0,0
94,16,20,0,0
8,1,50,0,0
14,40,59,0,0
113,17,30,0,0
110,8,31,0,0
32,10,17,0,0
18,44,60,0,0
114,62,50,0,0
18,20,1,0,0
90,43,9,0,0
8,52,8,0,0
38,53,18,0,0
62,20,50,0,0
66,37,9,0,0
59,59,28,0,0
20,20,44,0,0
116,20,49,0,0
48,20,6,0,0
23,61,36,0,0
68,44,57,0,0
113,31,9,0,0
102,44,26,0,0
17,45,20,0,0
13,16,37,0,0
100,35,19,0,0
56,55,60,0,0
46,20,53,0,0
61,17,61,0,0
11,35,29,0,0
50,18,41,0,0
91,9,49,0,0
99,35,44,1,1
105,8,43,0,0
72,43,48,0,0
80,41,45,0,0
70,18,5,0,0
1,32,57,0,0
68,17,50,0,0
67,53,49,0,0
13,22,59,1,1
15,41,19,0,0
4,62,50,0,0
94,43,62,0,0
117,45,41,0,0
89,17,31,0,0
99,44,59,0,0
53,46,60,0,0
22,9,26,0,0
20,17,30,0,0
44,32,31,0,0
121,59,50,0,0
26,18,44,0,0
63,46,37,0,0
18,20,55,0,0
14,59,8,0,0
70,9,49,0,0
42,53,17,0,0
111,44,0,0,0
103,62,50,0,0
1,18,59,1,1
117,55,17,0,0
46,27,19,0,0
86,20,44,1,1
80,27,26,0,0
55,16,44,0,0
62,50,35,0,0
74,17,56,0,0
22,62,7,0,0
67,20,35,0,0
74,56,35,0,0
22,27,57,0,0
47,62,49,0,0
83,61,52,0,0
47,1,5,0,0
30,17,41,1,1
85,17,41,0,0
67,50,61,0,0
1,31,10,0,0
15,23,58,0,0
115,17,28,0,0
124,41,31,0,0
121,55,14,0,0
103,20,48,0,0
42,31,53,0,0
75,1,30,0,0
81,8,37,0,0
113,57,26,0,0
121,45,37,0,0
19,40,50,0,0
95,4,0,0,0
80,8,57,0,0
31,62,41,0,0
46,1,61,0,0
37,47,13,0,0
77,10,50,0,0
11,29,37,0,0
85,41,27,0,0
20,44,9,0,0
23,52,8,0,0
36,46,49,0,0
68,32,35,0,0
91,55,53,0,0
53,17,43,0,0
15,31,1,0,0
85,31,19,0,0
52,29,47,0,0
81,16,34,0,0
72,31,2,0,0
90,53,3,0,0
22,62,40,0,0
106,1,45,0,0
15,58,18,0,0
90,16,24,0,0
97,18,54,0,0
72,23,51,0,0
48,50,14,0,0
80,53,37,0,0
97,57,48,0,0
1,22,59,0,0
97,44,55,0,0
28,59,30,0,0
91,45,20,0,0
115,16,29,0,0
46,58,3,0,0
25,20,55,0,0
120,59,32,0,0
70,1,19,0,0
118,43,18,0,0
85,6,35,0,0
56,27,48,0,0
94,62,6,0,0
34,23,56,0,0
94,35,18,0,0
21,16,19,0,0
118,41,53,0,0
107,10,9,0,0
22,20,39,0,0
70,53,39,0,0
88,23,16,0,0
85,31,11,0,0
81,43,11,0,0
28,33,16,0,0
20,1,44,0,0
114,27,24,0,0
9,1,56,0,0
4,59,7,0,0
62,62,45,0,0
26,24,28,0,0
21,55,45,0,0
105,44,41,0,0
103,53,36,0,0
16,32,6,0,0
111,6,59,0,0
61,30,17,0,0
90,17,30,0,0
96,35,37,0,0
32,8,0,0,0
64,44,31,0,0
56,18,37,0,0
39,24,9,1,1
46,6,9,0,0
31,45,15,0,0
106,44,51,0,0
50,30,44,0,0
115,23,9,0,0
90,45,37,0,0
82,44,12,0,0
46,59,58,0,0
18,57,17,0,0
4,35,45,1,1
75,46,8,0,0
85,31,30,0,0
6,23,44,0,0
59,61,16,0,0
21,45,58,0,0
100,17,35,1,1
24,37,23,0,0
101,28,39,0,0
36,23,16,0,0
91,20,36,0,0
81,35,2,0,0
99,44,22,0,0
3,53,39,0,0
57,33,16,0,0
106,8,45,0,0
33,8,41,0,0
55,59,31,0,0
68,41,32,0,0
52,57,23,0,0
115,32,61,0,0
111,50,39,0,0
86,8,50,0,0
5,23,18,1,1
123,9,50,0,0
54,18,30,0,0
111,18,12,0,0
51,31,41,0,0
50,10,4,0,0
38,10,39,0,0
56,58,15,0,0
115,35,47,0,0
58,33,16,0,0
57,36,23,0,0
105,31,59,0,0
94,20,11,0,0
70,53,5,0,0
32,0,17,0,0
81,59,41,0,0
104,23,16,0,0
27,52,0,0,0
5,41,52,0,0
3,59,37,0,0
122,6,3,0,0
72,27,25,0,0
116,6,39,0,0
104,35,57,1,1
8,4,40,0,0
46,9,48,0,0
55,45,25,1,1
121,17,31,0,0
14,59,18,1,1
91,16,12,0,0
23,50,1,0,0
18,57,11,0,0
9,36,1,0,0
106,45,40,0,0
120,32,17,0,0
121,57,1,0,0
36,27,35,0,0
113,6,19,0,0
102,53,12,0,0
12,18,43,0,0
114,53,42,0,0
47,43,50,0,0
36,9,30,0,0
108,18,9,0,0
12,58,1,0,0
55,27,61,0,0
36,45,49,0,0
61,44,8,0,0
26,4,1,0,0
47,8,30,0,0
95,10,16,0,0
46,16,27,0,0
94,41,60,0,0
28,30,4,0,0
55,46,48,0,0
55,57,54,0,0
105,31,8,0,0
34,36,44,0,0
49,50,36,0,0
14,17,41,1,1
82,41,59,0,0
117,53,12,0,0
3,55,39,0,0
61,24,36,0,0
55,55,8,0,0
67,35,60,1,1
39,40,56,0,0
44,50,37,0,0
36,6,49,0,0
31,53,17,0,0
21,31,21,0,0
58,16,0,0,0
96,59,23,0,0
13,50,22,0,0
39,23,0,0,0
95,9,36,0,0
70,27,34,0,0
31,62,55,0,0
111,59,9,0,0
76,17,40,0,0
72,44,0,0,0
62,45,53,0,0
77,28,16,0,0
23,24,61,0,0
117,44,54,0,0
64,59,28,0,0
55,31,9,0,0
13,17,8,0,0
109,61,31,0,0
79,16,4,0,0
111,17,53,0,0
17,18,3,0,0
2,1,44,0,0
90,31,26,0,0
75,6,48,0,0
16,18,38,0,0
115,6,22,0,0
5,28,56,0,0
13,39,28,0,0
33,4,36,0,0
70,50,17,0,0
96,29,16,0,0
123,62,27,0,0
81,27,26,0,0
114,31,30,0,0
105,59,34,0,0
87,16,0,0,0
117,57,44,0,0
49,56,44,0,0
4,8,23,0,0
24,17,41,1,1
114,50,17,0,0
104,29,23,0,0
82,41,44,0,0
106,57,45,0,0
54,56,44,0,0
113,18,48,0,0
94,35,61,0,0
64,41,37,0,0
1,47,61,0,0
6,17,50,0,0
28,35,23,0,0
60,45,55,0,0
123,8,5,0,0
86,20,59,0,0
35,17,56,0,0
44,28,31,0,0
28,17,61,0,0
100,35,57,0,0
45,59,56,0,0
31,20,48,0,0
118,6,19,0,0
12,45,26,0,0
72,27,1,0,0
50,61,0,0,0
42,8,13,0,0
36,17,59,0,0
72,17,7,0,0
119,50,28,0,0
94,44,51,0,0
16,8,23,0,0
106,9,15,0,0
115,32,53,0,0
18,44,30,0,0
64,6,35,0,0
89,41,8,0,0
72,23,50,0,0
118,18,25,0,0
114,43,53,1,1
67,46,27,0,0
123,27,54,1,1
15,27,12,0,0
103,35,44,1,1
1,31,9,0,0
25,18,62,0,0
72,6,42,0,0
122,53,1,0,0
45,0,44,0,0
97,41,62,0,0
75,43,20,0,0
91,58,17,0,0
13,29,22,0,0
109,61,59,0,0
12,35,37,1,1
114,50,2,1,1
112,41,59,0,0
70,45,58,0,0
123,8,57,0,0
18,16,0,0,0
10,35,61,0,0
68,44,10,0,0
82,20,24,0,0
84,4,0,0,0
46,23,60,0,0
118,44,26,0,0
81,18,36,1,1
116,1,59,0,0
18,23,55,1,1
116,8,18,0,0
72,27,48,0,0
38,59,32,0,0
65,44,9,0,0
78,1,30,0,0
20,50,1,0,0
105,46,24,0,0
50,41,52,0,0
54,16,61,0,0
111,31,19,0,0
81,44,18,0,0
70,18,12,0,0
18,27,7,0,0
110,50,23,0,0
115,41,10,0,0
108,9,61,0,0
81,31,61,0,0
115,29,28,0,0
48,41,46,0,0
120,18,41,0,0
122,57,24,0,0
79,23,59,0,0
111,58,50,0,0
89,47,39,0,0
55,45,11,0,0
10,23,18,1,1
70,62,3,0,0
25,57,2,0,0
32,16,0,0,0
102,17,51,0,0
117,50,31,0,0
80,46,8,0,0
19,28,4,0,0
52,57,39,0,0
106,43,30,0,0
118,23,55,0,0
31,53,44,0,0
17,44,25,0,0
15,27,53,0,0
54,61,56,0,0
18,9,18,0,0
111,59,24,0,0
82,45,34,0,0
123,44,39,0,0
1,38,47,0,0
117,57,0,0,0
38,10,23,1,1
11,22,50,0,0
105,35,3,1,1
114,31,18,1,1
35,28,35,0,0
59,36,8,0,0
91,16,55,0,0
36,59,41,0,0
67,17,9,0,0
1,38,37,0,0
97,31,18,0,0
25,1,25,0,0
42,29,23,0,0
70,18,25,0,0
31,59,3,0,0
80,45,0,0,0
37,61,8,0,0
107,0,61,0,0
100,8,27,0,0
123,62,59,0,0
87,9,36,0,0
39,10,56,0,0
6,4,44,0,0
88,59,18,0,0
43,9,31,0,0
21,9,44,0,0
5,9,17,0,0
59,10,61,0,0
22,53,61,1,1
21,9,7,0,0
118,35,55,0,0
86,27,35,0,0
36,18,12,0,0
49,56,41,0,0
56,50,3,0,0
3,9,54,0,0
117,35,0,0,0
85,53,26,0,0
58,10,18,0,0
107,9,59,0,0
118,45,17,0,0
10,16,9,0,0
121,23,6,0,0
99,39,61,0,0
108,40,61,0,0
67,59,25,0,0
9,10,16,0,0
48,46,17,0,0
20,44,55,0,0
27,36,16,1,1
51,57,50,0,0
35,35,30,0,0
108,61,4,0,0
8,4,23,0,0
116,41,50,1,1
4,23,18,0,0
37,16,38,0,0
74,24,16,0,0
40,52,35,1,1
78,44,36,0,0
18,62,45,0,0
97,53,30,0,0
72,41,20,0,0
73,41,53,0,0
106,35,1,0,0
114,41,26,1,1
34,61,35,0,0
89,50,9,0,0
102,58,6,0,0
63,45,17,0,0
117,9,16,0,0
60,44,17,0,0
109,39,31,0,0
11,31,57,0,0
123,55,57,0,0
111,55,21,0,0
81,17,12,0,0
104,38,47,0,0
7,20,11,0,0
98,30,24,0,0
68,37,59,0,0
122,9,7,0,0
50,1,4,0,0
75,23,17,0,0
103,43,41,0,0
18,43,21,0,0
48,55,62,0,0
63,55,43,0,0
116,55,43,0,0
47,8,31,0,0
81,17,8,0,0
114,55,16,0,0
31,41,9,0,0
102,45,54,0,0
53,6,25,0,0
43,47,9,0,0
115,53,22,0,0
113,58,49,0,0
97,18,41,0,0
56,27,25,0,0
105,43,17,0,0
58,59,35,0,0
91,16,50,0,0
115,8,31,0,0
33,17,23,1,1
59,50,10,0,0
121,18,50,0,0
121,45,39,0,0
97,41,27,0,0
31,17,30,1,1
37,59,16,0,0
33,16,10,0,0
27,40,28,0,0
62,46,1,0,0
30,33,4,0,0
15,62,15,0,0
20,55,59,0,0
104,17,59,0,0
45,9,40,0,0
55,31,12,0,0
115,59,31,0,0
122,20,39,0,0
101,22,9,0,0
80,46,23,0,0
58,33,61,0,0
0,40,17,0,0
15,44,5,0,0
20,46,53,0,0
119,50,61,0,0
90,9,57,0,0
122,35,49,0,0
29,53,41,0,0
90,9,27,0,0
46,8,53,0,0
1,41,57,0,0
65,61,41,0,0
31,17,51,0,0
96,31,53,0,0
51,53,3,0,0
54,28,44,0,0
80,55,2,0,0
101,39,38,0,0
82,59,44,0,0
27,28,50,0,0
58,35,17,0,0
29,53,28,0,0
109,59,38,1,1
122,46,36,0,0
80,45,1,0,0
91,55,45,0,0
11,39,35,1,1
124,23,37,0,0
51,20,3,0,0
25,50,1,0,0
56,43,6,0,0
22,59,9,0,0
22,41,9,0,0
12,50,12,0,0
62,31,39,0,0
27,36,35,0,0
85,20,17,0,0
48,27,41,0,0
121,16,1,0,0
51,44,17,0,0
20,45,27,0,0
105,18,16,0,0
3,44,7,0,0
33,28,18,0,0
21,31,39,0,0
42,22,38,0,0
53,59,46,0,0
27,16,4,0,0
38,6,35,1,1
18,53,20,0,0
72,1,58,0,0
84,16,56,0,0
4,58,30,0,0
80,18,25,0,0
98,50,24,0,0
68,23,18,0,0
46,45,0,0,0
48,17,12,1,1
102,62,36,0,0
71,24,50,0,0
17,20,57,0,0
103,35,0,0,0
20,58,9,0,0
22,20,9,0,0
55,20,31,1,1
123,41,15,0,0
30,59,61,0,0
25,31,34,0,0
18,43,40,0,0
84,8,59,0,0
81,27,30,0,0
60,6,45,0,0
91,17,44,0,0
56,23,41,0,0
50,23,61,0,0
39,40,35,1,1
82,62,44,0,0
46,9,21,0,0
124,22,41,0,0
52,18,53,0,0
74,1,18,0,0
3,46,58,0,0
18,55,58,0,0
83,9,59,0,0
18,55,57,0,0
77,35,50,0,0
105,62,6,1,1
120,6,44,0,0
46,20,44,0,0
91,23,12,0,0
76,40,0,0,0
12,41,59,0,0
111,59,53,0,0
123,23,18,0,0
76,52,1,0,0
49,10,8,0,0
90,59,61,0,0
44,16,18,0,0
91,43,60,0,0
56,6,20,0,0
113,46,6,0,0
117,31,50,0,0
23,59,9,0,0
4,44,27,0,0
52,37,10,0,0
26,59,40,0,0
51,1,42,0,0
32,59,18,1,1
13,10,44,0,0
60,50,45,0,0
55,35,5,0,0
45,59,10,0,0
53,50,45,0,0
52,18,57,0,0
2,31,35,0,0
113,45,31,0,0
73,55,41,0,0
3,57,30,0,0
91,31,59,0,0
102,43,6,0,0
103,27,40,0,0
81,27,46,0,0
106,27,51,0,0
85,53,34,0,0
26,18,8,1,1
105,59,42,0,0
1,29,9,0,0
20,6,2,0,0
62,23,39,0,0
67,8,27,0,0
66,6,28,0,0
98,52,59,1,1
95,0,36,0,0
104,35,41,0,0
16,10,44,0,0
28,36,9,0,0
55,16,58,0,0
71,35,24,1,1
124,35,32,0,0
94,6,42,0,0
80,35,31,1,1
59,24,61,0,0
5,9,33,0,0
37,13,32,0,0
61,59,18,1,1
47,44,59,0,0
31,27,23,0,0
92,36,59,0,0
101,31,32,0,0
113,17,60,0,0
65,13,35,0,0
111,17,16,0,0
26,8,9,0,0
17,6,44,0,0
56,58,42,0,0
43,22,57,0,0
117,46,41,0,0
89,8,59,0,0
5,10,9,0,0
31,44,43,0,0
103,31,24,0,0
32,33,16,0,0
100,45,23,0,0
122,17,46,0,0
20,62,12,1,1
15,59,1,0,0
29,28,50,0,0
75,50,23,0,0
119,39,6,0,0
94,9,49,0,0
2,59,9,0,0
16,61,6,0,0
105,41,25,0,0
13,22,8,0,0
5,30,17,0,0
85,20,1,0,0
7,43,12,0,0
55,55,11,0,0
11,28,8,1,1
107,41,4,0,0
21,55,1,0,0
102,50,51,0,0
121,45,0,0,0
82,50,23,0,0
107,28,24,0,0
9,35,44,0,0
111,57,50,0,0
109,38,32,0,0
116,27,51,0,0
23,36,40,0,0
57,61,36,0,0
16,28,31,0,0
51,8,30,0,0
70,17,14,0,0
83,33,10,0,0
16,53,32,0,0
57,28,56,0,0
32,23,18,0,0
64,38,13,0,0
52,22,13,0,0
14,35,10,0,0
105,31,6,0,0
117,23,9,0,0
85,41,34,0,0
63,45,20,0,0
28,61,36,0,0
74,56,18,0,0
82,58,31,0,0
42,22,57,0,0
106,58,36,0,0
97,35,9,0,0
2,55,41,0,0
35,40,50,0,0
110,53,8,0,0
82,62,19,0,0
87,33,56,0,0
111,55,58,0,0
18,16,3,0,0
115,47,61,0,0
21,59,3,0,0
50,17,4,0,0
0,0,33,0,0
56,55,43,0,0
94,55,1,0,0
25,23,15,0,0
1,59,41,0,0
18,41,37,0,0
80,9,6,0,0
23,61,35,0,0
43,29,10,0,0
96,35,31,0,0
96,61,29,0,0
62,46,45,0,0
2,18,44,0,0
22,58,53,0,0
49,50,33,0,0
89,39,18,0,0
88,30,9,0,0
120,8,28,0,0
15,58,21,0,0
67,57,46,0,0
7,8,62,0,0
19,41,17,0,0
96,57,16,0,0
24,50,22,0,0
76,36,9,0,0
29,53,10,0,0
82,18,48,0,0
45,9,16,0,0
62,8,26,0,0
18,16,31,0,0
2,27,57,0,0
82,46,53,0,0
25,57,61,0,0
103,53,19,0,0
86,16,42,0,0
60,18,7,0,0
101,9,17,0,0
43,9,13,0,0
77,0,33,0,0
47,23,24,0,0
70,9,5,0,0
62,57,30,0,0
55,43,48,0,0
68,28,57,0,0
53,20,34,0,0
31,27,62,0,0
114,55,50,0,0
21,62,36,0,0
55,23,37,0,0
74,40,0,0,0
118,41,54,0,0
100,17,39,0,0
35,28,1,0,0
55,55,57,1,1
118,58,45,0,0
100,18,26,0,0
86,62,1,0,0
58,24,23,0,0
72,41,51,0,0
58,10,52,0,0
123,23,48,0,0
86,6,50,0,0
119,53,16,0,0
120,17,16,0,0
38,22,13,1,1
123,57,46,0,0
83,23,52,1,1
36,58,36,0,0
63,46,6,1,1
123,1,31,0,0
109,41,39,0,0
15,57,54,0,0
42,28,59,0,0
55,45,40,0,0
53,59,6,0,0
51,20,36,0,0
112,10,9,0,0
30,9,8,0,0
32,33,18,0,0
100,50,40,0,0
50,10,1,0,0
23,44,59,0,0
104,32,50,0,0
55,62,58,0,0
24,32,38,0,0
21,41,19,0,0
15,62,58,0,0
74,0,24,0,0
109,16,57,1,1
17,46,9,0,0
86,20,43,0,0
58,18,0,0,0
112,33,4,0,0
37,38,8,0,0
75,53,55,0,0
104,16,6,0,0
18,8,23,0,0
53,17,51,0,0
17,59,53,0,0
116,1,18,0,0
113,43,27,0,0
2,8,31,0,0
25,23,8,0,0
75,9,23,0,0
48,50,61,0,0
16,13,31,0,0
56,53,31,0,0
48,45,48,0,0
61,16,59,1,1
11,38,29,0,0
86,43,55,0,0
43,9,61,0,0
52,16,35,0,0
65,57,29,0,0
25,9,26,1,1
89,41,31,0,0
104,61,59,0,0
72,57,9,0,0
103,58,18,0,0
68,61,39,0,0
86,8,45,0,0
113,18,59,0,0
89,50,6,0,0
2,35,45,0,0
97,46,34,0,0
60,23,5,0,0
47,58,55,0,0
48,53,30,0,0
