cell,drug1_db,drug2_db,synergy,synergistic
10,18,53,0,0
2,5,37,0,0
61,15,0,0,0
37,15,0,0,0
74,5,23,1,1
95,47,41,0,0
23,50,54,0,0
86,58,32,0,0
102,58,13,0,0
99,58,53,1,1
89,15,4,0,0
88,47,30,0,0
37,44,19,0,0
15,0,31,0,0
71,16,41,0,0
10,45,30,0,0
93,25,28,0,0
38,16,58,0,0
119,3,30,0,0
106,37,58,0,0
71,60,38,0,0
36,19,33,0,0
46,25,28,0,0
95,37,17,0,0
118,58,54,0,0
92,10,19,0,0
118,0,42,0,0
88,47,24,0,0
33,31,60,0,0
88,47,51,0,0
87,13,5,0,0
97,56,35,0,0
123,5,27,0,0
1,7,62,0,0
55,14,27,0,0
109,58,27,0,0
21,19,24,0,0
16,40,33,1,1
30,47,5,0,0
106,58,30,0,0
83,40,23,0,0
31,21,29,0,0
1,2,33,0,0
83,16,22,0,0
37,21,24,0,0
25,27,21,0,0
93,30,32,0,0
116,25,43,0,0
121,25,44,0,0
70,25,6,0,0
25,15,32,0,0
48,25,59,0,0
3,28,0,0,0
55,27,20,0,0
93,62,25,0,0
49,30,23,0,0
100,34,22,0,0
36,33,56,0,0
69,45,61,0,0
37,44,45,0,0
43,27,53,1,1
8,0,11,0,0
124,9,1,0,0
71,30,58,1,1
109,49,30,0,0
98,40,26,0,0
31,57,47,0,0
75,49,30,0,0
86,14,15,0,0
64,14,7,0,0
14,45,21,0,0
36,30,45,0,0
103,33,16,0,0
29,37,11,0,0
108,37,33,0,0
20,58,30,0,0
15,57,15,0,0
58,22,8,0,0
116,31,12,0,0
84,27,28,0,0
98,15,62,0,0
79,33,40,0,0
25,57,48,1,1
88,9,50,0,0
102,60,16,0,0
106,39,50,0,0
41,33,29,0,0
58,30,15,0,0
88,28,50,0,0
23,31,4,0,0
93,37,21,0,0
23,45,15,0,0
56,9,23,0,0
100,5,53,0,0
110,37,56,0,0
112,9,4,0,0
16,45,18,0,0
97,27,38,0,0
92,10,21,0,0
95,58,29,0,0
117,7,22,0,0
103,28,38,1,1
82,19,2,0,0
61,9,54,0,0
96,62,24,0,0
3,45,46,0,0
21,0,15,0,0
50,40,41,1,1
71,58,37,0,0
14,31,5,0,0
12,32,34,0,0
61,50,12,0,0
23,21,2,0,0
57,2,60,0,0
44,5,30,0,0
117,14,49,0,0
9,61,35,0,0
61,10,42,1,1
65,50,47,0,0
21,9,19,0,0
115,31,9,0,0
70,27,51,0,0
98,49,28,0,0
17,49,5,1,1
18,25,9,0,0
2,19,33,0,0
81,28,8,0,0
12,32,8,0,0
63,62,7,0,0
74,15,37,0,0
103,7,60,0,0
31,58,18,0,0
57,40,56,1,1
81,22,49,0,0
104,5,36,0,0
3,47,55,0,0
49,23,35,0,0
114,15,50,0,0
30,0,11,0,0
18,21,51,0,0
45,5,57,0,0
34,53,40,1,1
66,50,38,0,0
72,37,45,0,0
79,58,60,0,0
107,49,14,0,0
0,7,58,0,0
93,62,15,0,0
82,5,50,0,0
98,5,46,0,0
30,21,45,0,0
24,16,38,0,0
119,7,35,0,0
111,35,28,0,0
3,40,38,0,0
63,5,35,0,0
82,62,27,0,0
112,27,40,0,0
42,20,39,0,0
4,62,58,0,0
76,21,57,0,0
9,22,37,0,0
106,39,34,0,0
57,10,49,0,0
3,44,1,0,0
7,60,58,0,0
65,25,41,0,0
117,35,37,0,0
115,9,62,0,0
33,28,12,0,0
109,27,45,0,0
14,28,29,0,0
122,33,60,0,0
53,40,45,0,0
101,2,34,0,0
122,10,43,0,0
70,2,5,0,0
104,15,12,0,0
57,2,42,0,0
69,50,3,0,0
19,28,48,0,0
20,62,49,0,0
63,14,22,0,0
85,40,29,0,0
30,21,25,0,0
15,10,17,0,0
22,2,21,0,0
113,5,10,0,0
40,7,19,0,0
85,2,33,0,0
3,62,47,0,0
59,20,28,0,0
15,21,10,1,1
114,40,33,0,0
98,30,33,0,0
60,40,25,0,0
48,57,62,0,0
77,27,3,1,1
80,56,5,0,0
35,40,33,0,0
8,15,38,0,0
68,50,43,0,0
22,40,33,0,0
0,19,7,0,0
119,19,38,0,0
57,21,52,0,0
89,25,18,0,0
18,19,41,0,0
91,58,37,0,0
17,28,6,0,0
65,2,44,0,0
81,5,40,0,0
40,16,3,0,0
115,0,29,0,0
85,31,38,0,0
1,18,50,0,0
23,19,1,0,0
18,49,4,0,0
68,57,26,0,0
19,2,24,0,0
10,15,34,0,0
65,58,32,0,0
68,28,42,0,0
121,49,2,0,0
116,25,36,0,0
112,5,37,0,0
73,7,41,0,0
30,10,42,0,0
110,45,42,0,0
58,49,15,0,0
110,33,30,0,0
105,37,22,0,0
14,19,62,0,0
117,7,58,0,0
28,15,21,0,0
22,31,40,0,0
29,30,31,0,0
11,40,13,0,0
88,27,0,0,0
95,47,58,0,0
60,10,9,0,0
124,25,42,0,0
71,27,61,0,0
27,20,27,0,0
110,37,62,0,0
98,0,51,0,0
15,31,48,0,0
117,30,58,0,0
45,2,44,0,0
62,22,60,0,0
82,45,33,0,0
46,40,43,1,1
6,15,59,0,0
26,35,41,0,0
45,2,62,0,0
44,30,40,0,0
34,58,28,0,0
29,15,36,0,0
92,45,15,0,0
123,60,56,0,0
74,15,5,1,1
21,9,6,0,0
36,41,16,0,0
50,30,56,0,0
97,13,45,0,0
66,27,33,0,0
116,10,49,0,0
36,37,50,0,0
58,10,30,0,0
16,37,30,0,0
86,5,34,0,0
88,33,5,0,0
65,50,9,0,0
86,5,50,0,0
102,41,3,0,0
31,45,18,0,0
31,21,37,0,0
51,7,19,0,0
118,30,45,0,0
63,53,18,0,0
61,15,47,0,0
112,37,48,0,0
6,47,1,0,0
20,21,24,0,0
37,2,60,0,0
30,33,1,0,0
10,28,45,0,0
110,58,10,0,0
116,30,9,0,0
93,30,62,0,0
75,19,18,0,0
11,33,23,0,0
24,50,60,0,0
53,28,50,0,0
63,18,14,0,0
26,35,7,0,0
33,40,9,0,0
34,22,53,0,0
109,5,32,0,0
8,47,31,0,0
4,58,19,0,0
28,58,42,0,0
15,28,51,0,0
100,10,8,0,0
28,5,58,0,0
69,37,33,1,1
12,37,18,0,0
123,40,23,0,0
60,21,12,0,0
90,30,19,0,0
73,7,3,0,0
29,2,60,0,0
5,33,27,0,0
66,23,45,0,0
78,35,56,0,0
29,58,4,0,0
25,21,33,0,0
112,0,45,0,0
68,9,33,0,0
95,62,28,0,0
71,45,13,0,0
57,15,60,0,0
44,9,23,0,0
25,27,32,0,0
43,2,45,0,0
115,58,45,0,0
68,33,40,0,0
57,50,62,0,0
48,21,54,0,0
50,37,58,0,0
75,27,49,0,0
27,15,18,0,0
46,57,5,0,0
105,37,60,0,0
111,61,27,0,0
33,2,29,0,0
4,21,5,0,0
107,35,45,0,0
120,27,58,1,1
104,9,29,0,0
2,40,56,0,0
18,47,32,0,0
52,27,23,0,0
20,58,11,0,0
103,40,28,0,0
15,5,31,0,0
95,10,17,0,0
21,57,42,0,0
83,27,19,0,0
34,7,27,1,1
68,28,21,0,0
41,45,32,0,0
81,7,33,0,0
70,0,17,0,0
3,40,31,0,0
36,40,19,0,0
25,28,62,0,0
102,41,45,0,0
60,15,52,0,0
71,28,56,0,0
109,14,22,0,0
105,23,27,0,0
110,9,50,0,0
82,2,46,0,0
88,45,29,0,0
28,49,59,0,0
56,10,11,1,1
15,44,23,0,0
108,5,60,0,0
45,40,18,0,0
120,22,30,0,0
16,2,39,0,0
12,50,22,0,0
52,28,33,0,0
89,27,17,0,0
3,2,58,0,0
37,5,12,0,0
46,31,38,0,0
15,58,26,0,0
80,13,45,0,0
117,2,10,0,0
82,15,57,0,0
40,40,15,0,0
93,45,57,0,0
12,5,28,0,0
18,58,52,0,0
112,21,52,1,1
111,22,16,0,0
77,5,16,0,0
7,19,37,0,0
