cell,drug1_db,drug2_db,synergy,synergistic
100,58,43,0,0
37,7,13,0,0
27,39,10,0,0
13,55,59,0,0
69,7,58,0,0
101,61,12,0,0
105,56,0,0,0
103,37,51,0,0
80,37,22,0,0
83,58,30,0,0
86,18,37,0,0
10,20,58,0,0
55,8,12,0,0
76,48,12,0,0
20,3,54,0,0
46,49,27,0,0
15,18,49,1,1
73,23,36,0,0
36,8,2,0,0
29,51,48,0,0
102,35,29,0,0
19,49,60,0,0
119,19,0,0,0
65,20,52,0,0
29,13,29,0,0
49,54,19,0,0
17,27,58,0,0
1,43,52,0,0
72,6,38,0,0
111,43,41,0,0
2,27,28,0,0
44,7,17,0,0
9,56,58,0,0
112,37,40,0,0
42,6,31,0,0
33,56,51,0,0
29,37,51,0,0
24,30,31,0,0
33,16,55,0,0
13,57,14,0,0
118,55,14,0,0
99,37,7,0,0
50,27,13,0,0
95,14,42,0,0
122,10,34,0,0
114,27,22,0,0
45,34,2,0,0
76,48,54,0,0
85,58,12,0,0
31,37,47,0,0
61,8,27,0,0
75,53,16,0,0
118,20,52,0,0
10,18,19,0,0
42,30,25,0,0
101,12,44,0,0
88,12,47,0,0
32,36,8,0,0
92,58,22,0,0
10,49,20,0,0
82,53,55,0,0
55,48,37,0,0
121,30,43,0,0
31,58,34,0,0
74,36,49,1,1
116,1,43,0,0
106,18,34,0,0
24,27,29,0,0
102,16,24,0,0
48,53,44,0,0
9,6,56,0,0
85,44,11,0,0
118,6,44,0,0
102,2,33,0,0
66,15,18,0,0
86,43,52,0,0
7,56,49,0,0
111,27,58,0,0
58,30,53,0,0
60,20,59,0,0
27,10,39,0,0
7,34,0,0,0
120,13,43,0,0
35,44,52,1,1
65,30,42,0,0
106,16,37,0,0
78,7,13,0,0
3,35,54,1,1
83,19,29,0,0
71,30,47,0,0
102,6,17,0,0
29,35,12,0,0
102,19,17,0,0
116,43,10,0,0
21,8,13,0,0
70,10,14,0,0
10,37,49,0,0
24,2,42,0,0
124,8,23,0,0
69,6,62,0,0
51,54,1,0,0
16,12,1,0,0
27,13,44,0,0
2,43,30,0,0
27,58,43,0,0
20,14,3,0,0
71,37,31,0,0
121,31,11,0,0
67,61,31,0,0
62,31,30,0,0
72,14,43,0,0
54,43,32,0,0
21,2,61,0,0
13,13,17,0,0
56,35,21,0,0
6,58,12,0,0
51,48,22,0,0
108,8,47,0,0
108,27,32,0,0
3,51,22,0,0
71,19,59,0,0
24,20,51,0,0
19,3,58,0,0
89,34,31,0,0
6,35,50,0,0
95,34,57,0,0
85,2,4,0,0
50,61,47,0,0
124,56,3,0,0
75,34,9,0,0
61,10,32,0,0
27,13,49,0,0
54,54,43,0,0
87,13,61,0,0
102,20,58,0,0
83,2,34,0,0
9,6,13,0,0
33,19,40,0,0
82,56,19,0,0
15,34,49,0,0
71,13,51,0,0
54,43,10,0,0
9,19,33,0,0
119,13,51,0,0
53,61,18,0,0
106,18,31,0,0
7,37,38,0,0
106,34,6,0,0
28,8,48,0,0
82,49,35,0,0
9,7,9,0,0
1,44,12,0,0
43,56,30,0,0
37,16,9,0,0
17,44,39,0,0
119,7,47,0,0
42,18,35,1,1
112,31,43,0,0
6,57,31,0,0
42,30,19,0,0
114,53,46,0,0
9,57,56,0,0
93,14,56,0,0
64,18,27,0,0
65,16,57,0,0
112,37,21,0,0
27,49,2,0,0
46,43,26,0,0
44,31,51,0,0
30,22,49,0,0
69,37,4,0,0
114,49,20,0,0
115,48,32,1,1
71,7,45,0,0
112,19,54,0,0
39,16,7,0,0
103,20,51,0,0
68,6,11,0,0
39,44,62,0,0
102,51,22,0,0
91,44,37,0,0
80,12,22,0,0
59,44,30,0,0
73,3,5,0,0
91,31,11,0,0
107,10,60,1,1
42,13,33,0,0
49,53,47,0,0
83,43,48,0,0
39,7,16,0,0
89,54,43,0,0
24,20,59,0,0
72,18,35,0,0
44,49,17,0,0
31,16,24,0,0
14,20,48,0,0
55,13,18,0,0
83,14,53,0,0
92,7,9,0,0
18,53,43,0,0
27,44,30,1,1
109,14,35,0,0
10,37,20,1,1
108,61,26,0,0
113,30,31,0,0
24,49,45,0,0
25,37,10,0,0
72,43,4,0,0
79,32,12,0,0
69,18,11,1,1
37,19,49,0,0
118,2,56,0,0
69,30,60,0,0
4,54,44,0,0
111,53,19,0,0
20,30,60,1,1
47,53,44,0,0
103,2,33,0,0
23,43,8,0,0
7,34,38,0,0
85,51,17,0,0
119,31,46,0,0
46,44,13,0,0
99,53,49,0,0
62,8,2,0,0
71,2,28,0,0
42,30,45,0,0
37,57,47,1,1
67,8,27,0,0
1,8,47,0,0
59,56,44,0,0
114,18,53,0,0
70,13,36,0,0
111,49,37,0,0
118,27,13,0,0
8,8,39,0,0
31,7,44,0,0
64,30,18,1,1
120,58,39,0,0
75,49,53,0,0
8,3,10,0,0
99,34,49,1,1
36,52,13,0,0
18,37,2,0,0
5,34,11,0,0
75,53,19,0,0
84,44,19,1,1
96,30,31,0,0
71,27,49,1,1
92,19,9,0,0
8,23,18,0,0
97,57,28,0,0
87,1,27,0,0
105,7,58,0,0
72,53,45,0,0
120,37,23,0,0
78,16,18,0,0
23,53,49,0,0
8,34,14,0,0
97,37,13,0,0
46,52,1,0,0
62,39,8,0,0
118,57,6,0,0
120,49,3,0,0
124,49,60,0,0
97,18,16,0,0
32,31,2,0,0
106,27,43,0,0
25,12,31,0,0
11,19,54,0,0
81,22,19,0,0
119,58,59,0,0
13,2,56,0,0
44,43,52,0,0
38,49,1,0,0
24,7,17,0,0
60,57,58,0,0
43,7,49,0,0
121,49,37,0,0
115,18,48,0,0
22,14,56,0,0
81,13,10,0,0
60,56,18,1,1
10,35,16,0,0
66,34,31,0,0
44,18,48,0,0
93,19,20,0,0
52,22,32,0,0
44,13,2,0,0
68,34,4,0,0
93,27,46,1,1
5,27,14,0,0
18,18,36,0,0
112,44,38,0,0
66,58,27,0,0
42,56,57,0,0
36,19,37,0,0
2,57,59,0,0
118,37,43,0,0
12,20,56,0,0
29,56,0,0,0
65,57,60,0,0
24,43,27,0,0
24,34,30,0,0
15,13,28,0,0
38,22,32,0,0
86,16,13,0,0
26,60,10,0,0
32,23,10,0,0
60,35,16,0,0
94,26,44,0,0
102,44,11,0,0
18,54,27,0,0
31,37,52,0,0
111,49,54,0,0
75,14,42,0,0
89,5,34,0,0
16,52,22,0,0
28,13,61,0,0
104,13,31,0,0
70,8,11,0,0
102,31,30,0,0
23,19,43,0,0
44,34,31,0,0
54,47,22,0,0
63,6,7,0,0
73,8,2,0,0
39,6,43,0,0
37,13,41,1,1
91,37,10,0,0
13,44,21,0,0
107,56,5,0,0
24,31,41,0,0
80,49,32,0,0
103,43,52,0,0
14,19,52,0,0
14,58,30,0,0
103,44,42,0,0
107,36,14,0,0
121,13,9,0,0
90,8,2,0,0
105,58,27,0,0
99,35,62,0,0
14,6,38,0,0
112,6,34,0,0
60,2,19,0,0
99,57,56,0,0
17,37,10,0,0
108,54,44,0,0
8,44,3,0,0
25,53,37,0,0
28,8,19,0,0
23,52,53,0,0
102,27,13,0,0
119,18,47,0,0
124,36,27,0,0
17,18,36,0,0
67,34,22,1,1
23,31,34,1,1
42,34,62,0,0
4,60,13,0,0
103,16,45,0,0
37,16,46,0,0
67,12,53,0,0
56,34,56,0,0
22,35,50,0,0
42,19,31,0,0
56,58,57,0,0
66,30,58,0,0
100,37,14,0,0
9,55,0,0,0
90,32,47,0,0
33,19,4,0,0
106,16,4,0,0
13,35,9,0,0
22,43,42,0,0
88,19,22,0,0
58,15,37,0,0
44,56,44,0,0
2,19,0,0,0
83,51,13,0,0
113,5,30,0,0
75,53,54,0,0
65,56,6,0,0
60,30,14,0,0
68,30,38,1,1
17,44,8,0,0
57,19,34,0,0
100,2,49,0,0
74,5,10,0,0
82,7,18,0,0
4,34,11,0,0
70,39,14,0,0
46,8,10,0,0
95,51,22,0,0
103,16,22,0,0
53,22,61,0,0
43,30,18,0,0
20,37,14,0,0
111,43,40,0,0
106,30,29,0,0
110,8,54,0,0
6,13,14,0,0
121,37,13,0,0
85,49,29,0,0
105,6,21,0,0
16,53,49,0,0
101,31,2,0,0
33,18,27,0,0
23,61,8,0,0
86,19,4,0,0
105,37,43,0,0
93,6,31,0,0
97,43,48,0,0
33,20,38,0,0
94,31,37,0,0
109,19,40,0,0
75,27,22,0,0
110,43,30,1,1
72,55,34,0,0
75,18,25,0,0
102,57,43,0,0
111,53,14,1,1
68,55,34,0,0
5,23,44,0,0
121,58,19,0,0
23,18,26,1,1
47,14,3,0,0
64,56,5,0,0
47,23,3,0,0
62,18,34,1,1
52,52,61,0,0
29,44,25,0,0
9,18,37,1,1
23,34,44,0,0
63,19,35,0,0
64,23,36,0,0
118,7,6,0,0
70,53,54,0,0
29,35,50,0,0
93,18,7,0,0
106,31,45,0,0
53,1,52,0,0
38,31,8,0,0
96,56,49,0,0
102,7,20,0,0
116,54,19,0,0
11,18,34,0,0
42,6,43,0,0
10,49,21,0,0
105,13,9,0,0
58,54,60,0,0
41,47,37,0,0
103,30,31,0,0
95,49,45,0,0
9,43,7,0,0
22,27,17,0,0
51,2,32,0,0
65,31,42,0,0
115,48,37,0,0
13,7,58,0,0
20,31,10,0,0
45,15,30,0,0
24,18,47,0,0
36,12,53,0,0
39,44,51,0,0
78,56,57,0,0
85,20,53,0,0
27,43,14,0,0
31,44,34,0,0
49,54,32,0,0
22,35,0,0,0
42,13,2,0,0
102,16,60,0,0
18,10,18,0,0
44,53,49,0,0
4,53,44,1,1
75,16,24,0,0
95,7,18,0,0
86,30,55,0,0
21,37,10,0,0
12,43,45,0,0
102,51,48,0,0
92,2,28,0,0
84,10,8,0,0
124,5,54,0,0
92,51,11,0,0
55,8,48,0,0
12,55,50,0,0
2,16,45,0,0
109,53,38,0,0
85,20,38,0,0
108,27,22,0,0
2,55,27,0,0
36,1,19,0,0
44,14,11,0,0
40,18,22,0,0
9,19,29,0,0
111,16,33,0,0
39,2,29,0,0
13,19,49,0,0
89,27,13,0,0
93,37,43,0,0
79,2,37,0,0
78,51,31,0,0
11,26,44,0,0
121,56,19,0,0
72,18,60,0,0
86,7,11,0,0
122,43,48,0,0
36,61,12,0,0
19,18,37,0,0
45,56,49,0,0
68,27,45,0,0
70,30,2,0,0
103,44,30,1,1
65,19,4,0,0
87,22,18,0,0
12,31,43,0,0
93,56,30,0,0
0,27,18,0,0
76,53,10,0,0
2,31,46,0,0
90,18,47,0,0
13,44,31,0,0
5,18,15,0,0
118,34,4,0,0
42,6,38,0,0
32,37,23,0,0
89,56,30,0,0
68,20,53,0,0
7,20,46,0,0
8,43,27,0,0
89,13,18,0,0
70,3,39,0,0
25,44,34,0,0
35,18,37,0,0
64,2,27,0,0
31,53,62,0,0
52,8,49,0,0
35,53,43,0,0
89,10,34,0,0
77,36,3,0,0
17,39,60,0,0
3,35,38,0,0
9,31,22,0,0
83,16,40,0,0
110,44,37,0,0
49,18,53,0,0
118,53,45,0,0
3,18,6,0,0
114,20,52,0,0
52,19,49,0,0
83,19,33,0,0
79,54,12,0,0
19,43,3,0,0
27,30,53,1,1
8,31,36,0,0
14,53,25,0,0
55,18,61,1,1
122,61,12,0,0
11,12,47,0,0
83,34,42,0,0
120,2,5,0,0
89,14,36,0,0
59,6,2,0,0
43,18,21,0,0
46,19,37,0,0
71,2,4,0,0
3,49,53,0,0
104,8,47,0,0
45,3,39,0,0
113,2,37,0,0
69,20,29,0,0
37,19,9,0,0
47,54,23,0,0
121,37,19,0,0
99,27,14,0,0
96,39,10,0,0
59,27,54,0,0
97,6,45,0,0
19,36,10,0,0
71,51,48,0,0
68,35,0,0,0
95,14,35,0,0
4,44,13,0,0
119,37,22,0,0
44,18,54,0,0
29,7,16,0,0
21,18,44,0,0
9,58,11,0,0
115,31,43,0,0
15,57,28,0,0
21,8,2,0,0
97,19,4,0,0
92,58,33,0,0
114,18,20,0,0
28,44,19,0,0
72,18,27,1,1
75,13,20,0,0
121,44,38,0,0
4,60,5,0,0
6,18,60,0,0
50,8,1,0,0
93,31,40,0,0
80,2,1,0,0
68,30,14,1,1
109,13,28,0,0
83,7,31,0,0
50,53,54,0,0
111,44,9,0,0
82,2,41,0,0
88,2,49,0,0
99,57,58,0,0
75,19,12,0,0
122,26,2,0,0
55,47,26,0,0
37,58,57,0,0
22,16,52,0,0
7,27,49,0,0
48,49,32,0,0
118,55,62,0,0
92,56,43,0,0
31,18,31,0,0
97,27,37,0,0
3,6,12,0,0
55,61,1,0,0
30,49,1,0,0
66,58,11,0,0
105,14,54,0,0
8,56,30,0,0
17,36,53,0,0
72,37,13,0,0
119,19,31,0,0
108,22,34,0,0
4,18,60,0,0
6,20,34,0,0
34,52,22,0,0
107,49,3,0,0
29,19,13,0,0
118,43,54,0,0
43,16,38,0,0
33,16,40,0,0
98,14,55,0,0
30,12,1,1,1
6,31,49,0,0
30,37,19,0,0
119,31,38,0,0
69,30,25,0,0
92,56,53,0,0
18,58,53,0,0
22,30,60,0,0
98,14,34,0,0
55,12,37,0,0
95,19,22,0,0
75,20,2,0,0
111,7,25,0,0
49,13,54,0,0
22,44,19,0,0
56,30,55,0,0
77,5,36,0,0
65,57,28,0,0
113,14,43,0,0
112,53,55,0,0
42,20,62,0,0
71,31,30,0,0
90,54,61,0,0
108,49,10,0,0
25,2,18,0,0
51,12,53,0,0
93,43,25,0,0
111,43,52,0,0
46,19,53,0,0
58,30,43,0,0
6,27,45,0,0
57,47,10,0,0
112,13,29,0,0
88,10,8,0,0
7,34,31,0,0
105,51,14,0,0
106,58,29,0,0
114,13,9,0,0
13,2,58,0,0
55,32,8,0,0
31,18,0,1,1
107,23,10,0,0
75,16,44,0,0
7,31,21,0,0
100,44,11,0,0
33,6,27,0,0
120,23,30,0,0
58,27,2,0,0
43,20,55,0,0
116,1,53,0,0
36,22,32,0,0
92,30,11,0,0
6,6,60,0,0
49,12,22,0,0
118,18,58,0,0
48,52,8,0,0
121,18,22,1,1
26,36,2,1,1
118,7,20,0,0
2,31,59,0,0
42,51,48,0,0
85,18,37,0,0
100,18,44,0,0
92,34,9,0,0
67,37,22,0,0
66,18,53,0,0
4,37,14,0,0
78,20,51,0,0
58,13,14,0,0
95,31,11,0,0
109,27,21,0,0
119,7,2,0,0
37,14,22,0,0
19,10,11,0,0
86,35,0,0,0
20,43,27,0,0
78,35,49,0,0
54,48,12,0,0
26,23,5,0,0
3,57,24,1,1
37,6,27,0,0
95,18,0,0,0
107,36,53,0,0
123,27,49,1,1
102,18,45,0,0
112,6,62,0,0
54,8,19,0,0
74,36,27,1,1
62,23,5,0,0
68,18,37,0,0
119,30,25,0,0
86,57,42,0,0
87,2,13,0,0
72,35,43,0,0
51,19,22,0,0
2,49,2,0,0
31,35,11,0,0
16,8,12,0,0
107,39,34,0,0
100,30,53,0,0
96,15,54,0,0
31,51,40,0,0
50,49,52,0,0
86,30,47,0,0
48,54,27,0,0
79,37,13,0,0
92,6,21,0,0
12,6,9,0,0
109,57,19,0,0
14,51,44,0,0
119,16,41,0,0
42,14,43,0,0
35,10,26,0,0
97,44,59,0,0
106,18,0,0,0
94,12,27,0,0
77,3,53,0,0
15,58,56,0,0
85,58,29,0,0
75,14,34,0,0
53,12,48,0,0
105,2,34,0,0
58,14,2,0,0
99,58,41,0,0
75,31,34,1,1
54,18,61,0,0
97,7,58,0,0
59,43,6,0,0
7,57,31,0,0
45,18,36,0,0
2,31,49,0,0
31,2,56,0,0
96,5,54,1,1
73,58,30,0,0
83,37,51,0,0
12,7,57,0,0
24,13,49,0,0
116,26,13,0,0
10,7,18,0,0
81,10,8,0,0
82,30,11,0,0
89,44,3,0,0
11,44,1,0,0
89,18,10,0,0
78,35,59,0,0
36,18,34,0,0
10,55,35,0,0
11,31,47,0,0
14,44,0,0,0
43,20,57,0,0
103,43,59,0,0
12,56,6,0,0
6,53,41,0,0
42,51,20,0,0
94,2,1,0,0
105,53,44,0,0
111,16,20,0,0
33,55,57,0,0
86,27,49,0,0
52,48,8,0,0
74,5,43,0,0
65,30,49,0,0
78,56,17,0,0
99,58,12,0,0
113,53,30,1,1
18,37,49,0,0
92,51,35,0,0
39,55,45,0,0
115,34,22,1,1
44,37,54,0,0
25,10,52,0,0
93,58,0,0,0
64,37,54,0,0
113,30,2,0,0
22,6,34,0,0
65,53,48,0,0
74,60,37,0,0
89,53,23,0,0
23,8,12,0,0
9,43,54,0,0
109,56,51,0,0
3,56,12,0,0
5,56,49,0,0
59,2,4,0,0
45,39,60,0,0
93,18,58,0,0
44,31,21,0,0
40,61,52,0,0
124,8,56,0,0
87,19,49,0,0
61,19,32,0,0
29,2,34,0,0
9,53,54,0,0
65,53,38,0,0
63,20,6,0,0
118,2,19,0,0
5,11,14,0,0
31,44,33,0,0
30,2,26,0,0
117,48,43,0,0
79,13,54,1,1
69,37,52,0,0
42,6,28,0,0
73,53,23,0,0
66,10,27,0,0
68,51,13,0,0
41,10,54,0,0
18,49,27,1,1
38,34,32,0,0
65,49,27,0,0
116,52,61,0,0
41,31,18,0,0
122,31,44,1,1
78,18,45,0,0
82,55,57,0,0
85,18,58,0,0
53,19,61,0,0
61,49,1,0,0
61,43,48,0,0
81,12,1,0,0
112,56,19,0,0
6,14,57,0,0
46,52,13,0,0
64,14,13,1,1
118,7,28,0,0
43,58,21,0,0
120,11,30,0,0
99,49,21,0,0
117,19,43,0,0
19,2,56,0,0
65,20,62,0,0
56,27,35,0,0
25,43,48,0,0
99,55,20,0,0
106,34,55,0,0
44,49,27,0,0
32,3,23,0,0
67,43,27,0,0
66,34,2,0,0
79,43,12,0,0
99,27,51,0,0
46,12,26,0,0
3,30,2,0,0
4,5,11,0,0
85,20,59,0,0
12,37,31,0,0
59,18,58,0,0
102,6,13,0,0
68,18,20,0,0
56,20,18,0,0
108,19,54,0,0
15,51,17,0,0
63,2,18,0,0
65,14,29,0,0
35,61,13,0,0
70,3,2,0,0
112,57,52,0,0
106,20,57,0,0
71,49,53,0,0
44,30,31,0,0
108,31,22,0,0
99,58,19,0,0
111,49,16,0,0
4,10,60,0,0
119,27,50,0,0
29,27,35,0,0
80,32,48,0,0
121,57,19,0,0
45,34,15,0,0
84,61,19,0,0
103,44,60,0,0
3,6,11,0,0
118,51,14,0,0
72,2,58,0,0
82,31,49,0,0
111,31,18,1,1
69,19,35,0,0
100,49,3,0,0
71,51,46,0,0
66,30,15,0,0
24,27,28,0,0
26,2,34,0,0
121,6,0,0,0
43,18,35,0,0
41,32,12,0,0
106,49,55,0,0
1,31,49,0,0
84,52,13,0,0
100,34,44,0,0
59,31,50,0,0
2,18,6,0,0
44,35,58,0,0
7,27,17,0,0
112,7,0,0,0
98,20,57,0,0
81,13,37,0,0
26,13,11,0,0
115,18,27,0,0
43,27,37,0,0
23,37,53,0,0
59,31,30,0,0
100,34,49,0,0
101,61,52,0,0
115,54,27,0,0
23,37,26,0,0
26,36,15,0,0
41,8,13,0,0
108,31,43,0,0
10,27,54,0,0
72,55,4,0,0
114,57,24,0,0
9,16,27,0,0
107,14,15,0,0
83,35,17,0,0
75,30,60,0,0
73,44,43,0,0
112,35,31,0,0
34,53,61,0,0
44,27,50,0,0
42,57,52,0,0
115,47,44,0,0
15,27,22,0,0
8,56,53,0,0
97,14,11,0,0
38,10,53,0,0
14,44,25,1,1
42,20,51,0,0
40,44,47,0,0
68,56,47,0,0
99,49,4,1,1
65,49,17,0,0
122,37,54,0,0
85,37,38,0,0
123,61,12,1,1
104,32,1,1,1
71,56,6,0,0
44,55,56,0,0
103,19,22,0,0
18,13,49,0,0
31,49,55,0,0
58,15,18,0,0
85,7,20,0,0
112,53,54,0,0
10,20,53,0,0
95,30,14,0,0
116,12,27,0,0
39,44,14,0,0
61,19,31,0,0
72,13,43,0,0
17,44,30,0,0
114,37,41,0,0
2,30,20,0,0
58,5,11,0,0
17,34,10,0,0
42,43,27,0,0
68,57,52,0,0
59,14,28,0,0
104,54,18,0,0
73,34,2,0,0
57,48,54,0,0
19,56,18,0,0
102,30,45,0,0
82,6,7,0,0
109,13,19,0,0
78,19,21,0,0
69,14,6,0,0
53,12,1,0,0
97,7,55,0,0
99,13,18,0,0
13,55,54,0,0
114,58,11,0,0
83,27,41,0,0
92,13,44,0,0
103,53,13,0,0
3,51,21,1,1
93,53,54,1,1
120,56,44,0,0
84,49,27,0,0
37,7,50,0,0
34,47,49,0,0
25,34,19,0,0
88,37,19,0,0
124,15,3,0,0
81,44,10,0,0
107,13,14,0,0
114,27,46,0,0
