cell,drug1_db,drug2_db,synergy,synergistic
76,51,0,0,0
4,31,43,0,0
90,3,40,0,0
25,56,20,0,0
78,0,41,0,0
110,46,0,0,0
123,47,15,0,0
101,35,2,0,0
4,2,47,0,0
107,12,59,0,0
6,22,43,0,0
63,42,51,0,0
35,35,16,0,0
90,6,60,0,0
29,46,2,0,0
100,6,17,0,0
2,35,40,0,0
115,27,61,0,0
59,51,16,0,0
55,37,27,0,0
24,51,31,0,0
1,6,25,0,0
74,22,62,0,0
68,38,17,0,0
17,17,35,0,0
76,35,12,1,1
70,21,26,0,0
73,55,27,0,0
78,12,20,0,0
80,3,19,0,0
37,6,21,0,0
73,56,27,0,0
11,6,46,0,0
15,21,56,0,0
90,0,13,0,0
110,60,32,1,1
24,46,26,1,1
11,1,60,0,0
13,48,44,0,0
30,3,14,0,0
45,17,11,0,0
52,9,20,0,0
85,0,59,0,0
2,51,52,0,0
6,0,60,0,0
119,29,55,0,0
19,60,58,0,0
31,9,18,0,0
34,17,29,0,0
50,51,21,1,1
38,6,20,0,0
28,37,0,0,0
64,1,20,0,0
16,47,1,0,0
115,0,44,0,0
19,36,47,0,0
92,0,3,0,0
10,6,20,1,1
50,20,9,0,0
41,20,1,0,0
55,38,17,0,0
60,24,30,0,0
1,44,45,0,0
43,0,51,0,0
31,11,61,0,0
120,57,33,0,0
44,1,2,0,0
46,57,29,0,0
35,44,56,0,0
74,47,17,0,0
105,21,38,0,0
60,60,8,0,0
14,3,31,0,0
40,21,40,0,0
95,60,39,1,1
122,27,2,0,0
119,44,1,0,0
38,47,29,0,0
38,49,15,0,0
45,2,51,0,0
19,20,54,0,0
89,17,31,0,0
11,15,9,0,0
76,23,5,0,0
36,31,13,0,0
113,6,44,0,0
124,6,35,0,0
1,22,58,0,0
101,51,62,0,0
69,0,45,0,0
76,21,48,1,1
94,60,34,0,0
110,46,35,0,0
47,50,49,0,0
46,12,52,0,0
85,60,52,1,1
60,1,25,0,0
114,44,0,0,0
92,31,51,0,0
121,52,33,0,0
89,4,20,0,0
95,38,35,0,0
53,35,7,0,0
112,20,52,0,0
32,36,50,0,0
92,21,47,0,0
45,24,22,0,0
115,2,25,0,0
86,46,13,0,0
66,35,29,0,0
59,6,16,0,0
109,21,44,0,0
28,37,62,0,0
119,46,48,0,0
68,6,55,0,0
86,52,29,0,0
32,22,17,0,0
72,1,30,0,0
64,20,24,0,0
69,35,31,0,0
100,50,47,0,0
4,23,0,0,0
96,11,30,0,0
1,35,55,0,0
85,17,38,0,0
111,6,15,0,0
60,1,32,0,0
109,61,2,0,0
61,38,52,0,0
14,60,58,0,0
121,52,5,0,0
102,6,7,0,0
34,4,60,0,0
107,57,38,0,0
116,18,11,0,0
79,1,17,1,1
62,25,2,0,0
2,35,19,0,0
121,46,24,0,0
85,2,14,0,0
76,52,50,0,0
44,29,13,0,0
24,52,47,0,0
41,15,35,0,0
80,3,10,0,0
9,62,18,0,0
35,35,60,0,0
120,22,60,0,0
61,17,60,0,0
13,0,12,0,0
33,20,21,0,0
40,48,25,0,0
99,4,22,0,0
95,12,48,0,0
25,21,62,0,0
91,37,44,0,0
49,3,0,0,0
49,24,33,0,0
106,11,55,1,1
23,17,11,0,0
122,38,55,0,0
1,31,13,0,0
94,15,42,0,0
33,22,14,0,0
61,3,25,0,0
57,29,38,0,0
77,2,1,0,0
19,46,39,0,0
77,2,27,0,0
24,24,59,0,0
9,35,2,1,1
69,51,23,0,0
14,51,21,0,0
53,36,10,0,0
0,21,29,0,0
45,0,57,0,0
116,6,29,0,0
96,35,2,0,0
17,56,60,0,0
103,52,45,0,0
31,11,56,0,0
11,15,62,0,0
84,29,56,0,0
16,4,49,0,0
14,36,33,0,0
102,35,54,0,0
24,1,3,0,0
101,38,13,0,0
60,17,40,0,0
64,12,50,0,0
19,1,43,0,0
78,52,10,0,0
46,1,18,0,0
89,35,50,0,0
33,31,41,0,0
26,35,0,0,0
122,11,62,0,0
8,29,2,0,0
24,44,51,0,0
73,60,56,0,0
32,44,33,0,0
57,24,43,0,0
33,21,28,0,0
116,61,21,0,0
101,20,60,0,0
70,23,18,0,0
36,20,29,0,0
67,6,11,0,0
93,38,55,0,0
7,36,26,0,0
60,31,38,0,0
120,23,29,0,0
40,46,36,0,0
115,38,30,0,0
29,6,28,0,0
77,0,27,0,0
89,62,21,0,0
32,22,62,0,0
5,1,62,0,0
93,17,1,0,0
16,31,17,0,0
9,44,29,0,0
86,29,19,0,0
51,2,35,0,0
1,35,52,0,0
68,20,16,0,0
45,46,57,0,0
24,3,47,0,0
102,12,33,0,0
8,1,35,0,0
27,60,14,0,0
107,51,60,0,0
21,21,3,0,0
96,11,60,0,0
107,52,45,0,0
105,30,17,0,0
21,2,24,0,0
50,4,47,0,0
32,12,6,0,0
92,0,21,0,0
15,25,62,0,0
14,17,55,0,0
67,16,9,0,0
107,48,10,1,1
36,51,44,0,0
48,44,35,0,0
10,9,20,0,0
61,31,44,0,0
59,21,42,0,0
12,1,5,0,0
79,52,43,0,0
86,12,58,0,0
111,49,21,0,0
16,9,46,0,0
4,48,32,0,0
102,1,31,0,0
28,2,21,1,1
64,17,24,0,0
61,21,50,0,0
33,21,54,0,0
105,6,27,0,0
101,29,47,0,0
18,6,17,0,0
119,57,11,0,0
115,25,16,0,0
12,36,25,0,0
6,36,26,0,0
88,31,44,0,0
84,37,2,0,0
52,9,38,0,0
12,12,59,0,0
53,17,5,0,0
88,35,20,0,0
29,57,24,0,0
64,12,14,0,0
28,30,61,0,0
92,46,62,0,0
63,9,49,0,0
37,35,2,0,0
89,34,35,0,0
2,3,17,0,0
117,62,50,0,0
9,56,16,0,0
60,20,38,0,0
30,6,29,0,0
115,55,61,0,0
33,29,52,0,0
30,38,48,0,0
121,52,23,0,0
96,6,2,0,0
32,22,47,0,0
1,17,29,0,0
17,37,62,0,0
89,51,31,0,0
25,61,35,0,0
23,61,1,0,0
87,25,1,0,0
102,24,23,0,0
49,12,28,0,0
49,60,23,0,0
90,36,26,0,0
96,9,30,0,0
53,2,40,0,0
96,17,56,0,0
85,36,17,0,0
74,0,44,0,0
85,21,45,0,0
95,23,26,0,0
114,42,6,0,0
70,44,30,0,0
109,17,38,0,0
75,25,35,0,0
91,9,1,0,0
11,9,47,0,0
4,44,14,0,0
43,22,6,0,0
96,29,37,0,0
53,20,50,0,0
92,38,26,0,0
103,29,24,0,0
96,11,38,0,0
80,20,24,0,0
18,2,6,0,0
121,1,39,0,0
76,52,45,0,0
99,4,29,0,0
96,60,62,0,0
33,36,38,0,0
61,2,55,0,0
123,17,6,1,1
111,62,34,0,0
73,62,35,0,0
32,57,44,0,0
123,53,6,0,0
14,21,24,0,0
3,62,47,0,0
111,20,0,0,0
116,30,37,0,0
66,0,61,0,0
29,51,59,0,0
41,31,9,0,0
123,44,6,0,0
7,23,62,0,0
76,22,6,0,0
46,31,36,0,0
98,20,17,0,0
35,55,61,0,0
69,22,54,0,0
37,25,61,0,0
1,44,52,0,0
17,62,56,0,0
94,9,2,0,0
20,38,17,0,0
60,48,47,0,0
54,38,27,0,0
104,2,42,0,0
64,57,3,0,0
33,51,0,0,0
45,23,58,0,0
114,31,6,1,1
61,22,21,0,0
121,3,0,0,0
72,46,32,1,1
97,20,62,0,0
72,52,20,0,0
56,1,17,1,1
80,60,40,1,1
97,21,0,0,0
1,52,32,1,1
52,56,37,0,0
70,35,28,0,0
49,52,2,0,0
95,23,57,0,0
92,24,8,0,0
24,51,21,0,0
102,2,44,0,0
105,20,16,0,0
5,0,16,0,0
45,52,5,0,0
83,9,6,0,0
12,2,19,0,0
111,9,21,0,0
90,29,47,0,0
36,36,59,0,0
34,9,29,0,0
8,6,60,0,0
1,48,29,0,0
79,35,2,0,0
35,38,62,0,0
12,51,41,0,0
40,38,12,0,0
124,35,29,0,0
107,48,44,0,0
32,1,60,0,0
0,6,60,0,0
87,1,29,0,0
31,9,56,0,0
110,21,38,0,0
123,42,47,0,0
118,0,24,0,0
100,17,4,0,0
53,6,60,0,0
65,34,0,0,0
54,18,60,0,0
19,29,35,0,0
107,21,51,0,0
107,38,58,0,0
49,48,8,0,0
32,12,43,0,0
6,36,13,0,0
122,27,30,0,0
29,38,13,0,0
32,6,45,0,0
49,17,10,0,0
88,1,50,0,0
29,21,17,0,0
101,38,21,0,0
14,12,35,0,0
61,12,55,0,0
36,57,17,0,0
36,17,6,0,0
106,2,0,0,0
80,60,59,0,0
97,60,55,1,1
53,0,57,0,0
20,24,22,0,0
120,0,6,0,0
20,35,36,0,0
20,38,33,0,0
70,38,52,0,0
9,18,25,0,0
108,34,21,1,1
80,21,54,0,0
60,17,2,0,0
6,57,32,0,0
32,31,59,0,0
110,24,48,0,0
110,20,8,0,0
3,9,60,0,0
95,23,41,1,1
19,57,23,0,0
1,57,54,0,0
51,60,9,0,0
118,23,21,0,0
115,2,30,0,0
101,52,19,0,0
63,44,49,0,0
113,60,35,1,1
43,53,50,0,0
92,51,24,0,0
115,56,6,0,0
104,47,4,1,1
88,17,29,0,0
82,42,6,0,0
104,9,4,0,0
6,1,35,0,0
120,22,58,0,0
73,11,16,0,0
78,52,57,0,0
25,0,56,0,0
65,21,29,0,0
40,22,5,0,0
80,0,41,0,0
86,52,28,0,0
33,48,1,0,0
0,37,35,0,0
58,46,17,0,0
12,2,38,0,0
10,30,37,0,0
37,37,0,0,0
101,6,51,0,0
80,51,32,0,0
0,60,16,0,0
44,12,35,0,0
41,51,16,0,0
59,49,44,0,0
48,20,51,0,0
28,11,44,0,0
90,17,38,0,0
118,51,20,0,0
79,31,10,0,0
6,60,50,1,1
41,50,2,0,0
98,36,45,0,0
122,38,16,0,0
33,44,54,0,0
20,60,29,0,0
57,35,28,0,0
120,60,30,0,0
117,47,62,0,0
101,12,40,0,0
98,38,24,0,0
44,21,33,0,0
73,37,18,0,0
101,23,17,0,0
6,3,2,0,0
17,44,20,0,0
14,46,35,0,0
120,51,32,0,0
26,1,27,0,0
57,20,25,0,0
49,1,33,0,0
49,22,2,0,0
100,50,29,0,0
34,62,16,0,0
110,36,3,0,0
40,38,30,0,0
55,61,35,0,0
30,0,48,0,0
46,51,41,0,0
20,38,25,0,0
15,27,16,0,0
90,1,41,0,0
10,9,29,0,0
114,44,6,0,0
124,2,31,0,0
92,12,51,0,0
90,35,21,0,0
79,12,58,0,0
124,48,36,0,0
86,22,1,0,0
88,34,60,0,0
85,51,50,0,0
91,55,30,0,0
93,6,29,0,0
70,36,52,0,0
40,31,14,0,0
78,31,28,0,0
29,23,48,0,0
78,31,6,0,0
77,35,11,0,0
120,12,47,0,0
28,11,62,0,0
17,25,0,0,0
30,57,40,0,0
78,48,24,0,0
79,0,62,0,0
107,36,39,0,0
14,12,0,0,0
16,9,53,0,0
73,2,9,0,0
107,48,2,1,1
20,52,2,0,0
99,16,21,0,0
32,36,40,0,0
31,21,38,1,1
63,2,46,0,0
49,36,18,0,0
71,22,34,0,0
71,29,34,0,0
15,44,9,0,0
85,3,20,0,0
30,12,57,0,0
53,38,55,0,0
14,51,52,0,0
31,35,56,0,0
84,17,27,0,0
17,56,9,0,0
90,0,6,0,0
68,44,2,0,0
90,38,2,0,0
96,9,29,0,0
85,6,8,0,0
92,20,54,1,1
44,35,24,0,0
44,23,52,0,0
124,1,19,0,0
47,1,62,0,0
66,11,6,0,0
32,21,20,0,0
20,3,12,0,0
78,36,32,0,0
17,20,37,0,0
0,62,1,0,0
60,0,29,0,0
30,48,13,0,0
100,49,42,0,0
103,29,45,0,0
8,27,0,0,0
21,6,36,0,0
121,21,7,0,0
44,3,23,0,0
28,0,20,0,0
33,23,50,0,0
13,23,5,0,0
111,29,60,0,0
95,3,47,0,0
74,62,34,0,0
15,17,18,0,0
120,23,55,0,0
40,1,28,0,0
109,44,27,0,0
35,62,2,0,0
88,47,51,0,0
97,21,56,0,0
24,44,62,0,0
51,16,27,0,0
119,44,28,0,0
62,37,11,0,0
94,22,6,0,0
78,46,1,0,0
47,6,17,0,0
83,18,9,0,0
14,52,45,0,0
40,17,29,0,0
103,44,18,0,0
16,31,29,0,0
57,38,41,0,0
68,38,30,0,0
5,11,37,0,0
19,24,18,0,0
53,23,57,0,0
78,24,38,0,0
107,24,39,0,0
69,3,55,1,1
10,9,11,0,0
100,35,34,0,0
61,46,1,0,0
16,17,60,0,0
57,21,20,0,0
38,34,49,0,0
124,22,62,0,0
72,23,62,0,0
29,21,32,0,0
23,16,61,0,0
71,44,46,0,0
69,21,22,0,0
27,57,48,0,0
83,6,29,0,0
102,2,39,0,0
21,17,22,0,0
53,29,35,0,0
63,31,34,0,0
102,23,18,0,0
41,51,1,0,0
30,60,19,0,0
36,24,50,0,0
109,1,16,0,0
94,50,17,0,0
103,3,58,0,0
10,60,30,0,0
59,20,49,0,0
119,2,35,0,0
83,20,17,0,0
96,17,30,0,0
49,31,41,0,0
21,0,3,0,0
48,51,1,0,0
6,2,51,0,0
9,16,56,0,0
82,6,35,1,1
123,9,49,0,0
85,57,2,0,0
44,0,52,0,0
32,51,41,0,0
82,6,31,0,0
27,24,5,0,0
2,12,41,0,0
39,55,61,0,0
58,49,20,0,0
85,23,59,0,0
18,56,37,0,0
71,1,0,1,1
10,55,37,0,0
93,6,1,0,0
51,35,2,1,1
15,18,16,0,0
17,60,17,0,0
86,46,54,0,0
30,22,44,0,0
80,57,46,0,0
62,16,17,0,0
81,61,62,0,0
70,23,46,0,0
94,15,29,0,0
113,21,42,0,0
61,21,46,0,0
121,60,31,0,0
34,16,9,0,0
112,35,23,0,0
109,11,38,0,0
30,60,52,0,0
36,60,10,0,0
8,20,17,0,0
53,31,33,0,0
85,2,51,0,0
71,0,17,0,0
90,22,43,0,0
60,57,12,0,0
85,38,12,1,1
46,60,31,0,0
78,35,32,0,0
60,23,55,0,0
35,16,44,0,0
80,57,20,0,0
34,20,1,0,0
49,20,2,0,0
32,0,8,0,0
47,47,20,0,0
12,52,58,0,0
36,60,54,0,0
38,53,49,0,0
2,6,46,0,0
86,60,55,0,0
40,21,45,0,0
68,1,60,0,0
28,44,56,0,0
80,0,54,0,0
117,60,6,0,0
82,4,16,0,0
78,21,46,0,0
42,61,16,0,0
77,44,9,0,0
121,24,1,0,0
56,60,6,1,1
60,51,31,0,0
121,48,35,0,0
35,44,11,0,0
17,44,60,0,0
22,29,61,0,0
120,1,48,0,0
42,27,30,0,0
25,20,27,0,0
20,57,31,0,0
118,57,50,0,0
34,1,21,0,0
98,0,59,0,0
119,46,60,0,0
81,38,60,1,1
10,27,61,0,0
33,57,28,0,0
59,60,46,0,0
91,9,44,0,0
92,38,47,0,0
4,1,39,0,0
94,44,34,0,0
4,1,43,0,0
67,21,1,0,0
61,3,44,0,0
69,51,44,0,0
14,2,46,0,0
6,31,62,0,0
123,42,1,0,0
72,12,51,0,0
16,47,6,0,0
71,2,9,0,0
70,22,41,0,0
108,4,35,0,0
84,44,17,0,0
91,25,37,0,0
49,48,36,0,0
58,15,62,0,0
76,31,60,0,0
41,53,15,0,0
1,6,3,0,0
123,34,35,0,0
24,60,41,1,1
17,44,55,0,0
38,9,6,0,0
16,2,42,0,0
92,51,57,0,0
65,49,9,0,0
90,29,25,0,0
2,6,1,0,0
57,20,55,0,0
40,2,22,0,0
106,1,38,0,0
84,60,35,0,0
4,1,12,0,0
76,36,46,0,0
37,25,11,0,0
36,22,21,0,0
17,27,61,0,0
115,56,60,1,1
92,0,51,0,0
53,17,50,0,0
38,49,47,0,0
22,56,61,0,0
6,1,10,0,0
12,21,7,0,0
25,17,9,0,0
86,48,10,0,0
31,38,11,0,0
124,24,5,0,0
113,22,53,0,0
38,29,4,0,0
75,55,27,0,0
95,38,23,0,0
1,23,30,0,0
70,44,31,0,0
91,37,30,0,0
33,36,54,0,0
19,6,22,0,0
43,22,47,0,0
13,60,6,0,0
81,1,2,0,0
55,55,25,0,0
2,23,28,0,0
82,31,2,0,0
61,46,40,0,0
49,52,32,0,0
94,20,35,0,0
64,17,2,0,0
62,61,2,0,0
29,44,29,0,0
53,20,54,0,0
86,23,7,0,0
10,6,21,1,1
93,62,25,0,0
9,9,16,0,0
67,21,6,0,0
124,3,13,0,0
88,44,16,0,0
48,21,34,0,0
38,60,21,0,0
33,38,19,0,0
53,48,2,0,0
45,6,57,0,0
40,17,26,0,0
114,22,62,0,0
65,20,42,0,0
27,29,22,0,0
13,23,30,0,0
20,57,28,0,0
53,29,44,0,0
79,0,5,0,0
69,38,31,0,0
75,55,29,0,0
0,56,44,0,0
63,50,29,0,0
116,60,37,0,0
50,15,1,1,1
20,35,11,0,0
115,30,2,0,0
90,21,30,0,0
5,55,29,0,0
45,52,25,1,1
78,46,51,1,1
45,52,21,0,0
66,17,2,0,0
75,60,9,0,0
68,11,6,0,0
84,44,21,0,0
47,2,53,0,0
53,36,57,0,0
60,22,17,0,0
67,20,17,0,0
101,29,8,0,0
12,3,5,0,0
108,0,51,0,0
17,11,17,0,0
29,1,8,0,0
117,31,47,0,0
0,60,37,0,0
30,52,20,1,1
24,22,32,0,0
102,52,31,1,1
5,16,37,0,0
122,29,1,0,0
56,29,27,0,0
102,48,21,0,0
44,51,32,0,0
122,21,18,0,0
22,61,9,0,0
41,0,16,0,0
46,38,24,0,0
88,42,60,0,0
86,2,35,0,0
76,22,8,0,0
32,36,14,0,0
87,16,60,0,0
15,20,29,0,0
46,0,51,0,0
64,44,12,0,0
9,38,16,0,0
30,52,51,1,1
98,48,22,0,0
101,23,59,0,0
101,52,46,0,0
109,17,56,0,0
110,20,36,0,0
79,21,6,0,0
98,57,31,0,0
90,36,12,0,0
32,21,36,0,0
114,44,2,0,0
34,20,42,0,0
117,2,53,0,0
30,3,59,0,0
52,25,20,0,0
78,60,18,0,0
18,38,18,0,0
117,17,46,0,0
38,2,15,0,0
27,0,33,0,0
78,3,41,0,0
63,35,22,0,0
18,44,55,0,0
116,27,2,0,0
92,44,24,0,0
91,55,38,0,0
29,60,47,0,0
24,46,11,0,0
107,31,0,0,0
17,25,27,0,0
121,20,21,0,0
45,21,57,0,0
27,21,13,0,0
29,6,10,0,0
89,20,50,0,0
2,24,47,0,0
4,6,55,0,0
1,17,58,0,0
48,31,47,0,0
121,36,55,0,0
32,3,29,0,0
12,29,51,0,0
40,35,59,0,0
63,9,15,0,0
22,60,27,0,0
60,22,29,0,0
92,3,18,0,0
14,60,38,0,0
97,21,61,0,0
44,6,41,0,0
22,20,55,0,0
51,37,30,0,0
0,25,16,0,0
49,0,40,0,0
108,53,46,0,0
107,35,13,1,1
68,6,18,0,0
92,0,31,0,0
12,20,31,0,0
119,1,12,0,0
0,27,0,0,0
101,38,41,0,0
1,22,45,0,0
110,1,23,0,0
68,11,18,0,0
48,31,51,0,0
43,0,60,0,0
48,31,42,0,0
17,29,35,0,0
51,61,30,1,1
30,3,58,0,0
13,38,45,0,0
13,2,12,0,0
0,18,27,0,0
74,60,50,0,0
6,1,36,0,0
13,0,20,0,0
69,35,20,0,0
30,51,6,0,0
116,21,61,0,0
59,44,60,0,0
80,38,20,0,0
14,2,13,1,1
34,34,50,0,0
80,29,19,0,0
57,46,11,0,0
80,44,20,0,0
108,15,42,0,0
110,52,18,1,1
100,1,2,0,0
118,51,57,0,0
109,11,60,0,0
19,20,50,0,0
11,6,9,0,0
33,3,54,0,0
36,0,17,0,0
29,20,5,0,0
