cell,drug1_db,drug2_db,synergy,synergistic
64,13,46,0,0
25,50,2,0,0
62,50,15,0,0
50,27,3,0,0
110,17,45,0,0
37,19,5,0,0
42,17,49,0,0
67,18,45,0,0
45,57,23,0,0
37,56,16,0,0
2,37,13,0,0
57,42,46,0,0
62,49,25,0,0
95,16,19,0,0
5,52,53,0,0
91,6,8,0,0
1,62,49,0,0
77,57,42,0,0
111,11,17,0,0
42,13,32,0,0
124,49,18,0,0
85,32,4,0,0
24,46,32,0,0
83,12,8,0,0
84,11,18,0,0
95,18,29,0,0
29,57,6,0,0
79,45,16,0,0
28,29,16,0,0
41,36,14,0,0
6,15,49,0,0
93,31,40,0,0
1,9,15,0,0
80,3,58,0,0
100,6,41,0,0
76,5,41,0,0
1,3,47,0,0
72,19,20,0,0
75,9,16,0,0
111,31,40,0,0
32,29,23,0,0
33,50,46,0,0
34,36,46,0,0
116,8,9,0,0
91,5,53,0,0
44,47,27,0,0
17,47,58,0,0
95,9,12,0,0
105,62,48,0,0
85,18,47,0,0
107,20,47,0,0
86,33,9,0,0
48,55,38,0,0
118,36,38,0,0
57,45,37,0,0
53,50,13,0,0
121,41,43,0,0
51,29,19,0,0
100,19,18,0,0
18,50,41,0,0
52,50,19,0,0
84,37,31,0,0
93,50,12,0,0
50,12,48,0,0
67,11,56,0,0
58,55,49,0,0
113,27,36,0,0
77,3,28,0,0
84,16,9,0,0
14,50,15,0,0
12,52,53,0,0
33,33,20,0,0
113,41,28,0,0
33,3,5,0,0
7,37,52,0,0
50,33,4,0,0
94,13,9,0,0
117,13,30,0,0
72,8,1,0,0
65,49,44,0,0
1,47,24,0,0
1,42,15,0,0
50,57,6,0,0
15,5,27,0,0
113,47,27,0,0
39,12,6,0,0
15,43,29,0,0
8,13,40,0,0
32,62,32,0,0
30,60,40,0,0
43,3,27,0,0
43,47,8,0,0
11,13,41,0,0
20,40,46,0,0
96,55,7,0,0
118,36,37,0,0
10,42,46,0,0
89,42,43,0,0
36,12,46,0,0
29,33,20,0,0
86,18,52,0,0
92,38,19,0,0
118,16,18,0,0
22,9,58,0,0
86,50,33,0,0
4,42,29,0,0
123,58,40,0,0
48,36,47,0,0
8,10,55,0,0
9,12,16,0,0
92,18,10,0,0
96,56,50,1,1
29,18,23,0,0
47,18,46,0,0
40,58,49,0,0
39,13,28,0,0
89,3,21,0,0
47,29,57,0,0
77,43,25,0,0
90,42,19,0,0
70,57,5,0,0
98,19,54,0,0
29,57,19,0,0
114,37,6,0,0
93,7,41,0,0
118,16,41,0,0
77,49,0,0,0
24,7,18,0,0
28,13,9,0,0
3,12,37,0,0
111,40,31,0,0
66,46,53,0,0
108,41,16,0,0
87,19,20,1,1
33,12,34,0,0
47,43,47,0,0
95,52,28,0,0
77,57,1,0,0
32,6,52,0,0
77,52,1,0,0
109,59,49,0,0
107,55,41,0,0
42,40,32,0,0
83,29,41,0,0
86,47,50,0,0
22,49,14,0,0
39,49,34,0,0
104,37,10,0,0
65,46,36,0,0
123,38,10,0,0
111,41,19,0,0
80,3,49,0,0
65,5,8,0,0
111,9,16,0,0
57,32,45,0,0
17,47,46,0,0
101,47,6,0,0
55,51,6,0,0
82,6,12,0,0
16,46,38,0,0
114,16,59,0,0
107,49,51,0,0
7,59,51,0,0
64,32,19,0,0
62,62,42,0,0
62,49,26,0,0
104,36,58,0,0
16,9,21,0,0
35,49,42,0,0
119,27,58,0,0
101,52,23,0,0
102,50,53,0,0
7,42,18,0,0
52,46,6,0,0
16,46,62,0,0
41,18,10,0,0
114,50,41,0,0
11,51,14,0,0
6,17,31,0,0
89,46,44,0,0
41,40,59,0,0
111,41,50,0,0
114,37,16,0,0
2,41,51,0,0
80,50,23,0,0
77,33,9,0,0
95,49,46,0,0
70,57,41,0,0
15,52,21,0,0
20,6,13,0,0
4,5,52,0,0
112,29,19,0,0
91,8,28,0,0
88,41,46,0,0
102,9,14,0,0
1,13,52,0,0
87,6,20,0,0
101,41,43,0,0
70,52,0,0,0
47,18,6,0,0
109,55,36,0,0
70,8,44,0,0
121,5,12,0,0
62,43,44,0,0
84,7,42,0,0
94,19,31,0,0
12,8,14,0,0
50,18,3,1,1
50,12,52,0,0
1,42,24,0,0
73,18,13,0,0
33,43,62,0,0
53,16,60,0,0
72,6,27,0,0
31,58,50,0,0
44,13,19,0,0
12,50,38,0,0
1,50,33,0,0
78,36,59,1,1
113,12,37,0,0
36,52,37,0,0
44,6,20,0,0
91,62,33,0,0
65,57,54,0,0
45,19,61,0,0
77,27,58,0,0
42,54,50,1,1
17,38,58,0,0
105,19,12,0,0
26,47,46,0,0
67,45,17,0,0
91,18,23,0,0
44,3,5,0,0
93,40,15,1,1
50,41,0,0,0
7,42,14,0,0
94,31,18,1,1
24,41,9,0,0
52,37,16,0,0
25,18,3,0,0
119,50,23,0,0
75,54,15,0,0
1,47,4,0,0
72,50,1,0,0
122,43,25,0,0
20,47,55,0,0
22,8,44,0,0
69,42,16,0,0
111,19,12,1,1
102,32,3,0,0
86,47,33,1,1
22,46,42,0,0
33,43,46,0,0
40,51,60,0,0
74,49,36,0,0
26,12,6,0,0
39,50,35,0,0
71,18,21,0,0
61,47,40,0,0
46,59,38,0,0
116,18,54,1,1
43,18,32,0,0
64,11,55,0,0
77,47,38,0,0
29,49,5,0,0
116,12,15,0,0
88,18,38,0,0
57,12,15,1,1
3,42,19,0,0
43,9,14,0,0
44,49,0,0,0
97,16,55,0,0
108,49,12,0,0
66,46,22,0,0
98,27,1,0,0
12,6,24,0,0
112,18,12,1,1
76,16,41,0,0
43,42,50,0,0
82,55,49,0,0
101,49,30,0,0
62,62,14,1,1
30,37,50,0,0
36,43,46,0,0
20,60,36,0,0
11,49,42,0,0
1,46,30,0,0
70,62,41,0,0
1,18,42,0,0
42,41,56,0,0
28,50,47,0,0
29,13,41,0,0
37,55,31,0,0
122,8,19,0,0
34,60,10,0,0
70,49,1,0,0
37,45,40,0,0
48,46,60,0,0
58,20,41,0,0
26,46,17,0,0
97,46,42,0,0
69,47,49,0,0
84,46,54,0,0
59,12,6,0,0
22,52,44,0,0
37,11,18,0,0
106,62,30,0,0
2,10,13,0,0
91,8,9,0,0
55,41,46,0,0
114,49,42,0,0
97,42,50,0,0
37,46,32,0,0
32,32,0,0,0
83,16,41,0,0
25,12,48,0,0
65,29,15,0,0
82,31,55,0,0
29,62,57,0,0
91,8,61,0,0
12,52,9,0,0
108,50,45,0,0
54,50,15,0,0
78,6,59,0,0
106,18,43,0,0
85,9,26,0,0
63,6,49,0,0
47,13,16,0,0
13,52,37,0,0
4,33,39,0,0
12,9,23,0,0
32,49,5,0,0
100,50,10,0,0
39,8,1,0,0
80,62,9,0,0
42,5,7,0,0
9,50,47,0,0
38,41,40,0,0
80,5,18,1,1
24,46,6,0,0
85,46,14,0,0
9,46,16,0,0
71,52,33,0,0
98,32,19,1,1
71,13,24,1,1
84,13,32,0,0
50,6,13,1,1
50,5,62,0,0
58,52,47,0,0
117,62,23,0,0
29,47,16,0,0
72,46,3,0,0
0,33,5,0,0
113,5,53,0,0
39,46,12,0,0
112,41,30,0,0
51,12,48,1,1
85,43,41,0,0
64,15,40,0,0
72,8,37,0,0
112,16,22,0,0
35,60,19,0,0
18,10,38,0,0
77,19,54,0,0
69,37,13,0,0
116,62,13,0,0
21,29,16,0,0
122,47,20,0,0
28,50,37,0,0
14,49,12,0,0
52,17,46,0,0
3,54,15,0,0
51,41,36,0,0
18,18,41,0,0
109,41,51,0,0
120,41,6,0,0
77,6,12,0,0
72,46,6,0,0
95,29,41,0,0
72,16,19,0,0
20,60,16,0,0
81,57,8,0,0
29,5,2,0,0
67,55,49,0,0
45,57,16,0,0
62,41,48,1,1
19,47,40,0,0
32,19,2,0,0
93,5,17,0,0
25,29,58,0,0
39,6,48,0,0
40,49,42,0,0
17,50,59,0,0
21,9,12,0,0
44,19,34,0,0
93,56,32,0,0
9,41,44,0,0
23,55,49,0,0
16,9,47,0,0
86,43,46,0,0
94,47,40,0,0
61,42,47,0,0
109,55,52,0,0
5,46,8,0,0
47,57,39,0,0
77,13,41,0,0
12,18,14,0,0
54,56,13,0,0
55,46,58,1,1
97,6,46,1,1
50,46,61,0,0
16,27,35,0,0
