cell,drug1_db,drug2_db,synergy,synergistic
103,61,35,0,0
84,11,45,0,0
40,11,14,0,0
51,28,61,0,0
99,38,30,0,0
24,62,5,0,0
66,13,49,0,0
47,62,9,0,0
107,0,53,0,0
108,61,2,0,0
46,33,36,0,0
22,60,6,0,0
108,26,35,0,0
77,46,25,0,0
118,5,2,0,0
20,20,44,0,0
47,27,55,0,0
67,43,48,0,0
30,46,5,0,0
94,53,56,0,0
103,51,50,0,0
17,25,37,0,0
21,46,20,0,0
54,27,28,0,0
62,48,43,0,0
114,16,43,0,0
95,21,53,0,0
114,46,61,0,0
23,1,55,0,0
61,15,46,1,1
70,46,4,0,0
27,61,11,0,0
88,1,54,0,0
18,26,34,0,0
45,62,33,0,0
123,11,20,0,0
116,36,56,0,0
115,11,56,0,0
46,38,7,0,0
5,43,44,0,0
10,51,37,0,0
93,38,21,0,0
23,29,10,0,0
21,40,38,1,1
3,20,27,0,0
95,27,26,1,1
107,28,32,0,0
49,57,11,0,0
8,37,42,0,0
31,43,57,0,0
124,21,38,0,0
84,61,14,0,0
84,60,56,0,0
20,61,3,0,0
36,26,6,0,0
62,54,37,0,0
103,28,27,0,0
4,54,12,0,0
51,38,53,0,0
62,33,58,0,0
109,54,29,0,0
4,27,53,0,0
88,29,54,0,0
76,54,7,0,0
38,53,52,0,0
123,29,41,0,0
5,60,2,0,0
103,28,10,0,0
29,23,41,0,0
40,54,46,0,0
47,27,29,0,0
70,61,6,0,0
112,7,33,0,0
33,0,8,0,0
33,48,4,0,0
11,57,36,0,0
84,54,4,0,0
72,26,59,0,0
34,25,57,0,0
41,55,23,0,0
120,45,8,0,0
51,26,14,0,0
18,60,34,0,0
108,20,5,0,0
114,21,53,0,0
117,7,37,0,0
58,20,43,0,0
9,11,39,0,0
65,30,26,0,0
25,33,61,0,0
84,51,1,0,0
40,29,22,0,0
73,36,21,0,0
36,60,57,0,0
9,11,41,0,0
65,43,17,0,0
9,54,6,0,0
85,23,20,0,0
38,20,61,0,0
82,55,38,0,0
12,43,21,0,0
41,45,29,0,0
107,61,29,0,0
25,41,51,0,0
18,45,31,0,0
66,26,44,0,0
120,46,18,0,0
47,53,57,0,0
51,60,46,0,0
94,38,50,0,0
3,25,56,0,0
59,51,62,0,0
25,38,59,0,0
64,11,51,0,0
36,45,32,0,0
88,33,20,0,0
84,0,13,0,0
93,47,52,0,0
38,54,60,0,0
59,47,53,0,0
29,27,52,0,0
40,60,49,1,1
51,29,8,0,0
38,40,46,0,0
54,26,13,0,0
76,17,5,0,0
87,21,41,0,0
102,51,26,0,0
92,54,53,0,0
81,20,43,0,0
25,53,32,0,0
54,48,22,0,0
71,57,43,0,0
108,46,54,0,0
109,57,58,0,0
36,62,6,0,0
70,33,1,0,0
97,45,53,0,0
66,29,20,0,0
82,38,53,0,0
19,41,37,0,0
59,41,61,0,0
106,53,27,0,0
41,62,13,0,0
10,48,39,0,0
69,26,53,0,0
13,61,31,0,0
94,20,19,0,0
49,48,9,0,0
70,53,8,0,0
17,12,25,0,0
85,16,27,0,0
38,24,40,0,0
108,27,55,0,0
123,29,33,0,0
14,52,46,0,0
45,55,46,0,0
117,5,2,0,0
97,62,59,0,0
19,33,26,0,0
59,62,38,0,0
119,60,26,0,0
97,13,51,0,0
24,54,56,0,0
26,53,57,0,0
48,62,46,0,0
25,1,26,0,0
29,61,41,0,0
23,38,43,0,0
33,20,37,0,0
65,5,43,0,0
5,1,62,0,0
31,7,17,0,0
70,60,58,0,0
72,51,0,0,0
77,51,37,0,0
108,62,11,0,0
54,45,19,0,0
13,27,51,0,0
51,54,3,0,0
34,56,51,0,0
64,28,62,0,0
4,36,17,0,0
73,5,17,0,0
81,52,21,0,0
33,55,50,0,0
119,62,34,0,0
62,55,54,0,0
33,27,38,1,1
19,54,27,0,0
80,38,26,0,0
85,21,24,0,0
84,11,19,0,0
36,51,41,0,0
29,16,40,0,0
69,30,26,0,0
3,54,21,1,1
11,36,53,0,0
66,13,22,0,0
85,46,62,0,0
121,38,59,0,0
60,57,58,0,0
23,28,56,0,0
23,13,60,0,0
84,28,31,0,0
91,41,62,0,0
17,46,56,0,0
94,29,44,0,0
45,46,19,0,0
22,41,39,0,0
26,21,53,0,0
24,1,34,0,0
120,53,35,0,0
97,51,10,0,0
97,20,59,0,0
107,60,62,0,0
88,51,4,0,0
84,29,33,0,0
10,60,0,0,0
30,27,53,0,0
9,11,33,0,0
10,48,55,0,0
111,41,30,0,0
17,12,30,0,0
123,55,61,0,0
82,13,0,0,0
82,51,1,0,0
46,41,26,0,0
67,61,6,0,0
76,30,43,0,0
97,41,37,0,0
93,43,53,0,0
103,26,9,1,1
61,36,15,0,0
87,36,25,0,0
73,5,21,0,0
18,62,17,0,0
117,36,41,0,0
32,20,43,0,0
36,20,48,0,0
88,11,43,0,0
123,28,56,0,0
64,27,57,0,0
75,57,41,0,0
84,11,9,0,0
31,17,54,0,0
73,46,27,0,0
65,17,2,0,0
21,40,36,0,0
30,62,37,0,0
64,38,28,0,0
49,20,55,0,0
95,37,30,0,0
4,5,51,0,0
111,42,36,0,0
115,11,46,0,0
31,27,42,0,0
61,40,38,1,1
122,42,46,0,0
123,27,8,0,0
20,27,43,0,0
9,41,22,0,0
36,13,4,0,0
20,55,29,0,0
66,48,32,0,0
37,20,54,0,0
64,60,53,0,0
107,29,60,0,0
18,54,23,0,0
123,29,54,0,0
33,45,18,0,0
73,46,26,0,0
66,53,14,0,0
13,46,56,0,0
75,60,38,0,0
45,41,62,0,0
99,11,21,0,0
75,43,58,0,0
70,53,33,0,0
84,28,11,0,0
42,26,46,0,0
71,54,56,1,1
23,11,6,0,0
20,48,51,0,0
122,46,38,0,0
108,57,22,0,0
103,11,2,0,0
66,29,34,0,0
66,57,34,0,0
33,29,13,0,0
92,25,53,0,0
122,46,30,0,0
34,36,26,0,0
119,43,19,0,0
59,30,61,0,0
64,51,38,0,0
30,53,2,0,0
9,53,6,0,0
1,36,16,0,0
5,29,49,0,0
69,21,42,0,0
120,43,5,0,0
95,17,42,0,0
34,25,43,1,1
22,46,11,0,0
21,46,38,1,1
120,60,1,0,0
80,54,7,0,0
81,61,52,0,0
88,33,48,0,0
77,51,43,0,0
103,51,33,0,0
115,33,23,0,0
101,7,33,0,0
27,33,11,0,0
67,43,17,0,0
94,61,46,0,0
34,53,7,0,0
25,45,20,0,0
25,53,9,0,0
62,13,50,0,0
119,62,17,0,0
4,51,41,0,0
69,5,37,0,0
67,62,4,0,0
57,53,20,0,0
70,57,59,0,0
45,55,39,0,0
103,13,54,0,0
103,57,8,0,0
9,28,0,0,0
40,38,58,0,0
121,52,62,0,0
119,13,31,0,0
67,43,45,0,0
18,53,3,0,0
117,27,42,0,0
46,7,2,0,0
1,60,52,0,0
36,43,35,0,0
117,30,25,0,0
38,47,26,0,0
87,26,7,0,0
66,28,62,0,0
108,53,43,0,0
107,29,26,0,0
10,57,4,0,0
76,33,41,0,0
49,60,57,0,0
33,55,54,0,0
70,1,22,0,0
97,27,45,0,0
105,26,43,0,0
40,62,2,0,0
33,43,38,0,0
103,26,0,0,0
97,41,57,0,0
49,20,3,0,0
71,33,56,0,0
103,26,48,0,0
107,57,14,0,0
60,26,0,0,0
111,7,27,0,0
20,27,33,0,0
75,51,44,0,0
20,43,29,0,0
92,36,5,0,0
41,57,29,0,0
49,38,13,0,0
107,1,35,0,0
17,54,17,0,0
54,0,44,0,0
25,48,35,0,0
85,15,20,0,0
91,54,24,0,0
60,1,2,0,0
81,15,30,0,0
84,27,13,1,1
88,33,46,0,0
119,45,33,0,0
84,11,57,0,0
97,20,10,0,0
107,45,60,0,0
41,61,60,0,0
36,54,41,0,0
28,27,41,0,0
23,48,45,0,0
88,51,50,0,0
91,38,33,0,0
18,13,11,0,0
24,33,0,0,0
3,37,38,0,0
5,51,3,0,0
72,41,54,0,0
60,38,17,0,0
97,38,28,0,0
58,5,25,1,1
122,42,7,0,0
103,1,18,0,0
27,30,16,0,0
51,55,11,0,0
88,57,21,0,0
72,33,56,0,0
51,48,1,0,0
72,28,0,0,0
120,45,51,0,0
70,45,28,0,0
120,29,23,0,0
51,54,49,0,0
66,0,37,0,0
59,23,38,1,1
77,17,37,0,0
54,54,11,0,0
29,52,47,0,0
70,27,8,0,0
61,24,51,0,0
32,36,20,0,0
72,13,60,0,0
84,26,14,0,0
91,24,27,1,1
108,46,5,0,0
51,1,48,0,0
9,28,8,0,0
94,27,13,0,0
48,23,59,0,0
117,38,2,0,0
58,21,37,0,0
97,51,31,0,0
24,38,34,0,0
76,51,36,0,0
4,26,27,0,0
108,61,20,0,0
30,1,35,0,0
40,61,13,0,0
64,51,28,1,1
30,43,20,0,0
23,48,43,0,0
26,53,5,0,0
121,47,26,1,1
9,38,18,0,0
41,27,4,0,0
35,51,30,0,0
94,46,3,0,0
5,27,23,1,1
82,27,61,0,0
25,57,38,0,0
66,51,17,0,0
123,53,60,0,0
5,11,59,0,0
105,27,17,0,0
32,21,54,0,0
45,20,57,0,0
81,11,59,1,1
0,43,36,0,0
99,20,54,0,0
82,62,2,0,0
94,45,58,0,0
72,53,14,0,0
118,46,36,0,0
42,53,11,0,0
75,43,44,0,0
18,0,34,0,0
72,53,59,0,0
60,33,10,0,0
108,11,51,0,0
33,27,11,1,1
119,46,26,0,0
82,20,38,0,0
27,36,53,0,0
103,53,39,0,0
84,11,18,0,0
33,55,33,0,0
25,45,2,1,1
17,21,38,0,0
88,48,43,0,0
70,29,56,0,0
101,36,41,0,0
10,48,31,0,0
35,25,26,0,0
76,12,5,0,0
46,53,20,0,0
97,43,39,0,0
17,36,2,0,0
107,45,26,0,0
54,60,54,0,0
97,27,20,0,0
59,26,40,0,0
45,38,51,0,0
123,41,26,0,0
38,36,24,0,0
65,12,42,0,0
28,11,27,1,1
73,54,7,1,1
54,60,48,0,0
107,53,34,0,0
42,62,24,0,0
36,38,20,0,0
38,52,30,0,0
82,43,38,1,1
4,43,12,0,0
11,56,26,0,0
118,43,20,0,0
85,43,23,0,0
36,20,57,0,0
8,54,57,1,1
12,11,33,0,0
103,41,38,1,1
30,57,35,0,0
36,0,56,0,0
38,16,27,0,0
56,45,39,0,0
87,42,41,0,0
70,1,62,0,0
94,20,18,0,0
101,26,43,0,0
42,51,16,0,0
92,12,57,0,0
118,20,38,0,0
38,43,61,0,0
56,51,26,0,0
119,51,41,0,0
124,46,57,0,0
94,11,19,0,0
120,55,59,0,0
27,24,36,0,0
123,45,29,0,0
70,1,49,0,0
60,57,62,0,0
42,38,52,0,0
1,38,59,0,0
58,33,25,0,0
54,57,59,0,0
56,27,48,0,0
13,62,9,0,0
35,26,2,0,0
21,33,53,0,0
23,27,53,1,1
20,41,46,0,0
40,41,4,0,0
35,17,33,0,0
7,57,21,0,0
55,37,57,0,0
49,28,3,0,0
60,62,8,0,0
24,46,56,0,0
19,38,42,0,0
84,51,22,0,0
9,1,34,0,0
20,54,28,0,0
112,20,37,0,0
108,60,53,0,0
29,62,38,0,0
59,60,15,0,0
115,38,51,0,0
58,27,5,0,0
109,61,60,0,0
55,26,30,0,0
5,26,41,0,0
64,13,48,0,0
13,43,2,0,0
9,20,37,0,0
24,27,5,0,0
115,43,46,0,0
117,12,57,0,0
41,57,28,0,0
80,37,25,0,0
24,26,53,0,0
18,61,54,1,1
120,43,3,0,0
41,41,10,1,1
85,41,61,0,0
84,33,41,1,1
88,54,44,0,0
84,60,45,0,0
40,60,33,1,1
11,57,51,0,0
22,45,8,0,0
123,51,46,0,0
24,43,13,0,0
47,28,60,0,0
103,0,9,0,0
23,45,59,0,0
9,46,41,0,0
9,43,11,0,0
33,26,39,0,0
62,11,19,1,1
19,37,25,0,0
25,61,3,0,0
13,48,26,0,0
24,1,21,0,0
21,16,30,0,0
33,46,44,0,0
57,12,54,0,0
80,42,17,0,0
66,54,23,0,0
84,54,19,0,0
5,45,41,0,0
120,13,11,0,0
45,38,21,0,0
121,53,11,0,0
103,57,0,1,1
36,61,6,0,0
99,23,59,0,0
76,37,33,0,0
62,26,5,0,0
13,53,59,0,0
95,56,37,0,0
80,27,26,0,0
92,26,7,0,0
0,26,33,0,0
59,36,23,0,0
66,33,11,0,0
118,57,46,0,0
24,43,33,0,0
108,55,26,0,0
24,46,54,0,0
76,12,46,0,0
102,29,1,0,0
123,60,50,0,0
29,36,53,0,0
51,29,46,0,0
25,26,19,1,1
112,46,51,0,0
94,55,37,0,0
9,33,19,0,0
77,38,25,0,0
72,46,56,0,0
22,48,17,0,0
108,48,31,0,0
72,54,6,0,0
116,54,20,0,0
115,26,35,0,0
67,62,51,0,0
70,62,41,0,0
64,48,43,0,0
46,26,2,0,0
62,0,9,0,0
82,13,49,0,0
88,29,43,0,0
82,45,60,0,0
91,51,30,0,0
38,54,52,0,0
35,20,51,0,0
92,36,57,0,0
109,43,1,0,0
118,56,20,0,0
30,29,37,0,0
21,51,41,0,0
20,29,3,0,0
66,41,26,0,0
60,27,2,0,0
45,20,22,0,0
1,40,41,0,0
65,30,51,0,0
91,27,40,0,0
101,43,37,1,1
118,33,43,1,1
84,43,49,0,0
32,59,26,0,0
67,0,18,0,0
72,48,18,0,0
25,48,10,0,0
80,7,41,0,0
101,17,20,0,0
105,51,54,0,0
62,43,60,0,0
109,13,31,0,0
9,38,62,0,0
49,28,50,0,0
107,38,45,0,0
84,57,33,0,0
101,54,12,0,0
62,62,45,0,0
48,51,61,0,0
33,43,20,0,0
107,55,58,0,0
121,53,36,0,0
32,26,41,0,0
121,47,62,0,0
29,24,54,0,0
10,57,3,0,0
20,48,3,0,0
109,46,6,0,0
111,30,2,0,0
101,42,2,0,0
65,57,37,0,0
111,17,53,0,0
24,60,54,0,0
22,57,58,0,0
36,11,3,0,0
58,41,33,0,0
40,53,21,0,0
46,21,36,0,0
108,0,26,0,0
95,20,42,0,0
24,1,14,0,0
36,20,21,0,0
23,60,29,0,0
119,46,31,0,0
41,53,54,0,0
120,11,44,1,1
91,54,36,0,0
124,57,43,0,0
48,53,38,0,0
61,47,30,0,0
49,1,27,0,0
32,43,23,0,0
37,41,56,0,0
59,24,61,0,0
54,46,22,0,0
28,21,33,0,0
67,0,37,0,0
72,48,37,0,0
111,37,7,0,0
56,43,56,0,0
5,11,54,0,0
81,51,61,0,0
45,46,4,0,0
20,11,22,0,0
114,36,21,0,0
119,26,61,0,0
115,51,26,0,0
80,42,37,0,0
18,38,22,0,0
71,41,17,0,0
66,11,5,0,0
4,12,27,0,0
1,23,46,0,0
70,29,50,0,0
95,20,38,0,0
31,33,53,0,0
8,42,30,0,0
21,41,24,0,0
10,27,41,0,0
118,7,36,0,0
94,29,8,0,0
38,20,24,0,0
13,57,3,0,0
18,55,29,0,0
70,51,46,0,0
18,53,10,0,0
41,29,33,0,0
56,46,5,0,0
10,28,44,0,0
57,33,51,0,0
40,57,4,0,0
97,55,62,0,0
30,61,17,0,0
36,41,37,0,0
101,51,41,0,0
114,46,11,1,1
94,55,43,0,0
36,27,9,0,0
9,38,8,0,0
13,38,43,0,0
66,45,46,0,0
45,20,61,1,1
88,51,49,0,0
120,55,43,0,0
13,38,39,0,0
24,26,32,0,0
73,53,46,0,0
40,48,5,0,0
85,16,54,0,0
94,51,13,0,0
60,60,53,0,0
115,62,57,0,0
118,27,12,1,1
99,61,52,0,0
28,60,47,0,0
99,16,52,0,0
27,27,43,1,1
65,20,27,0,0
80,56,7,0,0
107,27,51,1,1
118,43,54,0,0
102,57,13,0,0
28,16,40,0,0
26,21,5,0,0
123,1,29,0,0
59,20,21,0,0
17,41,30,0,0
22,53,59,0,0
88,38,8,0,0
41,27,1,0,0
20,33,18,0,0
111,42,56,0,0
19,33,36,0,0
12,60,38,0,0
66,1,28,0,0
122,21,57,0,0
7,27,43,0,0
84,29,46,0,0
64,38,50,0,0
70,26,35,0,0
21,62,59,0,0
106,2,51,0,0
72,11,33,0,0
4,30,17,0,0
67,38,18,0,0
94,62,31,0,0
18,55,9,0,0
107,46,1,0,0
109,41,34,0,0
69,53,25,0,0
11,53,33,0,0
59,20,41,0,0
23,33,6,0,0
58,5,51,0,0
80,38,36,0,0
81,33,30,0,0
48,38,26,0,0
93,15,11,0,0
9,27,2,0,0
115,0,45,0,0
11,17,20,0,0
97,43,13,0,0
51,54,0,0,0
69,17,38,0,0
18,28,20,0,0
107,53,46,0,0
23,55,56,0,0
109,13,58,0,0
84,26,53,0,0
66,48,59,0,0
30,54,19,0,0
95,20,12,0,0
34,12,57,0,0
82,43,50,1,1
24,20,38,0,0
32,20,54,1,1
88,0,56,0,0
36,48,32,0,0
67,1,27,0,0
13,11,55,0,0
34,51,30,0,0
47,46,18,0,0
51,54,37,0,0
66,0,5,0,0
30,53,39,0,0
5,11,13,0,0
8,30,36,0,0
1,47,21,0,0
30,0,23,0,0
106,56,54,0,0
4,36,5,0,0
108,51,49,0,0
36,57,61,0,0
93,53,23,0,0
82,0,56,0,0
47,55,31,0,0
64,13,11,0,0
22,48,18,0,0
40,20,44,0,0
18,28,44,0,0
22,55,41,0,0
22,28,6,0,0
11,42,57,0,0
24,61,23,0,0
105,27,37,0,0
107,57,22,0,0
45,48,14,0,0
51,53,22,0,0
41,51,46,0,0
9,51,49,0,0
40,51,62,0,0
13,62,31,0,0
7,12,54,0,0
107,51,31,0,0
115,60,57,0,0
94,27,59,0,0
13,1,23,0,0
49,0,38,0,0
76,46,5,0,0
11,7,17,0,0
29,54,21,1,1
121,27,51,0,0
72,46,28,0,0
93,60,38,0,0
13,38,33,0,0
120,41,18,0,0
59,11,53,0,0
72,54,11,1,1
97,38,43,0,0
23,57,3,0,0
87,37,27,0,0
47,33,46,0,0
41,60,11,0,0
112,41,27,0,0
73,20,30,0,0
123,60,33,0,0
22,33,10,0,0
94,11,29,0,0
85,27,15,0,0
123,43,3,0,0
84,29,44,0,0
21,51,16,0,0
120,28,20,0,0
9,45,54,0,0
75,28,10,0,0
38,46,41,0,0
59,52,24,0,0
35,54,43,0,0
47,33,62,0,0
5,61,1,0,0
72,38,26,0,0
120,46,45,0,0
92,43,2,0,0
71,27,51,0,0
28,53,41,0,0
10,57,41,0,0
80,36,38,0,0
71,20,46,0,0
55,43,12,0,0
14,40,52,0,0
91,24,59,0,0
107,33,37,0,0
37,42,2,0,0
108,48,4,0,0
23,11,10,0,0
75,0,1,0,0
41,41,1,0,0
41,11,10,0,0
97,61,34,0,0
40,41,11,0,0
114,54,51,0,0
9,46,43,0,0
123,20,18,0,0
97,28,56,0,0
80,57,38,0,0
108,57,14,0,0
121,46,52,0,0
121,40,59,0,0
81,53,36,0,0
8,21,37,0,0
38,33,40,0,0
4,27,7,1,1
119,28,37,0,0
76,7,17,0,0
66,61,27,0,0
7,17,2,0,0
20,61,58,0,0
5,62,56,0,0
72,55,54,0,0
10,51,43,1,1
108,43,6,0,0
47,53,11,0,0
107,43,39,0,0
42,53,47,0,0
54,29,53,0,0
103,53,3,0,0
18,53,0,0,0
0,36,2,0,0
93,52,24,0,0
107,11,1,1,1
67,45,53,0,0
123,54,34,0,0
5,28,22,0,0
25,57,35,0,0
82,0,18,0,0
13,41,20,0,0
99,21,16,0,0
115,51,57,0,0
82,41,61,0,0
54,1,37,0,0
12,24,30,0,0
64,20,60,0,0
54,41,21,0,0
106,30,54,0,0
35,38,12,0,0
31,41,33,0,0
51,51,43,1,1
56,29,18,0,0
9,29,8,0,0
107,11,4,0,0
62,43,17,0,0
97,28,14,0,0
120,43,46,0,0
121,40,30,0,0
103,0,5,0,0
120,13,58,0,0
49,20,0,0,0
67,61,13,0,0
32,54,26,0,0
62,41,59,0,0
60,51,37,0,0
40,38,45,0,0
88,20,3,0,0
24,27,21,0,0
34,27,54,0,0
107,62,23,0,0
64,45,35,0,0
58,33,46,0,0
0,51,7,0,0
33,45,39,0,0
34,36,53,0,0
56,57,3,0,0
30,62,14,0,0
97,27,28,0,0
92,54,57,0,0
94,27,41,1,1
107,57,49,0,0
36,26,28,0,0
115,54,44,0,0
32,59,47,0,0
119,27,59,0,0
88,38,0,0,0
46,36,42,0,0
41,33,4,0,0
75,51,43,0,0
67,38,17,0,0
77,53,42,0,0
47,51,17,0,0
1,62,38,0,0
42,23,30,0,0
120,11,61,1,1
40,26,39,0,0
108,1,33,0,0
46,20,21,0,0
45,54,35,0,0
49,53,19,0,0
32,61,51,0,0
48,41,33,0,0
65,53,38,0,0
82,45,62,0,0
10,43,50,0,0
25,41,59,0,0
13,1,37,0,0
36,57,17,0,0
76,12,53,0,0
25,41,6,0,0
4,2,12,0,0
17,38,12,0,0
25,62,45,0,0
41,13,53,0,0
109,48,56,0,0
75,41,38,0,0
28,53,11,0,0
37,38,25,0,0
56,20,60,0,0
20,53,9,0,0
123,55,49,0,0
30,60,46,0,0
97,54,41,0,0
56,41,51,0,0
4,7,42,0,0
46,37,36,0,0
10,54,39,0,0
19,2,42,0,0
3,38,42,0,0
20,13,43,0,0
82,51,17,0,0
70,61,21,0,0
38,60,11,0,0
91,40,20,0,0
94,51,26,0,0
84,43,0,0,0
18,51,31,0,0
60,57,33,0,0
32,27,59,0,0
119,28,43,0,0
116,56,37,0,0
56,1,13,0,0
20,46,10,0,0
123,46,21,0,0
10,48,4,0,0
31,41,54,0,0
3,17,42,1,1
119,33,38,0,0
3,51,57,0,0
32,53,33,0,0
92,26,56,0,0
99,46,33,0,0
