cell,drug1_db,drug2_db,synergy,synergistic
105,43,35,0,0
109,30,36,0,0
90,1,27,0,0
44,44,26,0,0
55,31,7,0,0
105,1,11,0,0
20,58,47,0,0
13,24,15,0,0
88,43,41,0,0
98,35,1,0,0
50,43,37,0,0
27,23,25,0,0
47,35,8,0,0
90,35,36,0,0
65,11,36,0,0
124,30,13,0,0
83,35,44,0,0
48,15,29,0,0
110,0,28,0,0
59,1,48,0,0
98,15,27,0,0
100,9,1,0,0
89,56,47,0,0
18,42,3,0,0
63,50,2,0,0
104,45,2,0,0
124,41,14,0,0
25,17,13,0,0
54,23,3,0,0
41,26,18,0,0
84,1,23,0,0
47,9,62,0,0
95,31,11,0,0
5,47,44,0,0
98,11,39,0,0
54,19,51,0,0
31,36,44,0,0
21,13,31,0,0
109,48,7,0,0
122,56,4,0,0
81,43,11,0,0
120,35,21,0,0
2,5,50,0,0
59,35,34,0,0
57,19,62,0,0
117,23,11,0,0
115,19,61,0,0
52,44,34,0,0
122,11,14,0,0
75,6,0,0,0
21,45,24,0,0
85,2,13,0,0
79,18,49,0,0
81,48,27,0,0
120,56,23,0,0
59,48,15,0,0
82,30,23,0,0
81,3,1,0,0
105,48,8,0,0
76,11,36,0,0
56,48,13,0,0
98,4,23,0,0
104,34,35,0,0
61,47,21,0,0
44,18,44,0,0
103,4,48,0,0
122,30,8,0,0
21,48,9,0,0
54,43,12,0,0
73,45,1,0,0
86,28,1,0,0
46,18,26,0,0
5,2,59,0,0
61,24,29,0,0
82,48,55,0,0
24,15,35,0,0
49,23,19,0,0
102,15,23,0,0
20,59,16,0,0
10,15,9,0,0
18,9,12,0,0
109,1,35,0,0
117,52,23,0,0
110,31,59,1,1
90,42,18,0,0
20,13,48,0,0
66,15,27,0,0
77,13,32,0,0
114,46,28,0,0
90,23,51,0,0
77,59,36,0,0
18,46,37,0,0
93,35,48,0,0
75,13,28,0,0
48,41,25,0,0
111,13,12,0,0
35,11,60,0,0
81,47,27,0,0
7,30,48,0,0
55,9,56,0,0
57,19,24,0,0
34,35,52,0,0
112,24,34,0,0
13,3,42,0,0
13,1,4,0,0
87,35,23,0,0
67,34,7,0,0
81,35,21,0,0
63,44,11,0,0
36,23,61,1,1
64,53,40,0,0
123,53,0,0,0
46,18,59,0,0
79,53,35,0,0
91,47,44,0,0
112,46,28,0,0
53,36,35,0,0
4,26,31,0,0
44,26,49,0,0
108,17,53,0,0
68,48,21,0,0
100,15,46,0,0
115,47,24,0,0
99,21,52,0,0
34,32,53,0,0
28,9,13,0,0
64,17,15,1,1
112,45,14,0,0
80,45,44,0,0
109,3,10,0,0
100,30,11,0,0
7,41,30,0,0
50,31,58,0,0
61,43,57,0,0
46,13,23,0,0
52,40,45,0,0
73,13,28,0,0
53,30,15,0,0
111,35,48,0,0
39,9,59,0,0
42,9,47,0,0
22,46,14,0,0
2,52,16,0,0
18,46,9,0,0
51,23,13,0,0
114,9,7,0,0
113,13,15,0,0
12,4,23,0,0
21,36,51,0,0
27,41,55,0,0
90,3,26,0,0
3,56,36,0,0
61,41,3,0,0
95,0,11,0,0
86,53,23,0,0
12,24,23,0,0
100,1,15,0,0
68,11,49,0,0
55,11,7,0,0
0,53,5,0,0
103,41,54,0,0
117,59,32,0,0
99,26,32,0,0
86,0,44,1,1
108,13,15,1,1
43,48,15,0,0
35,30,4,0,0
102,31,20,0,0
2,48,13,0,0
5,34,2,0,0
89,56,19,0,0
36,1,56,0,0
28,56,58,0,0
60,20,56,0,0
17,56,9,0,0
67,44,26,0,0
48,34,13,0,0
86,11,20,0,0
3,23,55,0,0
83,34,31,0,0
98,43,47,0,0
58,1,35,0,0
67,48,10,0,0
33,11,47,0,0
122,36,27,0,0
14,53,49,0,0
111,24,62,0,0
36,3,31,0,0
36,36,14,0,0
83,34,15,0,0
107,44,56,0,0
50,11,38,0,0
106,15,23,0,0
87,20,49,0,0
25,50,23,0,0
123,23,20,0,0
22,15,14,0,0
21,11,44,0,0
57,36,10,0,0
41,56,35,0,0
115,30,36,0,0
122,4,51,0,0
81,45,43,0,0
78,48,49,0,0
81,35,36,0,0
115,47,38,0,0
31,56,28,0,0
36,23,19,0,0
80,45,56,0,0
53,1,25,0,0
80,44,41,0,0
95,53,18,0,0
115,15,3,0,0
7,4,60,0,0
75,31,26,0,0
49,30,9,0,0
54,42,25,0,0
98,19,60,0,0
20,40,47,0,0
93,31,16,0,0
19,4,49,0,0
5,40,52,0,0
18,45,3,1,1
18,9,36,0,0
81,47,33,0,0
88,34,30,0,0
8,45,35,0,0
114,19,43,0,0
89,1,29,0,0
93,15,56,0,0
24,13,6,0,0
50,3,9,0,0
110,21,15,0,0
103,1,38,0,0
37,35,31,0,0
81,15,46,0,0
22,41,22,0,0
90,9,59,0,0
113,32,20,0,0
36,4,57,0,0
17,52,5,0,0
89,36,59,0,0
37,56,28,0,0
35,43,1,0,0
122,43,46,0,0
35,41,58,0,0
59,58,15,1,1
38,31,1,0,0
32,26,21,0,0
122,45,14,0,0
42,1,31,0,0
64,16,1,0,0
38,56,58,0,0
91,53,47,0,0
22,47,38,0,0
10,52,27,1,1
18,23,22,0,0
77,47,49,0,0
90,34,15,0,0
52,23,48,0,0
55,46,14,0,0
48,45,3,0,0
105,15,14,0,0
56,58,27,0,0
47,46,18,0,0
58,23,45,0,0
21,34,47,0,0
68,4,60,0,0
11,47,13,0,0
78,34,3,0,0
100,1,46,1,1
68,44,47,0,0
116,9,56,0,0
66,50,23,1,1
88,45,10,0,0
70,1,52,0,0
48,13,38,0,0
13,45,34,0,0
112,11,30,0,0
103,9,27,0,0
91,59,31,0,0
5,9,27,1,1
92,44,53,0,0
13,48,49,0,0
118,13,53,0,0
53,44,25,0,0
50,42,55,0,0
37,11,27,0,0
21,9,1,0,0
24,31,23,0,0
82,13,23,0,0
13,47,15,0,0
36,11,62,0,0
18,9,57,0,0
72,1,18,0,0
75,59,15,0,0
122,41,28,0,0
60,53,35,0,0
57,19,37,0,0
105,47,62,0,0
70,0,23,0,0
87,11,47,0,0
75,53,49,0,0
54,30,31,0,0
111,15,1,0,0
112,35,23,0,0
25,53,16,0,0
44,6,32,0,0
8,9,45,1,1
46,31,20,1,1
2,52,13,0,0
12,46,29,0,0
7,11,55,0,0
51,48,16,0,0
25,2,52,0,0
58,44,6,0,0
97,28,23,0,0
118,44,47,0,0
11,1,11,0,0
96,31,36,1,1
71,9,56,0,0
68,36,60,0,0
109,42,28,0,0
122,4,48,0,0
48,47,57,0,0
106,11,47,0,0
118,47,15,0,0
25,44,34,0,0
23,1,23,0,0
82,1,35,0,0
24,28,32,0,0
12,13,23,0,0
48,9,12,0,0
35,24,27,0,0
112,43,41,0,0
19,36,48,0,0
0,15,27,0,0
54,36,27,0,0
73,48,61,0,0
70,23,49,0,0
108,56,11,0,0
78,35,10,0,0
101,36,59,0,0
19,48,14,0,0
3,11,30,0,0
6,13,28,0,0
120,15,32,0,0
18,1,51,0,0
80,31,46,0,0
74,47,21,0,0
21,30,11,0,0
104,48,15,0,0
59,30,40,0,0
28,15,1,0,0
30,45,18,0,0
1,34,30,0,0
16,23,52,0,0
72,18,35,0,0
22,30,45,1,1
52,44,56,0,0
55,47,21,0,0
6,45,18,0,0
102,21,0,0,0
6,23,11,0,0
50,34,31,1,1
88,35,33,1,1
20,35,34,0,0
18,56,35,1,1
89,31,25,0,0
52,48,35,0,0
18,30,43,0,0
78,30,56,1,1
97,36,1,0,0
112,1,13,0,0
6,44,3,0,0
65,46,30,0,0
90,30,8,0,0
55,44,9,0,0
61,23,62,0,0
45,9,12,1,1
120,21,0,0,0
98,34,38,0,0
73,19,23,0,0
83,27,52,0,0
108,5,52,0,0
61,13,25,0,0
33,6,31,0,0
27,31,58,0,0
18,31,12,0,0
103,43,35,0,0
35,3,9,0,0
111,15,59,0,0
36,36,42,1,1
109,34,7,0,0
39,58,27,0,0
45,23,18,0,0
73,11,27,0,0
106,47,21,0,0
95,23,20,0,0
59,53,58,0,0
27,56,9,0,0
118,36,13,0,0
6,44,56,0,0
21,24,23,0,0
6,13,31,0,0
38,1,52,0,0
3,31,29,0,0
10,30,50,0,0
55,56,12,0,0
14,11,47,0,0
37,13,28,0,0
94,19,26,0,0
21,19,37,0,0
47,36,28,0,0
47,48,9,0,0
37,31,7,0,0
121,31,47,0,0
28,23,60,0,0
122,48,35,0,0
87,23,49,0,0
13,3,54,0,0
47,41,25,0,0
22,11,36,0,0
93,1,52,0,0
14,59,31,0,0
25,31,2,0,0
70,47,1,0,0
108,1,35,0,0
27,35,23,0,0
19,45,49,0,0
60,44,21,1,1
118,56,44,1,1
105,48,34,0,0
91,27,23,0,0
37,19,57,0,0
102,20,35,0,0
40,1,31,0,0
115,46,29,0,0
7,15,43,0,0
18,36,56,0,0
60,31,6,0,0
45,48,43,0,0
52,9,48,0,0
56,1,34,0,0
61,44,47,0,0
2,9,31,1,1
7,24,8,0,0
66,50,48,0,0
104,16,31,0,0
43,36,42,0,0
57,36,38,0,0
80,19,38,0,0
60,32,49,0,0
34,26,11,0,0
42,40,1,0,0
6,30,31,0,0
30,35,56,0,0
21,42,23,0,0
38,13,31,0,0
109,47,59,0,0
88,11,31,0,0
93,31,53,0,0
119,36,44,0,0
56,11,15,0,0
115,4,45,0,0
29,35,26,0,0
59,16,34,0,0
54,13,51,0,0
37,19,21,0,0
34,21,20,0,0
23,44,28,0,0
49,9,45,0,0
103,9,31,0,0
5,1,34,0,0
111,13,10,0,0
80,9,51,0,0
82,23,34,0,0
28,1,23,0,0
42,17,59,0,0
50,15,51,0,0
31,35,26,0,0
47,44,22,0,0
58,6,45,0,0
99,47,15,0,0
4,56,11,0,0
108,35,16,0,0
57,45,35,0,0
118,20,53,0,0
48,41,14,0,0
25,47,16,0,0
73,36,38,0,0
106,47,44,0,0
122,1,13,0,0
33,56,1,0,0
78,36,10,0,0
81,24,48,0,0
109,35,21,0,0
60,1,35,0,0
55,15,14,0,0
27,43,13,0,0
89,1,54,0,0
38,59,58,0,0
6,23,39,0,0
46,11,13,0,0
48,1,3,0,0
19,30,11,0,0
28,48,36,0,0
118,45,6,1,1
39,34,2,0,0
8,30,50,0,0
17,45,44,1,1
7,45,1,1,1
84,36,3,0,0
112,4,41,0,0
59,47,59,0,0
75,35,52,0,0
94,11,27,0,0
89,15,14,0,0
88,45,4,0,0
34,32,28,0,0
120,56,53,0,0
71,30,15,0,0
27,4,46,0,0
113,59,36,0,0
101,45,44,0,0
100,15,29,0,0
122,23,60,0,0
108,48,27,0,0
42,59,27,0,0
15,49,1,0,0
90,47,42,0,0
37,9,56,0,0
58,52,26,0,0
50,24,61,0,0
7,13,4,0,0
59,47,35,0,0
114,56,7,0,0
42,56,23,0,0
3,4,48,0,0
56,15,23,0,0
55,45,49,0,0
28,42,43,0,0
81,44,3,0,0
12,48,59,0,0
12,30,43,0,0
117,26,15,0,0
50,46,47,0,0
7,11,13,0,0
77,59,0,0,0
114,24,28,0,0
1,3,8,0,0
18,23,11,0,0
27,19,27,0,0
68,31,12,0,0
99,47,6,0,0
13,44,29,1,1
6,47,15,0,0
89,42,28,0,0
67,4,45,0,0
73,9,24,0,0
86,1,52,0,0
124,31,21,0,0
27,42,18,0,0
68,11,62,0,0
103,9,3,0,0
96,52,53,0,0
47,15,42,0,0
15,28,31,0,0
58,53,18,0,0
21,1,54,0,0
63,11,58,0,0
13,42,28,0,0
100,3,9,0,0
94,19,57,0,0
78,47,25,0,0
14,35,21,0,0
94,24,35,0,0
97,32,36,0,0
6,34,58,0,0
40,45,21,0,0
7,36,51,0,0
124,11,51,0,0
107,35,23,0,0
88,1,13,0,0
55,1,54,0,0
22,3,36,0,0
78,1,48,0,0
101,6,31,0,0
28,30,36,0,0
115,42,15,0,0
104,31,59,1,1
66,45,1,0,0
37,13,46,0,0
63,30,15,0,0
73,15,56,0,0
35,35,57,0,0
59,9,11,0,0
43,48,34,0,0
114,36,38,0,0
88,30,9,0,0
38,34,52,0,0
112,30,56,0,0
29,45,49,0,0
18,41,25,0,0
22,13,43,0,0
107,30,9,0,0
35,46,47,0,0
107,23,45,0,0
59,2,16,0,0
65,56,48,0,0
103,34,4,0,0
37,15,23,0,0
35,13,43,0,0
31,45,1,0,0
57,36,35,0,0
43,47,54,0,0
102,53,15,0,0
31,47,13,0,0
16,44,6,0,0
85,17,2,0,0
105,3,25,0,0
9,32,49,0,0
21,19,10,0,0
114,9,33,0,0
88,35,4,0,0
88,9,33,0,0
81,34,55,0,0
69,31,1,0,0
112,47,57,0,0
81,46,28,0,0
2,9,47,1,1
47,47,61,0,0
47,15,7,0,0
82,46,21,0,0
27,34,45,0,0
101,26,49,0,0
80,34,8,0,0
103,48,28,0,0
21,44,7,0,0
51,11,50,0,0
54,41,11,0,0
24,36,1,0,0
36,11,38,0,0
92,53,49,0,0
63,2,16,0,0
67,43,11,0,0
103,46,51,0,0
98,36,60,0,0
90,36,30,0,0
39,59,5,0,0
28,1,36,0,0
13,35,34,0,0
54,4,21,0,0
100,47,30,0,0
15,52,31,0,0
4,35,56,0,0
23,41,57,0,0
55,41,14,0,0
7,9,10,0,0
45,44,26,0,0
81,46,22,0,0
66,17,52,0,0
36,42,18,0,0
35,3,8,0,0
115,47,42,0,0
67,34,3,0,0
91,31,23,0,0
45,35,27,0,0
78,15,43,0,0
89,47,38,0,0
86,45,31,0,0
7,48,58,0,0
100,43,60,0,0
92,1,20,0,0
23,36,38,0,0
68,48,22,0,0
95,31,36,0,0
47,30,22,0,0
48,45,35,1,1
7,36,54,0,0
109,23,46,0,0
28,31,25,0,0
89,15,42,0,0
32,11,32,0,0
0,48,15,0,0
78,23,62,0,0
21,4,56,0,0
87,47,59,0,0
56,35,56,0,0
44,11,15,0,0
57,44,29,0,0
98,35,27,0,0
73,4,21,0,0
109,36,26,0,0
41,6,11,0,0
98,35,7,0,0
58,49,6,0,0
98,48,43,0,0
1,19,28,0,0
105,48,56,0,0
23,47,30,0,0
68,30,13,0,0
43,45,56,0,0
23,35,1,0,0
105,41,26,0,0
58,20,32,0,0
110,15,32,0,0
80,3,44,0,0
52,48,58,0,0
25,30,9,0,0
93,17,47,0,0
90,3,22,0,0
48,1,23,0,0
47,42,43,0,0
18,44,42,0,0
19,36,56,0,0
14,21,44,0,0
23,4,3,0,0
80,13,33,0,0
112,13,59,0,0
49,19,25,0,0
57,19,10,0,0
4,35,31,0,0
26,34,24,0,0
110,26,32,1,1
82,56,15,0,0
110,1,36,0,0
3,13,46,0,0
22,41,48,0,0
95,23,28,0,0
39,13,56,0,0
68,30,47,0,0
117,56,26,0,0
1,9,27,0,0
81,31,3,0,0
24,23,21,0,0
90,46,10,0,0
66,31,15,0,0
111,4,61,0,0
1,31,36,0,0
45,9,24,0,0
88,46,21,0,0
90,47,7,0,0
104,34,56,0,0
49,15,7,0,0
116,34,13,0,0
89,47,24,0,0
18,46,54,0,0
36,56,9,0,0
61,23,25,0,0
14,15,52,0,0
65,44,28,0,0
97,26,15,0,0
88,13,61,0,0
111,13,28,0,0
24,36,47,0,0
42,9,13,0,0
82,35,57,0,0
119,49,52,0,0
89,23,51,0,0
44,52,53,0,0
53,44,56,0,0
81,23,60,0,0
16,20,31,0,0
56,53,17,0,0
18,43,24,0,0
124,35,10,0,0
61,43,42,0,0
43,45,8,1,1
41,13,31,0,0
10,5,52,0,0
109,19,31,0,0
56,31,58,0,0
68,3,10,1,1
51,5,9,0,0
42,35,11,0,0
49,46,24,0,0
97,21,0,0,0
48,1,30,0,0
77,26,21,0,0
63,31,11,0,0
9,28,53,0,0
28,45,21,1,1
83,17,11,1,1
112,4,46,0,0
94,56,14,0,0
124,30,22,0,0
18,42,18,0,0
32,6,45,0,0
50,45,1,0,0
56,45,31,0,0
111,9,59,0,0
54,46,56,0,0
27,48,27,0,0
91,1,34,0,0
42,23,34,0,0
67,56,58,0,0
68,44,57,0,0
78,35,29,0,0
19,4,11,0,0
98,34,21,0,0
63,13,48,0,0
66,52,58,0,0
73,3,8,0,0
23,41,48,0,0
106,18,26,0,0
83,5,50,0,0
31,36,52,0,0
54,30,34,0,0
67,45,8,0,0
10,17,47,0,0
27,45,57,0,0
3,31,39,0,0
89,41,54,0,0
44,31,20,0,0
17,5,50,0,0
35,45,1,0,0
122,44,29,0,0
73,43,7,0,0
123,11,23,0,0
0,40,53,0,0
10,16,44,0,0
52,23,5,0,0
56,9,47,0,0
98,19,62,0,0
62,1,23,0,0
120,18,52,0,0
65,41,60,0,0
78,43,36,0,0
47,42,31,0,0
61,19,41,0,0
19,19,12,0,0
3,24,48,0,0
18,34,13,0,0
23,31,14,0,0
90,35,31,0,0
80,45,8,0,0
33,26,35,0,0
7,13,51,0,0
34,26,18,0,0
122,11,44,0,0
64,47,35,1,1
109,56,44,1,1
23,4,48,0,0
54,13,41,0,0
111,11,39,0,0
6,9,37,0,0
94,56,15,0,0
51,9,52,0,0
43,11,30,0,0
104,48,9,0,0
12,23,19,0,0
113,6,23,0,0
71,13,16,0,0
47,48,54,0,0
100,4,45,0,0
68,24,23,0,0
77,32,23,0,0
16,52,53,0,0
74,21,13,0,0
107,31,2,0,0
53,11,47,0,0
12,3,14,0,0
97,45,44,0,0
108,35,50,1,1
47,31,8,0,0
49,46,43,0,0
33,11,32,0,0
63,44,53,0,0
106,44,6,0,0
54,23,19,0,0
66,56,23,0,0
64,50,13,0,0
68,48,61,0,0
61,45,34,0,0
54,46,31,0,0
103,1,18,0,0
37,9,39,0,0
11,1,15,0,0
49,3,44,0,0
68,42,3,0,0
82,9,42,0,0
124,24,57,0,0
30,44,21,1,1
120,6,32,0,0
79,44,53,0,0
58,23,28,0,0
20,50,48,0,0
56,23,48,0,0
88,48,8,0,0
116,9,11,0,0
110,56,20,0,0
105,4,39,0,0
64,27,1,0,0
105,30,22,0,0
7,13,59,0,0
20,30,15,0,0
89,45,24,1,1
54,11,38,0,0
40,20,28,0,0
79,36,0,0,0
49,43,37,0,0
90,11,44,0,0
7,47,59,0,0
87,11,13,0,0
114,47,25,0,0
112,11,36,0,0
81,13,19,0,0
20,58,34,0,0
100,43,57,0,0
72,18,13,0,0
38,16,1,0,0
18,41,62,0,0
52,52,35,0,0
35,42,23,0,0
10,44,5,0,0
54,35,31,0,0
11,15,35,1,1
100,9,42,0,0
114,15,35,0,0
97,13,23,0,0
15,56,45,0,0
41,56,31,1,1
12,45,57,0,0
79,15,32,0,0
16,26,32,0,0
89,30,36,0,0
82,34,43,0,0
60,32,31,0,0
97,0,11,0,0
123,36,31,0,0
24,28,23,0,0
8,34,23,1,1
49,48,29,0,0
13,15,29,0,0
65,35,25,0,0
72,36,13,0,0
66,11,30,0,0
27,43,12,1,1
114,46,54,0,0
13,24,46,0,0
81,56,48,0,0
65,48,33,0,0
110,35,52,0,0
5,5,44,0,0
6,15,35,0,0
108,2,5,0,0
104,47,30,0,0
52,44,11,0,0
9,32,53,0,0
13,13,46,0,0
68,44,26,0,0
105,9,11,0,0
91,50,58,0,0
124,35,36,0,0
50,46,14,0,0
65,1,56,0,0
92,20,31,0,0
14,36,59,0,0
33,36,31,0,0
81,3,42,0,0
61,42,55,0,0
31,20,23,0,0
112,48,49,0,0
89,43,28,0,0
80,46,43,0,0
6,9,56,0,0
55,34,45,1,1
68,13,54,0,0
13,48,36,0,0
101,28,36,0,0
50,45,10,0,0
91,52,27,0,0
44,13,31,0,0
64,23,48,0,0
32,0,18,0,0
114,1,43,0,0
28,43,36,0,0
63,44,40,0,0
96,20,36,0,0
116,5,27,0,0
37,31,27,0,0
47,56,18,0,0
105,41,58,0,0
12,3,28,0,0
115,56,15,0,0
110,59,28,0,0
111,56,45,1,1
103,36,3,0,0
42,35,16,0,0
12,44,29,0,0
36,42,33,0,0
45,48,49,0,0
73,36,27,0,0
83,11,44,0,0
31,13,56,0,0
28,41,8,0,0
49,45,3,0,0
80,15,24,0,0
75,56,15,0,0
96,28,23,0,0
50,48,33,0,0
43,15,56,0,0
94,31,39,0,0
6,3,48,0,0
89,4,8,0,0
26,46,43,0,0
83,23,58,0,0
30,45,35,0,0
49,35,1,0,0
43,23,21,0,0
105,44,48,0,0
54,56,9,0,0
98,48,55,0,0
4,20,28,0,0
57,42,26,0,0
118,1,6,0,0
15,53,23,0,0
55,19,30,0,0
37,44,3,0,0
28,31,39,0,0
7,19,35,0,0
10,34,40,0,0
21,3,55,0,0
1,43,46,0,0
109,9,27,0,0
104,31,13,0,0
89,3,56,0,0
103,36,35,0,0
18,43,28,0,0
78,15,41,1,1
78,9,37,1,1
61,35,21,0,0
25,30,47,0,0
36,13,51,0,0
98,31,19,0,0
4,35,52,0,0
23,34,58,0,0
24,47,35,0,0
35,30,49,0,0
26,3,24,0,0
90,56,28,0,0
36,44,22,0,0
50,1,25,0,0
92,0,32,1,1
40,21,1,0,0
6,24,30,0,0
99,52,23,0,0
43,15,24,0,0
42,40,45,0,0
50,4,46,0,0
89,47,59,0,0
5,31,15,0,0
17,45,5,0,0
100,46,47,0,0
114,4,21,0,0
18,48,10,0,0
113,26,35,0,0
23,48,61,0,0
124,31,34,0,0
79,36,56,0,0
117,35,31,1,1
54,44,37,0,0
75,0,44,0,0
48,23,13,0,0
81,1,12,0,0
94,9,46,0,0
42,50,58,0,0
35,43,28,0,0
96,56,23,0,0
104,44,11,0,0
119,18,59,0,0
66,30,45,0,0
27,9,57,0,0
78,23,36,0,0
12,36,29,0,0
5,15,56,0,0
34,26,32,0,0
23,4,24,0,0
13,23,45,0,0
81,48,58,0,0
23,19,8,0,0
21,35,12,0,0
73,31,10,0,0
100,45,10,1,1
53,35,4,0,0
88,47,59,1,1
51,30,31,0,0
25,50,47,1,1
119,1,35,0,0
96,15,35,0,0
48,1,19,0,0
70,44,36,0,0
58,52,31,0,0
103,42,9,0,0
44,1,36,0,0
0,40,2,0,0
10,23,34,0,0
